GeneSymbol	GeneID	MedianTumor	MedianNormal	Log2FoldChange	adjp
SLC35F3	ENSG00000183780.12	0.420	2.060	-1.108	2.63e-22
OLFML1	ENSG00000183801.7	5.710	13.190	-1.081	4.00e-49
FAM162B	ENSG00000183807.7	0.660	6.320	-2.141	0.00e+0
LIN9	ENSG00000183814.15	4.570	1.750	1.018	9.63e-97
GPR39	ENSG00000183840.6	3.350	1.060	1.078	2.91e-39
FAM3B	ENSG00000183844.16	2.420	6.400	-1.114	6.23e-3
KIRREL	ENSG00000183853.17	8.620	19.530	-1.094	7.59e-63
IQGAP3	ENSG00000183856.10	6.630	0.310	2.542	1.64e-211
NPIPA5	ENSG00000183889.12	61.069	141.199	-1.196	2.47e-82
SMTN	ENSG00000183963.18	19.300	58.141	-1.543	5.44e-125
ST6GALNAC3	ENSG00000184005.10	0.750	4.250	-1.585	6.83e-218
TMPRSS2	ENSG00000184012.11	5.520	13.390	-1.142	2.72e-7
NIPSNAP1	ENSG00000184117.11	50.801	20.040	1.300	3.77e-166
FAM132A	ENSG00000184163.3	0.650	2.410	-1.047	7.77e-48
TSPYL2	ENSG00000184205.14	15.100	62.839	-1.987	5.34e-206
GOLGA6L4	ENSG00000184206.11	0.920	5.370	-1.730	2.29e-236
OAF	ENSG00000184232.8	14.510	35.530	-1.236	5.49e-98
POU6F1	ENSG00000184271.15	3.670	13.670	-1.651	8.51e-228
PRKD1	ENSG00000184304.14	1.960	6.760	-1.390	6.91e-162
SLIT3	ENSG00000184347.14	8.270	34.021	-1.918	9.69e-132
PKP3	ENSG00000184363.9	37.010	16.959	1.082	1.27e-126
PLA2G6	ENSG00000184381.18	10.150	42.311	-1.958	2.67e-130
MAML2	ENSG00000184384.13	3.450	12.690	-1.621	3.61e-113
WDR27	ENSG00000184465.15	6.940	23.150	-1.605	1.26e-129
TMEM255B	ENSG00000184497.12	3.860	15.560	-1.769	6.34e-132
PROS1	ENSG00000184500.14	6.630	27.370	-1.895	1.27e-151
SOCS3	ENSG00000184557.4	22.230	46.931	-1.045	3.40e-40
SLITRK6	ENSG00000184564.8	3.190	0.890	1.149	8.52e-23
NELL2	ENSG00000184613.10	4.910	1.490	1.247	7.48e-39
ZNF93	ENSG00000184635.13	6.940	2.490	1.186	2.22e-101
HIST2H2BE	ENSG00000184678.9	32.869	11.320	1.459	8.36e-46
FAM110C	ENSG00000184731.5	6.440	2.550	1.067	8.40e-38
SMIM10	ENSG00000184785.5	2.480	8.980	-1.520	1.74e-185
TUSC5	ENSG00000184811.3	0.430	41.679	-4.899	4.27e-206
TMED9	ENSG00000184840.11	200.116	97.558	1.029	4.18e-167
TCEAL2	ENSG00000184905.8	0.360	4.060	-1.895	7.68e-101
F8	ENSG00000185010.13	6.930	15.790	-1.082	3.07e-91
MAFF	ENSG00000185022.11	8.450	43.831	-2.246	4.42e-189
FLRT2	ENSG00000185070.10	1.980	8.740	-1.709	4.43e-101
MANEAL	ENSG00000185090.14	12.730	2.590	1.935	3.77e-131
FAM43A	ENSG00000185112.5	2.930	11.010	-1.612	6.15e-176
NRBP2	ENSG00000185189.15	12.390	50.181	-1.934	4.13e-133
NUPR1L	ENSG00000185290.3	6.840	2.500	1.163	3.68e-35
IL3RA	ENSG00000185291.10	5.040	12.280	-1.137	1.68e-100
TCN2	ENSG00000185339.8	14.270	30.560	-1.047	1.47e-78
MAPK11	ENSG00000185386.14	5.170	15.899	-1.454	1.72e-121
SMYD3	ENSG00000185420.18	30.950	10.900	1.425	2.23e-130
METTL7A	ENSG00000185432.11	25.630	82.922	-1.656	2.31e-156
FAM174B	ENSG00000185442.12	37.540	14.790	1.287	2.53e-64
KRT6B	ENSG00000185479.5	4.670	10.810	-1.059	1.58e-3
PARPBP	ENSG00000185480.11	4.210	1.350	1.149	1.33e-113
SDHAP1	ENSG00000185485.14	11.530	24.529	-1.027	2.14e-81
RP11-504P24.3	ENSG00000185495.10	3.700	8.580	-1.027	9.04e-99
MUC1	ENSG00000185499.16	419.666	76.372	2.443	3.15e-81
L3MBTL1	ENSG00000185513.14	2.350	6.800	-1.219	3.02e-92
SV2B	ENSG00000185518.11	0.320	1.720	-1.043	1.06e-132
P4HB	ENSG00000185624.14	705.205	342.508	1.040	1.23e-142
NTF3	ENSG00000185652.11	0.320	2.210	-1.282	1.79e-71
EP400NL	ENSG00000185684.12	4.880	10.920	-1.019	2.56e-71
SLC52A2	ENSG00000185803.8	52.841	21.651	1.249	9.49e-132
NAT8L	ENSG00000185818.7	1.150	8.280	-2.110	6.74e-109
RPL12P4	ENSG00000185834.10	1.820	5.310	-1.162	8.71e-89
NPIPB4	ENSG00000185864.16	21.769	45.201	-1.021	1.02e-48
PTCH1	ENSG00000185920.15	1.770	5.260	-1.176	6.35e-109
RNPC3	ENSG00000185946.15	7.380	23.450	-1.545	1.48e-171
IRS2	ENSG00000185950.8	3.530	16.270	-1.931	6.04e-120
RASA3	ENSG00000185989.10	8.550	19.560	-1.106	6.84e-96
KRT5	ENSG00000186081.11	25.040	353.140	-3.766	7.26e-35
LRRC70	ENSG00000186105.7	1.320	7.690	-1.905	1.67e-243
KIF18B	ENSG00000186185.13	2.860	0.160	1.734	9.95e-151
SAPCD2	ENSG00000186193.8	6.980	1.100	1.926	6.17e-162
MAR1	ENSG00000186205.12	11.160	44.609	-1.907	3.61e-100
GPAT2	ENSG00000186281.12	1.000	5.670	-1.738	2.39e-66
TOR3A	ENSG00000186283.13	37.309	17.480	1.052	6.30e-175
GOLGA8R	ENSG00000186399.10	0.460	2.470	-1.249	2.54e-198
GLDN	ENSG00000186417.13	0.570	4.550	-1.822	3.87e-156
GNG2	ENSG00000186469.8	6.570	17.259	-1.270	1.41e-98
MIR22HG	ENSG00000186594.12	8.230	26.900	-1.596	1.61e-147
KIF24	ENSG00000186638.15	1.930	0.450	1.015	8.31e-139
PDE2A	ENSG00000186642.15	2.400	50.811	-3.930	0.00e+0
MST1L	ENSG00000186715.10	0.630	2.820	-1.229	3.14e-90
LILRB4	ENSG00000186818.12	13.860	4.510	1.431	5.37e-79
KRT16	ENSG00000186832.8	2.610	7.390	-1.217	2.34e-3
KRT14	ENSG00000186847.5	29.611	411.172	-3.751	5.77e-34
MAPT	ENSG00000186868.15	25.410	10.740	1.170	8.49e-8
ERCC6L	ENSG00000186871.6	1.790	0.160	1.266	1.38e-150
TNFRSF18	ENSG00000186891.13	7.230	1.820	1.545	3.75e-75
ZDHHC17	ENSG00000186908.14	9.270	21.000	-1.099	3.40e-101
SERPINA11	ENSG00000186910.3	4.440	1.310	1.236	8.49e-21
ZACN	ENSG00000186919.12	10.180	0.300	3.104	5.64e-69
KANK3	ENSG00000186994.11	1.400	17.150	-2.919	1.09e-286
ESPN	ENSG00000187017.14	16.720	6.180	1.303	5.53e-39
MITF	ENSG00000187098.14	3.550	9.790	-1.246	9.14e-87
SHTN1	ENSG00000187164.17	30.210	11.170	1.359	2.31e-110
MT1X	ENSG00000187193.8	92.667	507.688	-2.441	2.10e-147
WDR86	ENSG00000187260.15	1.500	12.050	-2.384	3.88e-202
EPOR	ENSG00000187266.13	3.480	8.080	-1.019	1.47e-70
FPR3	ENSG00000187474.4	11.490	2.920	1.672	2.09e-70
KCNJ11	ENSG00000187486.5	7.400	2.520	1.255	1.40e-36
GJA4	ENSG00000187513.8	8.930	29.740	-1.630	5.36e-127
ISG15	ENSG00000187608.8	110.629	21.029	2.341	2.17e-99
EXD3	ENSG00000187609.15	7.390	16.220	-1.037	1.10e-59
THSD4	ENSG00000187720.14	23.950	10.110	1.167	3.13e-20
GABRD	ENSG00000187730.7	2.050	0.340	1.187	5.29e-121
FANCA	ENSG00000187741.14	7.910	2.790	1.233	7.95e-93
PEAR1	ENSG00000187800.13	1.690	18.410	-2.851	0.00e+0
TMEM220	ENSG00000187824.8	2.050	11.310	-2.013	1.06e-260
HIST1H1C	ENSG00000187837.3	92.629	32.690	1.475	5.75e-42
LCN10	ENSG00000187922.13	0.150	3.120	-1.841	8.08e-210
LDLRAD2	ENSG00000187942.11	0.990	6.040	-1.823	3.68e-143
WNT7B	ENSG00000188064.9	5.520	0.990	1.712	1.04e-83
MAPK12	ENSG00000188130.13	3.970	8.990	-1.007	2.87e-39
TUBB4B	ENSG00000188229.5	236.090	100.169	1.229	1.37e-148
PLA2G2A	ENSG00000188257.10	3.040	55.260	-3.800	4.31e-86
SBK1	ENSG00000188322.4	8.860	1.090	2.238	5.02e-201
PRR19	ENSG00000188368.9	2.680	0.590	1.211	7.47e-200
ZP3	ENSG00000188372.14	11.730	4.280	1.270	3.43e-67
SELL	ENSG00000188404.8	5.720	2.130	1.102	1.87e-40
H2AFX	ENSG00000188486.3	29.080	9.050	1.582	1.43e-183
HBA2	ENSG00000188536.12	7.410	130.788	-3.970	4.62e-183
NPIPP1	ENSG00000188599.17	12.830	32.990	-1.297	6.70e-119
GOLGA8M	ENSG00000188626.6	0.140	1.830	-1.312	4.10e-301
SMIM15	ENSG00000188725.7	44.019	17.140	1.311	2.75e-90
PRELP	ENSG00000188783.5	7.280	52.461	-2.691	5.71e-152
FAM26F	ENSG00000188820.12	10.950	4.540	1.109	1.95e-46
USP32P1	ENSG00000188933.14	1.900	11.300	-2.085	1.85e-45
RELN	ENSG00000189056.13	0.200	3.440	-1.887	4.49e-186
FAM111B	ENSG00000189057.10	6.970	0.270	2.650	4.85e-186
PLAC9	ENSG00000189129.13	5.790	65.908	-3.301	5.32e-218
UBE2Q2P1	ENSG00000189136.8	1.450	8.610	-1.972	3.18e-223
HN1	ENSG00000189159.15	178.020	23.769	2.853	2.04e-284
PCDH18	ENSG00000189184.11	5.480	16.340	-1.420	2.43e-91
MAOA	ENSG00000189221.9	4.190	54.749	-3.425	3.38e-191
PAX8-AS1	ENSG00000189223.13	4.050	11.110	-1.262	7.19e-13
FAM150B	ENSG00000189292.15	0.180	9.520	-3.156	1.35e-210
S100A14	ENSG00000189334.8	241.821	23.429	3.313	1.49e-135
KIAA0408	ENSG00000189367.14	0.500	3.840	-1.690	7.55e-233
MMP23B	ENSG00000189409.12	1.970	5.500	-1.130	7.19e-46
MYBPC1	ENSG00000196091.12	0.650	9.810	-2.712	8.82e-47
KIAA0895L	ENSG00000196123.12	5.620	19.410	-1.624	9.57e-85
SERPINA3	ENSG00000196136.16	146.290	69.189	1.069	1.80e-13
S100A4	ENSG00000196154.11	170.271	390.072	-1.191	1.30e-55
FAT4	ENSG00000196159.11	0.730	2.990	-1.206	2.79e-137
ZNF681	ENSG00000196172.9	2.300	0.640	1.009	9.48e-79
HRCT1	ENSG00000196196.2	1.140	12.540	-2.662	1.99e-105
GREB1	ENSG00000196208.13	16.939	7.630	1.056	5.27e-9
TUBB	ENSG00000196230.12	483.743	215.851	1.161	5.69e-147
ZNF471	ENSG00000196263.7	1.440	4.870	-1.266	6.86e-115
GIMAP5	ENSG00000196329.10	6.480	27.420	-1.926	8.58e-143
EVL	ENSG00000196405.12	181.006	79.660	1.174	8.87e-32
SPTSSB	ENSG00000196542.8	6.000	1.690	1.380	2.94e-30
MAN2A2	ENSG00000196547.14	16.939	46.769	-1.413	5.05e-130
MME	ENSG00000196549.10	5.350	38.891	-2.651	1.81e-158
LAMA2	ENSG00000196569.11	4.030	23.000	-2.254	3.19e-153
MYO6	ENSG00000196586.13	52.639	21.259	1.269	8.75e-63
MMP1	ENSG00000196611.4	3.730	0.060	2.158	1.90e-77
TCF4	ENSG00000196628.13	14.380	30.370	-1.028	9.86e-60
TTC30B	ENSG00000196659.9	5.440	2.200	1.009	1.21e-74
TLR7	ENSG00000196664.4	1.960	0.430	1.050	1.09e-47
HSH2D	ENSG00000196684.12	9.240	1.830	1.855	1.31e-83
PDXDC2P	ENSG00000196696.12	4.850	14.870	-1.440	2.53e-97
HLA-DQA1	ENSG00000196735.11	76.792	32.110	1.232	8.28e-36
HIST1H2AI	ENSG00000196747.4	1.860	0.000	1.516	5.96e-79
ZNF239	ENSG00000196793.13	8.180	3.400	1.061	5.52e-79
HIST1H2AD	ENSG00000196866.2	2.870	0.240	1.642	1.62e-55
LAMB3	ENSG00000196878.12	12.140	30.110	-1.243	3.10e-21
ZNF252P	ENSG00000196922.10	14.750	6.660	1.040	3.93e-45
LAGE3	ENSG00000196976.6	59.808	16.270	1.816	1.63e-200
ZNF300P1	ENSG00000197083.11	0.430	2.910	-1.451	1.49e-246
HIST1H4J	ENSG00000197238.4	14.180	3.460	1.767	1.00e-93
FAM110D	ENSG00000197245.4	1.080	8.540	-2.197	3.10e-222
SERPINA1	ENSG00000197249.12	55.830	26.500	1.047	1.77e-16
KANK2	ENSG00000197256.10	33.620	83.580	-1.289	1.81e-113
RAMP2-AS1	ENSG00000197291.8	1.610	7.370	-1.681	1.08e-90
GATA3-AS1	ENSG00000197308.8	4.390	1.350	1.198	3.08e-17
PELI1	ENSG00000197329.11	8.970	22.960	-1.265	2.24e-94
HIST1H3D	ENSG00000197409.7	3.250	0.340	1.665	2.24e-58
HNRNPAB	ENSG00000197451.10	149.966	71.031	1.068	1.15e-188
PDGFA	ENSG00000197461.13	9.110	20.220	-1.070	1.20e-62
ZNF695	ENSG00000197472.14	1.510	0.160	1.114	2.12e-87
SLC2A10	ENSG00000197496.5	28.401	11.760	1.204	3.19e-40
SLC28A3	ENSG00000197506.7	0.630	5.500	-1.996	2.52e-39
MIB2	ENSG00000197530.12	10.140	31.449	-1.542	1.61e-83
HOXA4	ENSG00000197576.13	1.410	10.790	-2.291	7.34e-254
NMB	ENSG00000197696.9	5.140	18.670	-1.680	3.18e-117
MAP1LC3C	ENSG00000197769.5	0.220	5.810	-2.481	1.60e-311
KLHDC1	ENSG00000197776.7	1.510	4.470	-1.124	5.64e-154
OCLN	ENSG00000197822.10	19.220	5.530	1.631	1.60e-90
FAM49A	ENSG00000197872.11	3.130	10.070	-1.422	5.15e-140
HIST1H2BK	ENSG00000197903.7	131.954	31.471	2.034	4.44e-116
ZNF677	ENSG00000197928.10	3.950	12.710	-1.470	9.51e-93
PLCG2	ENSG00000197943.9	5.490	13.910	-1.200	1.19e-75
FCHSD1	ENSG00000197948.10	5.840	13.410	-1.075	3.55e-76
SNHG12	ENSG00000197989.13	16.420	35.500	-1.067	4.67e-46
MRPL42	ENSG00000198015.12	45.641	21.459	1.054	1.76e-119
ENTPD7	ENSG00000198018.6	5.700	1.410	1.475	1.72e-122
FCGR1B	ENSG00000198019.12	3.550	1.210	1.042	9.60e-79
SIRPA	ENSG00000198053.11	16.910	42.220	-1.271	1.58e-91
RP11-347C12.1	ENSG00000198064.13	1.840	4.780	-1.025	2.26e-72
SULT1C4	ENSG00000198075.9	1.040	4.180	-1.344	2.49e-85
LPAR1	ENSG00000198121.13	7.720	19.291	-1.218	7.18e-89
MB	ENSG00000198125.12	30.990	8.400	1.767	1.53e-83
TMEM229B	ENSG00000198133.8	6.010	2.110	1.173	1.52e-61
ZNF334	ENSG00000198185.11	1.020	4.320	-1.397	4.42e-57
HSD17B11	ENSG00000198189.10	16.100	49.360	-1.558	8.47e-126
SLC29A3	ENSG00000198246.7	12.850	5.830	1.020	2.49e-90
PEG3	ENSG00000198300.12	1.370	3.970	-1.068	8.20e-11
HYLS1	ENSG00000198331.10	6.800	2.410	1.194	4.08e-144
TPM2	ENSG00000198467.13	98.810	283.734	-1.512	6.55e-78
SH3BGRL2	ENSG00000198478.7	4.240	18.800	-1.918	2.49e-181
MAFK	ENSG00000198517.9	10.010	31.340	-1.555	6.91e-116
PLN	ENSG00000198523.5	1.880	6.930	-1.461	2.04e-91
ZNF28	ENSG00000198538.10	13.730	4.950	1.308	3.92e-118
WDHD1	ENSG00000198554.11	5.090	1.670	1.190	1.85e-135
LRBA	ENSG00000198589.10	41.729	16.900	1.255	1.08e-76
PPIAP22	ENSG00000198618.5	307.682	64.569	2.235	8.26e-258
FAM3D	ENSG00000198643.6	0.410	3.620	-1.712	1.99e-40
TAT	ENSG00000198650.10	0.250	7.430	-2.754	1.59e-26
MT-CYB	ENSG00000198727.2	4421.131	11273.125	-1.350	4.35e-112
SMOC1	ENSG00000198732.10	0.680	4.330	-1.666	4.79e-36
MT-ND2	ENSG00000198763.3	4947.897	14311.625	-1.532	4.32e-116
ZNF521	ENSG00000198795.10	6.430	14.760	-1.085	4.83e-43
PAX9	ENSG00000198807.12	2.700	0.410	1.392	2.62e-66
RYR3	ENSG00000198838.11	0.100	1.850	-1.373	7.40e-272
MT-ND3	ENSG00000198840.2	6221.297	15459.434	-1.313	9.27e-112
RUSC2	ENSG00000198853.11	6.640	14.330	-1.005	1.49e-100
GRK5	ENSG00000198873.11	5.670	19.080	-1.590	1.33e-186
ITPRIPL1	ENSG00000198885.9	0.620	3.090	-1.336	3.55e-165
MT-ND4	ENSG00000198886.2	6771.219	14631.600	-1.111	1.49e-83
MT-ND1	ENSG00000198888.2	4568.800	11555.563	-1.339	1.71e-107
MT-ATP6	ENSG00000198899.2	8286.228	19356.090	-1.224	3.05e-95
PRC1	ENSG00000198901.13	37.569	6.820	2.302	2.67e-183
GPRASP1	ENSG00000198932.12	1.060	7.830	-2.100	5.07e-268
TBKBP1	ENSG00000198933.9	4.450	10.190	-1.038	1.17e-82
RNU4-1	ENSG00000200795.1	6.750	0.000	2.954	1.93e-17
FAM83H-AS1	ENSG00000203499.10	25.740	4.530	2.274	2.06e-213
SAMD5	ENSG00000203727.3	0.450	2.460	-1.255	4.81e-74
FCGR3A	ENSG00000203747.9	45.069	13.850	1.633	2.59e-93
PPAPDC1A	ENSG00000203805.10	7.330	0.100	2.921	7.18e-176
HIST2H2AA3	ENSG00000203812.2	79.340	22.550	1.770	4.88e-51
SOX18	ENSG00000203883.6	5.140	20.410	-1.802	3.13e-140
TCEAL5	ENSG00000204065.2	0.150	2.030	-1.398	5.04e-115
GGTA1P	ENSG00000204136.10	5.780	16.620	-1.378	5.60e-83
TMEM57	ENSG00000204178.9	20.010	9.190	1.044	2.71e-119
TCEA3	ENSG00000204219.9	60.690	24.810	1.257	7.59e-66
HNRNPCP2	ENSG00000204253.4	15.210	2.140	2.368	1.66e-251
NOTCH4	ENSG00000204301.6	5.520	29.829	-2.241	4.15e-269
FKBPL	ENSG00000204315.3	9.670	4.280	1.015	1.40e-168
SLC44A4	ENSG00000204385.10	59.900	6.150	3.090	1.52e-62
NEU1	ENSG00000204386.10	62.961	29.611	1.063	6.60e-133
HSPA1B	ENSG00000204388.6	185.374	86.043	1.098	9.65e-62
HSPA1A	ENSG00000204389.9	246.765	110.376	1.154	1.19e-40
LST1	ENSG00000204482.10	20.320	8.940	1.101	1.01e-55
ZNF468	ENSG00000204604.9	9.260	3.660	1.139	2.55e-68
RNF39	ENSG00000204618.8	2.250	9.400	-1.678	1.59e-33
GABBR1	ENSG00000204681.10	11.060	33.309	-1.508	1.90e-100
ZNF204P	ENSG00000204789.4	2.230	8.340	-1.532	6.22e-92
IGFL2	ENSG00000204866.8	1.460	0.150	1.097	3.78e-58
PKHD1L1	ENSG00000205038.11	0.190	2.380	-1.506	7.65e-155
SYCE1L	ENSG00000205078.5	0.810	3.310	-1.252	2.71e-63
PSENEN	ENSG00000205155.7	178.749	59.091	1.581	5.72e-254
LGR4	ENSG00000205213.13	6.090	13.230	-1.005	4.83e-35
VIT	ENSG00000205221.12	0.590	10.820	-2.894	1.42e-265
MT1A	ENSG00000205362.10	2.070	21.681	-2.885	5.06e-101
MT1M	ENSG00000205364.3	1.890	30.879	-3.463	9.73e-246
SAMD9	ENSG00000205413.7	5.920	2.110	1.154	1.46e-49
HMGN1	ENSG00000205581.10	270.371	120.776	1.156	2.79e-166
STAG3L1	ENSG00000205583.13	2.770	7.320	-1.142	7.65e-89
ITSN1	ENSG00000205726.13	12.920	30.300	-1.169	1.07e-126
RP11-1212A22.1	ENSG00000205746.9	7.720	27.170	-1.692	2.54e-77
HN1L	ENSG00000206053.12	91.448	21.540	2.036	1.15e-217
SERPINB5	ENSG00000206075.13	2.820	8.200	-1.268	9.27e-6
HERC2P9	ENSG00000206149.10	8.260	38.880	-2.107	1.59e-200
HBA1	ENSG00000206172.8	4.620	76.840	-3.792	1.80e-176
H1FX-AS1	ENSG00000206417.8	2.320	8.280	-1.483	3.71e-116
VGLL3	ENSG00000206538.7	1.420	6.640	-1.659	1.88e-137
RNU1-106P	ENSG00000207110.1	4.350	0.000	2.420	1.85e-32
SNORA70	ENSG00000207165.1	0.000	1.390	-1.257	1.33e-9
GPX3	ENSG00000211445.11	32.810	1132.110	-5.067	1.39e-286
TRBV25-1	ENSG00000211751.7	13.620	4.930	1.302	1.95e-33
TRBC2	ENSG00000211772.8	25.610	9.920	1.285	5.98e-28
IGHA2	ENSG00000211890.3	57.879	184.732	-1.657	7.32e-5
IGHG4	ENSG00000211892.3	68.071	4.390	3.680	1.46e-96
IGHG2	ENSG00000211893.3	141.033	42.961	1.692	1.39e-37
IGHG1	ENSG00000211896.6	626.381	89.077	2.800	6.68e-52
IGHG3	ENSG00000211897.7	79.781	11.690	2.670	5.11e-53
IGHV1-18	ENSG00000211945.2	14.920	6.390	1.107	1.14e-14
IGHV3-33	ENSG00000211955.2	24.700	11.260	1.068	8.61e-9
LINC01089	ENSG00000212694.8	9.470	20.170	-1.016	2.19e-60
MT-ND4L	ENSG00000212907.2	4693.341	10132.481	-1.110	5.47e-59
TCTEX1D2	ENSG00000213123.10	22.620	8.910	1.253	6.49e-131
YWHAZP4	ENSG00000213131.3	2.770	0.280	1.558	3.00e-101
TRIM59	ENSG00000213186.7	5.390	0.920	1.735	7.51e-197
GIMAP1	ENSG00000213203.2	1.810	6.380	-1.393	6.26e-146
YWHAZP5	ENSG00000213260.3	3.400	0.450	1.601	8.77e-88
GSTM2	ENSG00000213366.12	24.050	130.734	-2.395	2.56e-136
LCAT	ENSG00000213398.7	3.680	31.340	-2.789	5.13e-231
VDAC1	ENSG00000213585.10	177.330	86.762	1.023	9.18e-139
ZBTB9	ENSG00000213588.5	9.440	3.210	1.310	1.82e-152
SLX1A-SULT1A3	ENSG00000213599.9	3.670	8.760	-1.063	8.43e-35
SULT1A4	ENSG00000213648.10	7.730	19.149	-1.207	7.64e-65
UBD	ENSG00000213886.3	23.880	4.110	2.284	1.01e-50
LTB4R	ENSG00000213903.8	3.600	8.740	-1.082	8.21e-67
GALT	ENSG00000213930.11	14.030	31.330	-1.105	1.24e-119
TTLL3	ENSG00000214021.15	11.550	44.390	-1.855	1.28e-142
FBXO16	ENSG00000214050.7	4.860	1.850	1.040	3.86e-81
TSPAN4	ENSG00000214063.10	42.819	100.712	-1.215	1.44e-98
MYCBP	ENSG00000214114.8	32.590	12.850	1.278	1.15e-139
PRCD	ENSG00000214140.10	0.720	8.200	-2.419	0.00e+0
PLEKHM1P	ENSG00000214176.9	3.950	12.070	-1.401	2.65e-125
HNRNPA1P10	ENSG00000214223.4	10.250	4.100	1.141	1.14e-62
RP11-252A24.2	ENSG00000214331.8	1.750	5.080	-1.145	3.08e-121
FAM187A	ENSG00000214447.4	2.740	0.750	1.096	4.62e-68
PLIN5	ENSG00000214456.8	2.530	13.200	-2.008	6.64e-70
STARD10	ENSG00000214530.7	412.942	73.160	2.481	4.55e-133
MEG3	ENSG00000214548.14	5.530	61.260	-3.253	8.96e-215
HMGN2P15	ENSG00000214578.5	3.120	13.740	-1.839	1.11e-85
RP11-480I12.5	ENSG00000214796.8	2.940	0.580	1.318	1.28e-91
HLA-F-AS1	ENSG00000214922.9	1.100	3.540	-1.112	6.34e-147
NEURL4	ENSG00000215041.9	8.550	18.390	-1.022	2.41e-80
FAM166B	ENSG00000215187.9	0.630	2.370	-1.048	2.61e-70
GOLGA8B	ENSG00000215252.11	6.500	39.390	-2.429	1.19e-145
MIR99AHG	ENSG00000215386.10	4.230	14.960	-1.610	1.64e-111
NPEPL1	ENSG00000215440.11	20.569	44.359	-1.072	8.93e-38
RP13-104F24.2	ENSG00000215769.8	2.390	11.120	-1.838	4.73e-155
TNFRSF25	ENSG00000215788.9	4.760	11.030	-1.062	2.39e-48
TSTD1	ENSG00000215845.10	184.349	71.530	1.354	1.15e-114
HIST1H1PS1	ENSG00000216331.1	2.330	0.000	1.735	4.80e-62
IFI30	ENSG00000216490.3	202.123	50.860	1.970	1.29e-157
RPS2P55	ENSG00000216866.5	3.860	1.070	1.231	6.94e-112
SYCE3	ENSG00000217442.3	2.420	0.640	1.060	2.69e-55
RP11-204C16.4	ENSG00000217624.2	2.380	0.320	1.357	5.46e-75
PP14571	ENSG00000218416.4	2.420	0.350	1.341	2.25e-48
RP11-40C6.2	ENSG00000219928.2	278.049	4.590	5.642	6.70e-173
MTMR9LP	ENSG00000220785.7	3.190	13.140	-1.755	4.79e-139
PLXNA4	ENSG00000221866.9	0.710	4.870	-1.779	1.06e-154
HEPN1	ENSG00000221932.6	0.080	4.680	-2.395	1.68e-239
SLC12A8	ENSG00000221955.10	11.110	2.570	1.762	1.14e-188
FADS3	ENSG00000221968.8	13.420	61.879	-2.125	3.55e-201
RNU2-2P	ENSG00000222328.1	7.160	22.150	-1.504	1.09e-24
RP11-211G3.2	ENSG00000223401.1	0.120	1.560	-1.193	3.07e-186
RP11-632K20.7	ENSG00000223509.8	2.540	12.280	-1.907	2.06e-224
TINCR	ENSG00000223573.6	3.140	0.660	1.318	2.85e-45
RP11-289I10.2	ENSG00000223612.3	6.210	2.070	1.232	6.10e-84
NSUN5P1	ENSG00000223705.9	10.170	26.951	-1.323	6.47e-63
RP4-717I23.3	ENSG00000223745.7	7.060	21.110	-1.456	8.53e-122
TSSC2	ENSG00000223756.6	0.730	5.090	-1.816	4.80e-271
RPS20P14	ENSG00000223803.1	0.590	3.220	-1.408	2.01e-121
RP11-428L9.2	ENSG00000223808.1	1.060	0.000	1.043	7.30e-45
EPB41L4A-AS1	ENSG00000224032.6	37.180	80.850	-1.100	6.70e-91
UBE2SP2	ENSG00000224126.2	8.330	0.350	2.789	6.10e-255
RP11-561I11.3	ENSG00000224525.2	0.000	1.080	-1.057	2.21e-171
SNRPGP15	ENSG00000224543.4	2.010	5.240	-1.052	4.39e-35
SH3BP5-AS1	ENSG00000224660.1	2.810	14.530	-2.027	6.30e-196
RP11-651P23.4	ENSG00000224831.3	8.750	2.870	1.333	2.75e-83
RPL29P11	ENSG00000224858.5	1.210	4.000	-1.178	2.71e-65
PRRT4	ENSG00000224940.8	0.210	3.370	-1.853	1.57e-166
PGM5-AS1	ENSG00000224958.5	0.060	4.200	-2.294	0.00e+0
RP11-228B15.4	ENSG00000225032.5	0.600	4.690	-1.830	5.49e-209
RP11-415J8.3	ENSG00000225313.5	1.840	6.980	-1.490	1.98e-137
RPL35P5	ENSG00000225573.4	10.480	4.150	1.156	2.13e-60
MTND2P28	ENSG00000225630.1	158.957	467.492	-1.550	3.34e-42
FAM229A	ENSG00000225828.1	1.380	6.410	-1.638	8.59e-126
RP11-384K6.2	ENSG00000225892.3	2.570	6.990	-1.162	6.52e-104
NTF4	ENSG00000225950.7	0.510	6.060	-2.225	4.55e-92
MTND1P23	ENSG00000225972.1	4.940	12.340	-1.167	1.10e-8
RP4-706A16.3	ENSG00000226084.5	87.881	38.950	1.154	2.79e-33
RP11-536O18.1	ENSG00000226197.2	0.840	4.750	-1.644	2.61e-111
RP11-419C5.2	ENSG00000226232.8	2.600	9.370	-1.526	9.15e-88
TMEM191A	ENSG00000226287.7	7.400	2.940	1.092	6.42e-90
FTH1P20	ENSG00000226564.1	16.390	6.300	1.252	1.41e-73
FTLP3	ENSG00000226608.3	2.540	6.840	-1.147	9.90e-96
TEX41	ENSG00000226674.8	0.520	2.200	-1.074	3.02e-132
LENG8-AS1	ENSG00000226696.5	2.300	5.710	-1.024	1.20e-84
ERVMER34-1	ENSG00000226887.7	1.730	0.360	1.005	4.72e-52
