GeneSymbol	GeneID	MedianTumor	MedianNormal	Log2FoldChange	adjp
RP11-39K24.4	ENSG00000224083.1	4.710	0.105	2.369	2.24e-62
RP11-343H5.4	ENSG00000224114.1	7.160	1.025	2.011	3.23e-52
RP11-574K11.5	ENSG00000224195.1	6.900	1.110	1.905	1.11e-57
RP11-10L12.1	ENSG00000224207.3	2.500	0.000	1.807	4.66e-45
RP13-228J13.1	ENSG00000224216.1	1.650	0.110	1.255	2.12e-43
RP11-191L9.4	ENSG00000224271.5	0.000	1.870	-1.521	4.02e-132
MSL3P1	ENSG00000224287.2	2.130	7.425	-1.429	8.18e-35
RPL7P7	ENSG00000224315.2	4.130	0.000	2.359	7.35e-64
RP11-496H15.2	ENSG00000224340.1	1.510	0.140	1.139	3.75e-32
RP11-289H16.1	ENSG00000224363.2	1.080	0.000	1.057	3.85e-31
IGHV4-59	ENSG00000224373.3	25.259	0.000	4.715	6.41e-65
PRR29	ENSG00000224383.7	3.800	0.735	1.468	5.34e-62
LINC01272	ENSG00000224397.5	5.080	0.270	2.259	7.81e-20
RPL7P57	ENSG00000224401.2	2.820	0.245	1.617	1.40e-52
LINC00539	ENSG00000224429.7	10.040	0.110	3.314	4.23e-58
PGAM1P6	ENSG00000224464.2	1.560	0.000	1.356	7.88e-57
KRT8P45	ENSG00000224520.2	0.000	1.220	-1.151	5.36e-115
SMIM13	ENSG00000224531.5	4.120	10.805	-1.205	9.36e-63
SNRPGP15	ENSG00000224543.4	1.660	38.231	-3.882	6.68e-89
RP11-270C12.3	ENSG00000224550.1	0.000	2.295	-1.720	2.32e-37
RP11-438N5.2	ENSG00000224555.3	2.030	0.000	1.599	3.00e-42
HNRNPA1P48	ENSG00000224578.4	18.040	47.069	-1.336	7.46e-40
TNK2-AS1	ENSG00000224614.1	2.000	0.090	1.461	3.67e-51
RP5-1142J19.2	ENSG00000224629.1	3.930	0.000	2.302	5.36e-25
IGHV3-74	ENSG00000224650.2	8.990	0.000	3.321	7.89e-48
LINC00885	ENSG00000224652.1	0.030	2.375	-1.712	1.12e-169
GAGE12J	ENSG00000224659.2	0.000	1.629	-1.395	1.88e-69
SH3BP5-AS1	ENSG00000224660.1	12.700	1.990	2.196	5.13e-60
RP11-131J3.1	ENSG00000224698.1	0.000	10.620	-3.539	8.89e-115
FCF1P7	ENSG00000224727.1	5.500	0.065	2.610	4.09e-95
RP11-380G5.2	ENSG00000224745.1	3.550	0.080	2.075	4.48e-54
SHMT1P1	ENSG00000224751.2	2.720	0.000	1.895	3.38e-67
GCSHP5	ENSG00000224837.1	10.420	59.575	-2.407	1.55e-74
RP5-1142A6.2	ENSG00000224888.4	2.520	0.590	1.147	2.47e-38
RPS4XP16	ENSG00000224892.6	4.220	0.560	1.743	1.66e-52
VPS26BP1	ENSG00000224895.1	1.690	0.000	1.428	1.59e-50
PRRT4	ENSG00000224940.8	2.780	0.020	1.890	4.34e-22
RP5-1086K13.1	ENSG00000224950.2	3.360	0.450	1.588	2.91e-42
RP11-206L10.1	ENSG00000224956.5	12.480	38.035	-1.534	7.08e-31
INE1	ENSG00000224975.1	5.070	1.380	1.351	2.08e-50
RPL29P12	ENSG00000224993.3	1.430	0.039	1.225	4.45e-39
KCTD9P1	ENSG00000225014.1	5.410	0.000	2.680	6.30e-68
RP11-228B15.4	ENSG00000225032.5	6.290	0.640	2.152	3.34e-59
RPL18AP2	ENSG00000225043.1	1.520	0.039	1.278	4.40e-49
HMGB3P22	ENSG00000225051.5	1.490	0.095	1.185	8.05e-47
GS1-184P14.2	ENSG00000225071.1	1.810	0.345	1.063	4.54e-19
PFN1P4	ENSG00000225080.1	5.290	0.605	1.970	1.07e-46
RP11-405O10.2	ENSG00000225092.2	3.070	0.060	1.941	2.85e-64
OR52K3P	ENSG00000225101.4	2.030	0.065	1.508	6.22e-19
RP11-477L16.2	ENSG00000225118.1	1.300	0.000	1.202	9.55e-16
PSME2P2	ENSG00000225131.2	1.100	3.335	-1.046	4.59e-44
GOLGA2P7	ENSG00000225151.10	2.830	25.900	-2.812	1.93e-66
XXbac-BPG308K3.5	ENSG00000225173.1	0.000	5.195	-2.631	4.26e-219
RP11-390P2.4	ENSG00000225177.5	1.800	0.000	1.485	1.06e-39
PLEKHM1	ENSG00000225190.8	31.780	6.295	2.168	1.35e-82
RP11-338E21.2	ENSG00000225195.2	1.870	0.000	1.521	2.25e-35
HSPA7	ENSG00000225217.1	2.320	35.631	-3.464	3.10e-38
RP4-814D15.2	ENSG00000225224.1	3.640	0.320	1.814	1.63e-56
TRAPPC12-AS1	ENSG00000225234.1	1.770	0.335	1.053	1.90e-36
ZNRF2P2	ENSG00000225264.3	7.780	1.945	1.576	2.60e-33
TAF1A-AS1	ENSG00000225265.1	0.400	2.335	-1.252	2.73e-91
RP11-1086F11.1	ENSG00000225300.1	2.490	0.050	1.733	4.59e-49
RP11-415J8.3	ENSG00000225313.5	9.230	1.280	2.166	1.03e-65
RPL23AP18	ENSG00000225338.1	2.040	0.039	1.549	1.06e-52
PPP1R26-AS1	ENSG00000225361.3	1.230	4.770	-1.372	9.89e-31
RP11-218L14.4	ENSG00000225393.1	4.700	0.350	2.078	1.56e-52
TGIF2P1	ENSG00000225401.2	3.070	0.195	1.768	1.02e-62
RP11-207C16.4	ENSG00000225408.1	1.620	0.000	1.390	1.09e-56
RBMS1P1	ENSG00000225422.4	18.770	0.000	4.305	2.15e-102
LINC01504	ENSG00000225434.2	2.320	0.070	1.634	5.14e-34
RPS15AP10	ENSG00000225447.1	9.100	0.685	2.584	2.11e-90
RP13-93L13.1	ENSG00000225460.1	3.030	0.255	1.683	5.22e-50
IGKV6D-21	ENSG00000225523.2	1.120	0.000	1.084	1.08e-18
MKRN2OS	ENSG00000225526.4	1.990	0.185	1.335	3.74e-60
RP3-370M22.8	ENSG00000225528.1	0.640	6.575	-2.208	3.14e-68
ZNF385D-AS1	ENSG00000225542.1	0.000	7.315	-3.056	2.77e-167
KB-1027C11.4	ENSG00000225544.1	1.680	0.091	1.297	6.35e-21
RP11-328J2.1	ENSG00000225546.5	0.000	6.350	-2.878	1.71e-203
UBE2D3P2	ENSG00000225558.1	1.150	0.000	1.104	2.82e-36
RP11-360D2.2	ENSG00000225591.2	1.140	0.000	1.098	1.74e-25
ZNF469	ENSG00000225614.2	1.200	0.010	1.123	1.37e-41
RP4-604A21.1	ENSG00000225616.2	1.100	0.000	1.070	3.31e-33
MTND2P28	ENSG00000225630.1	520.804	232.421	1.161	1.33e-8
HNRNPA3P15	ENSG00000225636.1	2.300	0.000	1.722	1.13e-59
SBDSP1	ENSG00000225648.5	10.230	31.065	-1.514	2.73e-74
TAF13P2	ENSG00000225658.1	1.490	0.000	1.316	1.52e-31
LINC00505	ENSG00000225667.1	0.000	1.755	-1.462	2.08e-63
HNRNPA1P35	ENSG00000225695.1	1.990	0.185	1.335	2.31e-58
IGHV3-72	ENSG00000225698.3	5.660	0.000	2.736	2.64e-37
LINC00431	ENSG00000225760.1	0.000	1.370	-1.245	1.11e-34
PROSER2-AS1	ENSG00000225778.5	0.740	11.570	-2.853	1.95e-43
RP4-603I14.3	ENSG00000225779.1	1.930	0.000	1.551	1.34e-49
MIAT	ENSG00000225783.6	2.140	0.355	1.212	2.33e-25
RP11-495P10.10	ENSG00000225871.2	5.960	0.100	2.662	1.55e-67
LINC00694	ENSG00000225873.1	3.490	23.035	-2.420	1.04e-62
LINC00115	ENSG00000225880.5	1.230	5.225	-1.481	5.68e-78
HSPE1P13	ENSG00000225900.1	5.100	0.000	2.609	8.34e-69
RIMKLBP2	ENSG00000225920.2	7.980	1.665	1.753	1.69e-38
NOL7	ENSG00000225921.6	38.409	100.970	-1.372	3.42e-92
RP11-554I8.1	ENSG00000225948.2	1.140	0.000	1.098	3.13e-27
ODF2-AS1	ENSG00000225951.1	4.110	0.840	1.474	1.20e-47
MTND1P23	ENSG00000225972.1	14.870	5.730	1.238	1.97e-10
PIGBOS1	ENSG00000225973.3	13.770	30.680	-1.101	2.10e-63
UBXN10-AS1	ENSG00000225986.1	0.000	7.680	-3.118	1.02e-155
RPL23AP34	ENSG00000225991.1	1.550	0.020	1.322	4.78e-23
RP4-798A10.2	ENSG00000226029.1	2.930	0.560	1.333	3.78e-56
MEMO1P1	ENSG00000226054.2	2.580	0.760	1.024	3.46e-54
PAICSP1	ENSG00000226055.2	2.140	0.360	1.207	1.82e-74
UQCRFS1P1	ENSG00000226085.3	5.170	0.805	1.773	1.39e-33
LINC00937	ENSG00000226091.7	1.420	0.030	1.232	4.69e-34
FTCDNL1	ENSG00000226124.6	3.330	0.430	1.598	8.65e-50
RPS27AP3	ENSG00000226144.2	1.260	0.000	1.176	1.71e-50
SLC25A39P1	ENSG00000226148.1	2.450	0.060	1.703	1.17e-42
LINC00685	ENSG00000226179.5	3.380	1.095	1.064	3.28e-26
RP11-15I11.3	ENSG00000226251.5	0.000	9.835	-3.438	2.38e-145
MRPL35P3	ENSG00000226253.1	2.390	0.285	1.400	1.57e-42
TMEM191A	ENSG00000226287.7	2.380	7.970	-1.408	2.83e-48
RP11-474D14.2	ENSG00000226318.1	3.710	0.180	1.997	2.41e-64
NUP50-AS1	ENSG00000226328.6	8.000	2.015	1.578	1.72e-39
RP11-523H24.3	ENSG00000226352.2	2.510	0.250	1.490	5.47e-52
RP11-1L9.1	ENSG00000226434.1	0.000	4.140	-2.362	1.49e-182
RP11-379B8.1	ENSG00000226453.1	0.090	2.385	-1.635	2.95e-93
RP11-430L17.1	ENSG00000226457.1	4.860	0.000	2.551	1.03e-79
RP11-776H12.1	ENSG00000226476.2	0.000	2.200	-1.678	1.79e-215
FTOP1	ENSG00000226491.1	2.130	0.000	1.646	3.51e-49
RP11-524O24.2	ENSG00000226493.1	4.510	0.120	2.299	2.71e-69
RP4-633I8.3	ENSG00000226545.1	1.420	0.000	1.275	1.56e-34
FTLP3	ENSG00000226608.3	6.380	18.094	-1.371	1.97e-33
UBE2V1P1	ENSG00000226632.1	6.700	0.145	2.750	1.10e-77
RP11-336A10.2	ENSG00000226647.2	2.450	0.140	1.598	8.87e-57
IGBP1P1	ENSG00000226677.3	1.510	0.040	1.271	4.55e-56
ENTPD1-AS1	ENSG00000226688.6	15.060	6.080	1.182	8.88e-34
FAM66C	ENSG00000226711.6	1.110	0.050	1.007	3.00e-31
HSBP1L1	ENSG00000226742.3	11.740	0.495	3.091	7.17e-97
SMCR5	ENSG00000226746.2	1.720	0.010	1.429	1.62e-58
TAS2R46	ENSG00000226761.3	1.500	0.040	1.265	3.14e-41
KIAA0125	ENSG00000226777.7	50.380	0.000	5.683	1.37e-52
OSTCP8	ENSG00000226801.2	4.060	0.000	2.339	1.25e-69
RP11-203B9.4	ENSG00000226803.7	4.900	1.140	1.463	6.38e-58
RP4-635E18.7	ENSG00000226849.1	2.380	0.325	1.351	1.53e-66
RPS14P4	ENSG00000226928.1	1.600	0.000	1.379	7.75e-37
RP1-120G22.11	ENSG00000226944.1	0.000	1.500	-1.322	3.53e-104
RP4-591B8.2	ENSG00000226984.1	1.610	0.000	1.384	2.71e-50
LINC01203	ENSG00000226985.5	0.000	8.460	-3.242	1.89e-235
RP11-544A12.5	ENSG00000226987.1	1.010	0.000	1.007	2.43e-30
SLC8A1-AS1	ENSG00000227028.6	1.640	0.000	1.401	4.88e-21
RP11-34E5.4	ENSG00000227032.1	4.290	0.000	2.403	1.37e-71
ITGB2-AS1	ENSG00000227039.6	10.100	0.910	2.539	1.00e-32
RP11-191G24.1	ENSG00000227070.1	0.620	7.270	-2.352	4.42e-59
RP11-165F24.3	ENSG00000227155.7	19.990	0.340	3.969	9.55e-113
TRGC2	ENSG00000227191.6	32.529	0.160	4.853	2.12e-68
MIR663AHG	ENSG00000227195.8	0.000	1.475	-1.307	2.93e-148
ST7-AS1	ENSG00000227199.1	0.330	2.945	-1.569	8.41e-82
RP11-261C10.5	ENSG00000227230.1	5.600	1.380	1.472	1.92e-31
SPANXB1	ENSG00000227234.1	0.000	2.140	-1.651	8.24e-82
RP11-330M2.3	ENSG00000227257.1	3.170	0.000	2.060	1.90e-61
RP11-258C19.4	ENSG00000227329.2	6.720	0.000	2.949	7.17e-23
RP4-669P10.19	ENSG00000227370.1	2.550	0.195	1.571	1.24e-56
PPIAP2	ENSG00000227379.2	1.100	0.000	1.070	3.95e-42
RP11-571F15.2	ENSG00000227383.1	9.450	0.000	3.385	2.12e-90
RP5-1042K10.12	ENSG00000227413.1	1.050	0.000	1.036	1.11e-31
RP11-397P13.6	ENSG00000227417.3	7.380	0.080	2.956	6.26e-89
RP13-188A5.1	ENSG00000227486.1	1.040	0.000	1.029	1.35e-47
LINC01268	ENSG00000227502.2	4.910	0.000	2.563	1.93e-25
LTB	ENSG00000227507.2	12.290	0.615	3.041	3.95e-58
RP11-413M3.4	ENSG00000227512.1	3.160	0.060	1.973	2.73e-51
RPS20P15	ENSG00000227523.1	3.780	0.000	2.257	5.44e-42
SLC2A1-AS1	ENSG00000227533.5	0.240	3.345	-1.809	2.51e-103
SOCS5P4	ENSG00000227536.1	1.140	0.060	1.014	1.16e-56
RP11-152N13.5	ENSG00000227540.1	2.400	10.745	-1.788	1.24e-71
SPAG5-AS1	ENSG00000227543.4	13.200	3.715	1.591	2.14e-61
RP11-139K1.2	ENSG00000227560.1	1.210	0.000	1.144	1.17e-26
RP1-28O10.1	ENSG00000227591.5	0.240	6.935	-2.678	2.34e-126
RP11-864N7.2	ENSG00000227615.1	4.830	13.875	-1.351	1.57e-31
HNRNPA1P14	ENSG00000227638.2	5.600	0.090	2.598	3.56e-88
RP11-488L18.4	ENSG00000227671.4	158.264	64.379	1.285	2.24e-34
LINC00355	ENSG00000227674.1	0.000	1.840	-1.506	1.94e-28
RP11-73O6.3	ENSG00000227678.7	1.740	0.040	1.398	1.45e-50
RP11-307P5.1	ENSG00000227681.5	0.000	86.969	-6.459	0.00e+0
HNRNPA3P2	ENSG00000227688.2	3.360	0.000	2.124	1.87e-58
RP11-301G19.1	ENSG00000227706.3	0.330	441.233	-8.377	1.27e-97
MTND6P18	ENSG00000227714.1	3.610	0.000	2.205	4.11e-51
MTND6P5	ENSG00000227730.2	2.070	0.000	1.618	9.48e-44
RP11-318C24.2	ENSG00000227740.1	1.110	0.050	1.007	5.13e-42
RP11-497D6.3	ENSG00000227748.1	0.000	6.465	-2.900	2.54e-165
HCG4P5	ENSG00000227766.1	1.560	0.045	1.293	2.80e-45
RP1-283E3.4	ENSG00000227775.3	15.420	7.140	1.012	5.13e-17
RP1-180M12.1	ENSG00000227813.1	1.100	0.000	1.070	3.63e-39
SLC9A7P1	ENSG00000227825.4	1.580	0.010	1.353	2.48e-22
RP11-958N24.2	ENSG00000227827.3	0.620	2.310	-1.031	1.84e-4
RP11-184B22.2	ENSG00000227845.2	1.040	0.000	1.029	1.55e-39
RP13-16H11.2	ENSG00000227932.1	0.000	10.405	-3.512	1.65e-176
RP11-312B8.2	ENSG00000227950.1	1.570	0.000	1.362	1.41e-38
LINC01341	ENSG00000227953.6	15.290	0.125	3.856	3.48e-63
PIN4P1	ENSG00000227973.1	2.150	0.370	1.201	1.20e-37
POLR2J2	ENSG00000228049.7	15.020	1.845	2.493	2.68e-70
LINC00864	ENSG00000228055.2	0.000	1.135	-1.094	9.02e-42
SEC63P1	ENSG00000228057.1	2.000	0.260	1.252	7.76e-32
LINC01515	ENSG00000228065.10	4.120	0.150	2.155	4.80e-19
RP11-475E11.2	ENSG00000228076.2	1.960	0.000	1.566	1.60e-62
RP11-39K24.12	ENSG00000228097.1	5.860	0.120	2.615	7.61e-65
RPL3P1	ENSG00000228149.1	1.450	0.000	1.293	1.54e-52
MTND1P11	ENSG00000228166.1	3.840	0.070	2.177	3.36e-54
GEMIN8P4	ENSG00000228175.3	0.960	6.205	-1.878	2.29e-117
RP11-342M1.3	ENSG00000228192.7	1.470	4.105	-1.047	1.06e-30
OFD1P17	ENSG00000228212.1	1.510	0.000	1.328	2.85e-61
PSMD8P1	ENSG00000228264.1	1.360	0.000	1.239	4.29e-45
PCAT6	ENSG00000228288.6	1.110	7.240	-1.965	7.94e-64
RP11-220I1.4	ENSG00000228292.1	3.760	0.000	2.251	2.73e-46
RP11-186N15.3	ENSG00000228302.2	8.810	0.865	2.395	2.67e-104
GUSBP11	ENSG00000228315.11	30.370	3.690	2.742	4.59e-77
MIR646HG	ENSG00000228340.5	3.720	0.000	2.239	8.22e-48
RP11-1148L6.5	ENSG00000228343.1	6.310	1.720	1.426	1.05e-45
RP11-537H15.3	ENSG00000228352.2	1.480	0.175	1.078	1.87e-47
RP11-18B3.3	ENSG00000228366.1	1.720	0.180	1.205	8.23e-35
RP5-1125A11.4	ENSG00000228386.2	1.070	0.000	1.050	4.80e-43
RP11-216B9.6	ENSG00000228395.1	1.750	0.150	1.258	1.29e-70
PTMAP1	ENSG00000228415.3	1.980	0.000	1.575	8.06e-41
RP4-633I8.4	ENSG00000228423.2	3.360	0.000	2.124	2.36e-56
RP5-1091N2.9	ENSG00000228427.1	9.420	0.185	3.136	5.28e-122
RP3-342P20.2	ENSG00000228477.1	1.630	0.050	1.325	3.30e-38
RAB11FIP1P1	ENSG00000228492.2	32.421	1.070	4.013	1.49e-104
RP11-298C3.2	ENSG00000228519.3	0.350	3.500	-1.737	1.67e-91
RP5-1087E8.2	ENSG00000228525.1	1.610	0.000	1.384	8.76e-18
RPL7P52	ENSG00000228599.1	4.680	0.000	2.506	2.33e-67
POLR2CP	ENSG00000228600.1	0.000	2.220	-1.687	1.20e-107
RPL39P	ENSG00000228601.1	3.110	0.000	2.039	1.83e-9
RP3-399L15.3	ENSG00000228624.7	2.200	0.305	1.294	1.08e-44
RP11-495P10.9	ENSG00000228626.1	0.000	1.195	-1.134	8.97e-22
RP4-534N18.2	ENSG00000228634.1	2.560	0.150	1.630	8.07e-56
FCF1P2	ENSG00000228638.1	9.410	2.580	1.540	3.23e-61
HNRNPCP7	ENSG00000228653.2	3.380	0.330	1.720	8.47e-54
RPL23AP58	ENSG00000228657.1	2.940	0.000	1.978	2.20e-71
PSMD10P1	ENSG00000228663.1	9.920	0.075	3.345	4.59e-103
RP11-20O24.1	ENSG00000228665.2	1.300	0.000	1.202	1.00e-26
RP11-492I21.1	ENSG00000228686.2	1.960	0.305	1.182	5.49e-33
RP5-1160K1.6	ENSG00000228703.1	7.130	0.900	2.097	2.33e-59
LINC00659	ENSG00000228705.1	0.000	22.085	-4.529	2.48e-270
RP5-884M6.1	ENSG00000228742.9	0.000	33.410	-5.105	1.22e-172
WEE2-AS1	ENSG00000228775.7	2.230	0.270	1.347	1.06e-43
Z69666.2	ENSG00000228779.1	1.430	0.100	1.143	3.05e-57
LINC00954	ENSG00000228784.7	2.960	0.090	1.861	1.05e-41
LINC01128	ENSG00000228794.8	8.000	21.080	-1.295	1.52e-37
HMGB3P4	ENSG00000228808.1	2.160	0.120	1.496	8.47e-56
RP11-162G10.1	ENSG00000228828.1	1.220	0.035	1.101	9.92e-40
PIK3IP1-AS1	ENSG00000228839.5	2.350	0.310	1.355	2.85e-47
RP11-439E19.6	ENSG00000228879.1	1.380	0.000	1.251	1.91e-26
RP11-290D2.3	ENSG00000228886.1	2.350	0.000	1.744	2.09e-49
RASA4CP	ENSG00000228903.6	8.550	0.410	2.760	2.50e-83
RP13-216E22.4	ENSG00000228906.1	4.170	0.640	1.656	1.07e-39
OR7E128P	ENSG00000228915.3	3.420	0.430	1.628	8.73e-67
RP11-452J6.2	ENSG00000228955.2	3.270	0.000	2.094	1.55e-28
SATB1-AS1	ENSG00000228956.8	31.890	0.000	5.040	1.16e-109
SUMO2P8	ENSG00000228976.1	3.680	0.000	2.227	1.71e-51
RP5-979D14.1	ENSG00000229010.1	2.430	0.000	1.778	3.45e-42
VDAC1P8	ENSG00000229036.7	17.750	7.095	1.212	1.46e-32
HMGN1P2	ENSG00000229046.1	2.600	0.000	1.848	7.63e-40
HSPA8P8	ENSG00000229091.2	0.060	1.955	-1.479	5.16e-171
RPL41	ENSG00000229117.8	1090.594	3310.537	-1.601	6.06e-66
EPHA1-AS1	ENSG00000229153.5	4.740	1.395	1.261	3.16e-19
GS1-124K5.11	ENSG00000229180.5	5.230	1.160	1.528	5.03e-62
LINC00200	ENSG00000229205.2	0.000	13.065	-3.814	8.11e-129
RP11-38L15.2	ENSG00000229227.8	3.070	0.520	1.421	5.74e-66
HMGN1P37	ENSG00000229237.2	4.540	0.390	1.995	3.46e-56
RP4-583P15.10	ENSG00000229299.2	2.390	0.360	1.318	5.81e-19
RP11-193I22.2	ENSG00000229339.1	2.550	0.000	1.828	8.10e-66
HLA-DRB6	ENSG00000229391.7	11.170	0.000	3.605	8.53e-42
RALGAPA1P	ENSG00000229419.1	1.370	0.135	1.062	1.54e-52
RLIMP1	ENSG00000229456.1	1.110	0.000	1.077	8.92e-23
LYST-AS1	ENSG00000229463.2	1.770	0.000	1.470	1.15e-36
RGS17P1	ENSG00000229473.2	9.630	0.700	2.645	2.70e-80
PATL2	ENSG00000229474.6	9.890	1.330	2.225	2.72e-66
RP11-119B16.2	ENSG00000229539.1	2.650	0.315	1.473	2.18e-65
RP4-717I23.2	ENSG00000229567.1	4.010	0.000	2.325	4.52e-18
RPL21P44	ENSG00000229585.4	5.430	0.000	2.685	1.69e-91
RP5-981O7.2	ENSG00000229591.1	3.700	0.435	1.712	6.35e-59
PRDX3P1	ENSG00000229598.1	5.860	0.440	2.252	7.72e-71
MBNL1-AS1	ENSG00000229619.3	4.500	0.190	2.208	2.70e-63
MTND5P2	ENSG00000229622.1	3.800	0.000	2.263	8.60e-62
RP11-345K20.2	ENSG00000229659.1	4.250	0.470	1.836	2.48e-74
LINC01150	ENSG00000229671.1	14.160	0.000	3.922	2.85e-67
RP11-383F6.1	ENSG00000229677.1	9.870	0.085	3.325	9.60e-110
ISPD-AS1	ENSG00000229688.7	0.310	1.635	-1.008	4.17e-46
SOS1-IT1	ENSG00000229692.3	4.530	1.170	1.350	2.66e-35
XIST	ENSG00000229807.9	0.880	87.304	-5.554	8.30e-8
ZNF688	ENSG00000229809.8	9.130	3.240	1.257	1.66e-54
RP1-308E4.1	ENSG00000229820.2	3.870	0.000	2.284	3.03e-78
RP11-384C4.2	ENSG00000229832.1	1.960	0.155	1.358	4.28e-48
RP5-1049G16.4	ENSG00000229853.1	1.880	0.000	1.526	1.07e-60
RP11-668G10.2	ENSG00000229894.3	1.620	0.030	1.347	4.65e-48
RP11-456H18.2	ENSG00000229896.2	0.000	1.345	-1.230	1.87e-115
RP1-151F17.1	ENSG00000229931.1	0.600	2.460	-1.113	4.97e-45
RP11-284F21.7	ENSG00000229953.1	0.200	21.115	-4.204	6.52e-135
RP11-366F6.2	ENSG00000229967.1	0.000	1.080	-1.057	6.55e-142
HBBP1	ENSG00000229988.1	0.190	71.968	-5.938	4.72e-103
MIR181A1HG	ENSG00000229989.3	6.340	0.000	2.876	2.20e-42
RP11-574K11.8	ENSG00000229990.3	2.270	0.040	1.653	1.54e-61
RPL5P4	ENSG00000229994.1	6.640	0.700	2.168	1.62e-85
FNTAP2	ENSG00000230022.1	3.080	0.000	2.029	1.17e-68
TMSB4XP6	ENSG00000230043.1	0.000	21.830	-4.513	1.19e-8
RP11-384C4.6	ENSG00000230063.1	1.320	0.000	1.214	1.31e-42
LRRC37A15P	ENSG00000230069.3	4.810	0.330	2.127	6.97e-75
RPL4P6	ENSG00000230071.2	2.950	0.265	1.643	1.07e-67
RP11-195F19.9	ENSG00000230074.1	0.390	5.180	-2.153	2.28e-61
RP11-206L10.8	ENSG00000230092.7	3.290	0.760	1.285	2.67e-22
RP3-508I15.19	ENSG00000230149.2	3.910	0.790	1.456	5.50e-58
RP3-477O4.14	ENSG00000230155.6	8.090	0.000	3.184	1.00e-132
RP11-632C17__A.1	ENSG00000230202.1	5.700	20.345	-1.672	9.91e-22
PHBP9	ENSG00000230224.1	9.400	1.075	2.325	6.17e-74
MTND5P14	ENSG00000230225.1	3.730	0.070	2.144	2.32e-58
SIAH1P1	ENSG00000230227.4	0.000	2.560	-1.832	6.45e-178
NFE4	ENSG00000230257.1	0.200	48.286	-5.360	2.28e-160
HERC2P4	ENSG00000230267.7	0.210	8.560	-2.982	1.27e-14
RP1-40E16.9	ENSG00000230269.6	0.000	4.375	-2.426	1.71e-279
RP3-323N1.2	ENSG00000230322.1	4.580	0.000	2.480	4.89e-61
RP11-385F5.4	ENSG00000230325.1	3.820	0.635	1.560	4.55e-54
FAM41C	ENSG00000230368.2	5.030	0.429	2.077	3.85e-38
SPTLC1P1	ENSG00000230397.1	2.000	0.127	1.413	2.58e-17
RBBP8P1	ENSG00000230399.1	1.200	0.020	1.109	2.33e-48
XX-C2158C6.1	ENSG00000230423.1	0.000	9.954	-3.453	9.25e-133
SERPINB9P1	ENSG00000230438.6	1.570	0.230	1.063	4.36e-32
NEK2P4	ENSG00000230450.1	0.000	1.130	-1.091	8.91e-108
PPP5D1	ENSG00000230510.6	1.710	0.190	1.187	2.06e-52
LINC00102	ENSG00000230542.5	1.180	0.040	1.068	3.80e-33
SF3A3P1	ENSG00000230568.1	2.320	0.050	1.661	9.79e-65
RP13-228J13.5	ENSG00000230578.3	0.490	2.100	-1.057	2.45e-7
PHBP12	ENSG00000230585.2	2.780	0.540	1.295	7.61e-43
FTX	ENSG00000230590.7	34.929	2.355	3.421	9.35e-93
TSEN15P2	ENSG00000230604.2	1.520	0.210	1.058	5.81e-27
RPS23P8	ENSG00000230629.2	21.050	50.676	-1.229	4.92e-25
RP3-406P24.3	ENSG00000230648.1	0.000	1.600	-1.379	2.18e-7
PABPC1P3	ENSG00000230673.3	3.550	1.170	1.068	1.04e-31
RP11-409K20.6	ENSG00000230684.1	1.320	0.000	1.214	1.09e-32
RP11-54O7.1	ENSG00000230699.2	1.600	0.095	1.248	5.83e-17
FBXW4P1	ENSG00000230701.2	4.180	1.395	1.113	5.64e-26
MEIS1-AS2	ENSG00000230749.4	1.050	0.000	1.036	2.68e-16
RP3-408N23.4	ENSG00000230769.1	2.140	0.175	1.418	2.91e-50
FOXD3-AS1	ENSG00000230798.5	0.000	2.500	-1.807	2.45e-165
RP11-417B4.2	ENSG00000230826.1	1.370	0.050	1.174	1.08e-38
RP11-195E2.1	ENSG00000230847.4	2.500	0.000	1.807	1.87e-22
RP3-525N10.2	ENSG00000230910.2	0.030	3.370	-2.085	7.23e-35
HNRNPA1P68	ENSG00000230946.3	3.160	0.070	1.959	4.17e-72
RP4-631H13.6	ENSG00000230953.2	2.280	0.000	1.714	2.48e-10
RPL23AP11	ENSG00000230988.3	2.710	0.000	1.891	3.50e-58
RPL12P15	ENSG00000230993.1	1.950	0.230	1.262	7.55e-32
RPL7P32	ENSG00000231006.1	2.480	0.230	1.500	9.60e-38
RP6-109B7.2	ENSG00000231010.1	1.280	0.000	1.189	5.48e-36
RP11-175O19.4	ENSG00000231025.1	7.950	1.005	2.158	1.08e-103
RP11-263K19.4	ENSG00000231064.5	4.160	1.265	1.188	1.44e-32
HCG18	ENSG00000231074.8	58.830	19.860	1.520	9.84e-34
FDPSP7	ENSG00000231087.2	1.660	0.000	1.411	1.68e-46
RP11-354M20.3	ENSG00000231104.8	2.490	0.210	1.528	4.31e-45
RP3-475N16.1	ENSG00000231113.2	7.070	0.515	2.413	3.51e-97
KLF3-AS1	ENSG00000231160.9	8.350	0.465	2.674	1.67e-43
LINC00852	ENSG00000231177.4	10.880	0.635	2.861	2.36e-114
RP13-15M17.1	ENSG00000231181.1	2.740	0.735	1.108	7.74e-33
RP11-495P10.8	ENSG00000231196.3	0.110	1.340	-1.076	4.57e-16
RPS3AP3	ENSG00000231241.1	2.030	0.000	1.599	1.60e-27
