GeneSymbol	GeneID	MedianTumor	MedianNormal	Log2FoldChange	adjp
SATB1	ENSG00000182568.16	9.950	22.070	-1.075	6.29e-25
NXPH3	ENSG00000182575.7	0.910	8.090	-2.251	2.81e-23
EPHB3	ENSG00000182580.2	37.484	5.595	2.545	1.02e-65
NDN	ENSG00000182636.5	5.025	26.365	-2.183	9.62e-40
GALR2	ENSG00000182687.3	0.095	2.940	-1.847	1.05e-25
IGIP	ENSG00000182700.4	3.070	8.855	-1.276	7.84e-34
HOXB4	ENSG00000182742.5	1.150	6.150	-1.734	1.32e-32
SLC35D3	ENSG00000182747.4	1.535	0.200	1.079	1.22e-42
TMEM198B	ENSG00000182796.12	9.265	23.950	-1.281	1.01e-31
LCK	ENSG00000182866.16	4.713	1.590	1.141	7.12e-15
RP11-181G12.2	ENSG00000182873.5	1.375	4.430	-1.193	8.58e-53
SLC25A18	ENSG00000182902.13	0.150	1.400	-1.061	8.62e-29
TCEAL7	ENSG00000182916.7	1.435	12.650	-2.487	2.56e-37
GJC1	ENSG00000182963.9	1.195	16.810	-3.020	1.54e-33
MTA1	ENSG00000182979.17	31.180	63.475	-1.003	1.03e-22
ZNF662	ENSG00000182983.14	0.860	6.190	-1.951	7.50e-68
PYCR1	ENSG00000183010.16	88.588	6.020	3.674	1.31e-74
SPNS2	ENSG00000183018.8	22.255	10.105	1.066	1.41e-19
SLC8A1	ENSG00000183023.18	1.300	4.955	-1.372	6.50e-15
PCP4	ENSG00000183036.10	3.305	35.474	-3.083	9.90e-14
SLC25A10	ENSG00000183048.11	46.339	4.670	3.062	2.08e-31
LYSMD4	ENSG00000183060.15	3.335	7.840	-1.028	4.66e-39
FANCF	ENSG00000183161.4	8.880	1.945	1.746	1.31e-90
RUVBL2	ENSG00000183207.12	92.542	36.501	1.319	1.83e-51
PRR36	ENSG00000183248.11	1.950	0.250	1.239	7.83e-71
PLGLB1	ENSG00000183281.14	1.035	3.650	-1.192	4.78e-30
SEP15	ENSG00000183291.15	205.009	82.647	1.300	8.67e-35
FHL3	ENSG00000183386.9	10.048	38.610	-1.842	1.32e-11
RIPK4	ENSG00000183421.11	6.584	1.580	1.556	3.62e-45
NPIPA1	ENSG00000183426.15	29.459	135.330	-2.162	3.77e-41
RP11-958N24.1	ENSG00000183458.13	3.935	16.245	-1.805	7.70e-38
PI4KAP2	ENSG00000183506.16	5.649	22.030	-1.792	5.62e-55
PSMG1	ENSG00000183527.11	89.306	25.865	1.749	9.85e-64
PCBP3	ENSG00000183570.16	1.615	7.705	-1.735	2.51e-26
TNFAIP8L3	ENSG00000183578.5	1.330	5.480	-1.476	2.04e-33
ZNRF3	ENSG00000183579.15	9.230	2.710	1.463	1.08e-62
FBXL7	ENSG00000183580.9	1.410	12.025	-2.434	2.05e-44
ZNF438	ENSG00000183621.15	3.290	7.850	-1.045	9.91e-20
FAM101B	ENSG00000183688.4	4.200	9.840	-1.060	2.14e-18
LHFP	ENSG00000183722.7	8.815	35.619	-1.900	1.16e-19
MACC1	ENSG00000183742.12	11.169	0.070	3.508	6.35e-152
TRAIP	ENSG00000183763.8	6.343	2.000	1.291	2.72e-58
ZNF703	ENSG00000183779.6	78.126	35.820	1.104	1.24e-29
NPIPA5	ENSG00000183793.13	8.135	27.149	-1.624	6.91e-16
FAM162B	ENSG00000183807.7	0.355	1.840	-1.068	3.01e-29
LIN9	ENSG00000183814.15	4.295	1.325	1.187	1.46e-80
NUDT14	ENSG00000183828.14	36.329	11.265	1.606	5.47e-38
MAATS1	ENSG00000183833.16	0.265	3.320	-1.772	4.11e-44
GPR39	ENSG00000183840.6	7.860	0.370	2.693	1.31e-35
FAM3B	ENSG00000183844.16	3.725	0.290	1.873	1.31e-41
IQGAP3	ENSG00000183856.10	12.144	0.725	2.930	1.40e-59
UTY	ENSG00000183878.15	0.195	3.210	-1.817	3.08e-4
NPIPA5	ENSG00000183889.12	54.396	206.506	-1.905	2.35e-33
PRKX	ENSG00000183943.5	9.505	3.875	1.108	1.40e-29
SMTN	ENSG00000183963.18	45.733	878.013	-4.233	3.05e-33
TMPRSS2	ENSG00000184012.11	70.592	3.735	3.918	7.22e-12
TBX1	ENSG00000184058.12	0.160	1.495	-1.105	3.12e-33
NIPSNAP1	ENSG00000184117.11	44.986	13.525	1.663	1.08e-43
NR2C2AP	ENSG00000184162.14	30.519	13.985	1.073	2.49e-46
GPR173	ENSG00000184194.5	0.305	2.350	-1.360	2.64e-38
TSPYL2	ENSG00000184205.14	8.679	95.041	-3.311	3.30e-55
GOLGA6L4	ENSG00000184206.11	0.680	3.985	-1.569	2.70e-56
IRAK1	ENSG00000184216.11	82.204	29.364	1.454	3.15e-54
POU6F1	ENSG00000184271.15	2.130	13.530	-2.215	1.61e-56
TACSTD2	ENSG00000184292.6	4.599	0.665	1.750	6.61e-56
PRKD1	ENSG00000184304.14	1.260	6.285	-1.689	3.68e-21
ZDHHC23	ENSG00000184307.13	6.853	1.730	1.524	2.07e-7
MROH7	ENSG00000184313.19	0.620	7.155	-2.332	1.86e-65
SRPK3	ENSG00000184343.10	1.585	6.114	-1.461	1.14e-18
SLIT3	ENSG00000184347.14	1.955	13.605	-2.305	3.65e-31
PKP3	ENSG00000184363.9	77.635	1.934	4.744	3.29e-31
MAP7D2	ENSG00000184368.15	3.925	0.550	1.668	5.86e-67
PLA2G6	ENSG00000184381.18	8.758	26.500	-1.495	2.36e-38
TOP1MT	ENSG00000184428.12	45.975	12.765	1.771	1.45e-84
WDR27	ENSG00000184465.15	8.555	28.241	-1.614	4.77e-46
HDDC3	ENSG00000184508.10	21.820	7.175	1.481	2.92e-49
LPAR5	ENSG00000184574.9	8.870	1.190	2.172	3.47e-17
XPOT	ENSG00000184575.11	30.854	14.355	1.053	2.46e-30
SNN	ENSG00000184602.5	5.190	12.040	-1.075	9.47e-10
OR7E14P	ENSG00000184669.7	4.275	0.740	1.600	8.03e-20
HIST2H2BE	ENSG00000184678.9	5.189	13.575	-1.236	7.46e-19
SEP5	ENSG00000184702.17	3.575	14.110	-1.724	3.17e-27
FAM110C	ENSG00000184731.5	6.900	0.815	2.122	7.37e-16
SMIM10	ENSG00000184785.5	1.790	10.345	-2.024	1.38e-29
TMED9	ENSG00000184840.11	192.357	76.826	1.313	1.27e-35
TCEAL2	ENSG00000184905.8	0.135	32.519	-4.884	2.04e-49
JAG2	ENSG00000184916.8	15.313	6.810	1.063	1.38e-24
PTRHD1	ENSG00000184924.5	32.455	14.464	1.113	2.98e-23
TMEM121	ENSG00000184986.10	0.360	1.735	-1.008	1.46e-27
F8	ENSG00000185010.13	1.925	5.685	-1.193	6.87e-14
SLC24A3	ENSG00000185052.11	2.985	10.900	-1.578	1.12e-18
FLRT2	ENSG00000185070.10	0.865	3.035	-1.113	2.90e-18
MANEAL	ENSG00000185090.14	10.225	2.355	1.742	1.66e-71
MFSD6L	ENSG00000185156.5	1.265	0.110	1.029	1.51e-9
NRBP2	ENSG00000185189.15	8.625	55.755	-2.560	2.80e-60
TNFAIP2	ENSG00000185215.8	19.032	45.216	-1.206	7.83e-17
PRMT3	ENSG00000185238.12	14.245	5.060	1.331	2.47e-65
PRPF39	ENSG00000185246.17	8.990	22.850	-1.255	3.96e-39
UBALD2	ENSG00000185262.8	83.291	35.789	1.196	4.35e-30
NOTUM	ENSG00000185269.11	10.213	0.040	3.431	1.52e-91
WBSCR17	ENSG00000185274.11	0.355	9.029	-2.888	3.15e-42
TMEM105	ENSG00000185332.6	2.005	0.100	1.450	1.74e-90
GAS2L1	ENSG00000185340.15	6.365	19.045	-1.444	7.24e-43
TNFAIP8L1	ENSG00000185361.8	7.584	17.725	-1.125	7.99e-12
MAPK11	ENSG00000185386.14	1.505	5.095	-1.283	3.35e-33
MRPL30	ENSG00000185414.19	26.784	10.470	1.276	7.77e-67
TARSL2	ENSG00000185418.15	4.095	10.170	-1.132	1.99e-31
SMYD3	ENSG00000185420.18	17.295	7.285	1.143	2.52e-55
METTL7A	ENSG00000185432.11	13.074	72.887	-2.392	8.12e-61
IFNLR1	ENSG00000185436.11	4.660	0.325	2.095	1.39e-37
SH3BGR	ENSG00000185437.13	2.730	21.265	-2.578	8.74e-34
KRT6B	ENSG00000185479.5	2.343	0.110	1.591	8.08e-56
PARPBP	ENSG00000185480.11	10.090	0.960	2.500	4.79e-94
ROR1	ENSG00000185483.11	0.400	2.915	-1.484	1.19e-29
SDHAP1	ENSG00000185485.14	10.879	35.360	-1.614	7.33e-46
RP11-504P24.3	ENSG00000185495.10	2.775	6.915	-1.068	1.20e-34
L3MBTL1	ENSG00000185513.14	2.865	9.470	-1.438	1.95e-32
PRKG1	ENSG00000185532.14	1.805	7.935	-1.671	1.74e-25
NR2F2	ENSG00000185551.12	18.205	39.134	-1.063	2.31e-12
LSAMP	ENSG00000185565.11	1.550	5.655	-1.384	9.25e-11
OLFML2A	ENSG00000185585.19	3.260	14.630	-1.875	7.10e-22
P4HB	ENSG00000185624.14	563.237	250.305	1.167	9.73e-42
PBX1	ENSG00000185630.18	9.710	34.935	-1.746	4.86e-23
ZFP36L1	ENSG00000185650.9	85.962	217.420	-1.329	7.95e-8
MORN5	ENSG00000185681.12	0.090	28.665	-4.766	2.66e-41
EP400NL	ENSG00000185684.12	3.280	7.860	-1.050	2.62e-36
KCNIP4	ENSG00000185774.14	0.465	2.790	-1.371	1.17e-30
SLC52A2	ENSG00000185803.8	85.906	22.420	1.892	2.86e-67
RP4-592A1.2	ENSG00000185839.3	2.675	0.510	1.283	2.63e-82
NPIPB4	ENSG00000185864.16	16.825	52.910	-1.597	1.16e-34
THNSL1	ENSG00000185875.12	3.830	1.045	1.240	4.54e-92
IFITM1	ENSG00000185885.15	637.043	140.438	2.173	1.30e-39
KLHDC8B	ENSG00000185909.14	6.415	54.151	-2.895	4.13e-40
RNPC3	ENSG00000185946.15	6.815	22.465	-1.586	4.41e-48
ZNF267	ENSG00000185947.14	6.610	2.800	1.002	6.77e-46
LEMD1	ENSG00000186007.9	3.054	0.080	1.908	1.63e-95
KRT5	ENSG00000186081.11	0.200	1.740	-1.191	2.91e-30
GSAP	ENSG00000186088.15	5.069	11.685	-1.063	4.84e-25
PIP5K1C	ENSG00000186111.8	10.505	43.984	-1.967	9.39e-29
POLR1D	ENSG00000186184.15	173.428	81.755	1.076	3.23e-31
KIF18B	ENSG00000186185.13	6.245	0.465	2.306	1.57e-46
FFAR4	ENSG00000186188.10	2.210	0.235	1.378	2.44e-4
SAPCD2	ENSG00000186193.8	26.855	0.305	4.416	3.43e-93
SOWAHB	ENSG00000186212.3	3.900	0.135	2.110	8.18e-19
GPAT2	ENSG00000186281.12	0.530	3.085	-1.417	4.34e-33
MST1P2	ENSG00000186301.8	0.340	5.160	-2.201	3.61e-60
NAP1L3	ENSG00000186310.9	0.430	2.235	-1.178	1.21e-20
PRELID2	ENSG00000186314.11	15.565	3.575	1.856	5.45e-23
GOLGA8R	ENSG00000186399.10	0.190	2.245	-1.447	8.75e-67
NKRF	ENSG00000186416.12	9.300	3.630	1.154	1.21e-68
NAP1L2	ENSG00000186462.8	0.120	2.530	-1.656	2.11e-70
GNG2	ENSG00000186469.8	3.455	12.210	-1.568	1.14e-27
KLK12	ENSG00000186474.15	1.200	0.070	1.040	2.37e-36
INSIG1	ENSG00000186480.12	38.224	15.940	1.211	4.72e-22
FOXD2	ENSG00000186564.5	2.815	0.325	1.526	1.62e-6
MIR22HG	ENSG00000186594.12	6.654	30.600	-2.046	1.99e-39
HPDL	ENSG00000186603.5	10.080	0.460	2.924	1.38e-45
PDE2A	ENSG00000186642.15	1.090	27.010	-3.744	4.58e-84
MST1L	ENSG00000186715.10	0.530	20.205	-3.793	7.01e-80
SPIN4	ENSG00000186767.5	5.645	1.980	1.157	5.87e-76
ZNF397	ENSG00000186812.12	5.555	12.415	-1.033	7.20e-40
ZSCAN30	ENSG00000186814.12	2.755	9.410	-1.471	6.26e-63
KRT14	ENSG00000186847.5	0.040	1.145	-1.044	1.49e-37
TRABD2A	ENSG00000186854.10	63.745	1.830	4.516	9.23e-32
POFUT2	ENSG00000186866.16	10.485	22.780	-1.050	6.87e-32
MAPT	ENSG00000186868.15	0.200	4.645	-2.234	1.15e-36
ERCC6L	ENSG00000186871.6	2.550	0.150	1.626	3.54e-116
ZDHHC17	ENSG00000186908.14	5.520	15.130	-1.307	2.83e-33
KANK3	ENSG00000186994.11	0.860	4.895	-1.664	6.80e-38
ESPN	ENSG00000187017.14	27.849	3.165	2.792	7.34e-15
PLCD1	ENSG00000187091.13	8.280	18.395	-1.063	1.62e-24
MITF	ENSG00000187098.14	1.240	11.015	-2.423	1.19e-32
FOXD3	ENSG00000187140.5	0.020	1.760	-1.436	7.20e-35
SHTN1	ENSG00000187164.17	13.075	4.935	1.246	3.26e-30
MT1X	ENSG00000187193.8	54.116	121.785	-1.156	1.11e-8
GCNT1	ENSG00000187210.12	9.690	1.360	2.179	2.47e-52
FNBP1	ENSG00000187239.16	8.570	68.950	-2.870	1.64e-46
MAGED4B	ENSG00000187243.16	2.495	15.800	-2.265	5.11e-28
WDR86	ENSG00000187260.15	0.680	8.415	-2.486	1.59e-55
EPOR	ENSG00000187266.13	1.575	4.170	-1.006	2.95e-39
MAGI2	ENSG00000187391.17	0.515	2.505	-1.210	1.52e-45
PTMA	ENSG00000187514.14	2200.246	922.911	1.252	2.70e-24
PLEKHN1	ENSG00000187583.10	1.695	0.240	1.120	1.33e-65
MAGEH1	ENSG00000187601.4	6.345	16.460	-1.249	3.86e-16
TET3	ENSG00000187605.15	4.540	1.700	1.037	4.05e-21
EXD3	ENSG00000187609.15	10.010	21.919	-1.058	5.85e-28
SAMD11	ENSG00000187634.10	1.695	4.865	-1.122	6.17e-19
TMSB4XP8	ENSG00000187653.11	28.181	6.110	2.037	4.80e-23
FANCA	ENSG00000187741.14	17.798	2.885	2.275	4.87e-44
PEAR1	ENSG00000187800.13	1.010	5.820	-1.763	9.45e-56
TMEM220	ENSG00000187824.8	1.155	9.490	-2.283	3.16e-85
LCN10	ENSG00000187922.13	0.160	5.620	-2.513	2.78e-58
LDLRAD2	ENSG00000187942.11	0.795	9.435	-2.539	1.19e-46
KLHL17	ENSG00000187961.13	3.095	10.860	-1.534	2.06e-39
PLA2G2C	ENSG00000187980.6	0.010	1.085	-1.046	1.42e-21
RILPL1	ENSG00000188026.11	3.015	9.990	-1.453	1.72e-15
MAPK12	ENSG00000188130.13	1.500	6.890	-1.658	1.65e-37
ZNF626	ENSG00000188171.14	0.460	2.720	-1.349	3.82e-33
HNRNPU-AS1	ENSG00000188206.6	4.825	19.885	-1.842	2.39e-55
NCR3LG1	ENSG00000188211.8	3.089	0.865	1.133	2.08e-38
ZNF793	ENSG00000188227.12	0.450	2.425	-1.240	1.98e-46
TUBB4B	ENSG00000188229.5	365.568	161.534	1.173	4.03e-23
HES4	ENSG00000188290.10	2.965	12.930	-1.813	1.37e-38
GTF2F2	ENSG00000188342.11	30.506	14.490	1.024	9.30e-41
ZP3	ENSG00000188372.14	16.455	2.555	2.296	4.48e-68
H2AFX	ENSG00000188486.3	44.208	13.245	1.666	2.90e-46
INSC	ENSG00000188487.11	0.665	3.450	-1.418	4.59e-45
SERPINA5	ENSG00000188488.13	0.425	2.880	-1.445	1.16e-35
FAM83G	ENSG00000188522.14	9.530	2.770	1.482	5.32e-20
RALGAPA2	ENSG00000188559.13	16.775	7.525	1.060	3.61e-26
NPIPP1	ENSG00000188599.17	9.275	56.954	-2.496	2.97e-38
SUMO2	ENSG00000188612.11	282.821	133.338	1.079	7.17e-25
S100A16	ENSG00000188643.10	179.072	81.860	1.120	7.96e-17
ZDHHC9	ENSG00000188706.12	60.041	12.320	2.196	7.52e-89
SMIM15	ENSG00000188725.7	53.122	14.560	1.798	5.38e-55
PRELP	ENSG00000188783.5	2.099	71.201	-4.542	8.21e-62
ZNF548	ENSG00000188785.11	3.055	7.450	-1.059	7.05e-30
ZDHHC11	ENSG00000188818.12	1.380	6.630	-1.681	1.81e-24
LRRK2	ENSG00000188906.13	0.410	3.875	-1.790	1.75e-43
GJB3	ENSG00000188910.7	15.585	0.220	3.765	1.12e-71
HACD4	ENSG00000188921.13	0.720	3.170	-1.278	9.37e-38
USP32P1	ENSG00000188933.14	0.670	19.215	-3.598	3.98e-30
FAM111B	ENSG00000189057.10	8.235	0.315	2.812	4.92e-39
SF3B3	ENSG00000189091.12	181.956	73.363	1.299	1.26e-41
SP6	ENSG00000189120.4	6.305	0.240	2.559	4.47e-85
PLAC9	ENSG00000189129.13	2.185	14.115	-2.247	2.01e-53
NKAPL	ENSG00000189134.3	0.085	1.185	-1.010	6.22e-34
UBE2Q2P1	ENSG00000189136.8	0.865	5.510	-1.803	1.95e-52
HN1	ENSG00000189159.15	234.281	23.434	3.267	3.74e-43
MAOA	ENSG00000189221.9	31.545	85.097	-1.404	1.64e-17
FAM150B	ENSG00000189292.15	0.485	3.890	-1.719	1.00e-45
RRP7A	ENSG00000189306.10	30.366	12.240	1.244	3.73e-46
S100A14	ENSG00000189334.8	150.424	7.200	4.207	3.58e-18
RPS2P46	ENSG00000189343.7	24.775	8.610	1.423	9.81e-63
FAM179A	ENSG00000189350.12	0.175	1.715	-1.208	7.87e-39
KIAA0408	ENSG00000189367.14	0.370	5.235	-2.186	2.53e-43
HMGB1	ENSG00000189403.14	626.555	233.713	1.419	1.09e-37
MMP23B	ENSG00000189409.12	2.125	7.675	-1.473	2.08e-33
USP32P3	ENSG00000189423.11	0.170	1.460	-1.072	2.41e-41
RASSF10	ENSG00000189431.7	2.235	0.090	1.569	7.67e-88
GJB4	ENSG00000189433.5	1.315	0.020	1.182	4.62e-85
KIAA0895L	ENSG00000196123.12	6.339	22.529	-1.681	2.90e-47
SERPINA3	ENSG00000196136.16	0.994	11.155	-2.607	5.80e-31
PLEKHG4	ENSG00000196155.12	12.200	5.155	1.101	2.36e-30
FAT4	ENSG00000196159.11	0.840	3.990	-1.439	3.86e-23
SFTA2	ENSG00000196260.3	2.955	0.000	1.984	1.66e-85
PPIA	ENSG00000196262.13	2340.741	862.032	1.440	1.57e-29
ZNF471	ENSG00000196263.7	0.340	5.840	-2.352	3.00e-59
ZNF493	ENSG00000196268.11	2.210	6.370	-1.199	1.10e-51
GIMAP5	ENSG00000196329.10	3.430	11.205	-1.462	3.19e-40
NLGN3	ENSG00000196338.12	0.310	1.660	-1.022	1.14e-34
NUDT11	ENSG00000196368.4	0.315	2.035	-1.207	1.48e-26
FUT4	ENSG00000196371.3	13.510	2.620	2.003	4.63e-60
SLC35F1	ENSG00000196376.10	0.140	1.860	-1.327	4.88e-31
ZNF34	ENSG00000196378.11	2.785	7.495	-1.166	1.64e-12
ZNF781	ENSG00000196381.10	0.250	2.565	-1.512	6.15e-38
INCA1	ENSG00000196388.8	0.800	2.720	-1.047	1.33e-78
EVL	ENSG00000196405.12	11.243	45.770	-1.934	2.10e-43
NOXO1	ENSG00000196408.11	18.505	0.855	3.394	4.28e-28
EPHB4	ENSG00000196411.9	47.239	20.135	1.191	5.43e-43
NPIPB15	ENSG00000196436.8	2.814	8.895	-1.375	2.95e-8
YRDC	ENSG00000196449.3	16.249	7.270	1.061	6.46e-45
PRPF40A	ENSG00000196504.15	53.690	24.105	1.123	2.75e-39
TCEAL3	ENSG00000196507.10	7.845	49.660	-2.518	4.57e-39
MAN2A2	ENSG00000196547.14	16.640	38.600	-1.167	8.73e-29
MME	ENSG00000196549.10	3.855	0.425	1.768	5.04e-49
FAM72A	ENSG00000196550.10	4.365	0.905	1.494	2.58e-92
SULF2	ENSG00000196562.14	88.689	43.355	1.016	9.40e-22
LAMA2	ENSG00000196569.11	1.280	10.130	-2.287	2.60e-43
XRCC2	ENSG00000196584.2	2.580	0.220	1.553	8.70e-121
MYO6	ENSG00000196586.13	28.849	7.625	1.791	2.93e-49
HDAC2	ENSG00000196591.11	91.401	41.420	1.123	3.56e-36
MMP1	ENSG00000196611.4	26.205	0.150	4.564	2.17e-73
TCF4	ENSG00000196628.13	5.160	14.620	-1.342	3.17e-19
SDHAF3	ENSG00000196636.7	21.295	8.865	1.176	9.95e-44
LINC00173	ENSG00000196668.3	0.200	2.250	-1.438	7.50e-32
HSH2D	ENSG00000196684.12	10.390	1.733	2.059	8.44e-12
PDXDC2P	ENSG00000196696.12	7.469	19.940	-1.306	8.10e-29
ZNF512B	ENSG00000196700.7	1.095	7.840	-2.077	7.67e-44
FAM150A	ENSG00000196711.8	2.305	0.110	1.574	1.04e-37
VKORC1L1	ENSG00000196715.5	18.270	7.850	1.123	4.16e-55
ZNF418	ENSG00000196724.12	0.290	4.405	-2.067	1.56e-53
HLA-DQA1	ENSG00000196735.11	22.167	7.800	1.397	6.94e-11
S100A2	ENSG00000196754.10	13.972	2.065	2.288	1.69e-79
SNHG17	ENSG00000196756.11	64.382	25.700	1.292	3.82e-40
ZFP28	ENSG00000196867.7	0.955	3.935	-1.336	2.58e-34
KIAA1211L	ENSG00000196872.10	6.215	1.505	1.526	1.72e-35
LAMB3	ENSG00000196878.12	56.936	1.609	4.473	1.44e-41
PDLIM7	ENSG00000196923.13	33.802	492.813	-3.827	2.69e-30
FLNA	ENSG00000196924.14	195.699	4024.237	-4.355	4.25e-31
SLC39A10	ENSG00000196950.13	11.723	5.325	1.008	6.30e-43
LAGE3	ENSG00000196976.6	41.808	15.640	1.363	1.69e-66
ZSCAN26	ENSG00000197062.11	4.775	10.785	-1.029	2.06e-22
ZNF300P1	ENSG00000197083.11	0.120	2.335	-1.574	5.47e-41
LRRC8B	ENSG00000197147.12	4.065	1.525	1.004	3.54e-52
RP11-452G18.2	ENSG00000197149.5	12.505	2.405	1.988	5.58e-73
SND1	ENSG00000197157.10	127.662	39.590	1.664	1.64e-70
HIST1H4J	ENSG00000197238.4	8.475	3.365	1.118	7.44e-18
FAM110D	ENSG00000197245.4	0.615	3.045	-1.325	6.47e-46
SERPINA1	ENSG00000197249.12	113.181	12.154	3.118	1.42e-25
TPSB2	ENSG00000197253.13	9.375	38.170	-1.917	5.89e-19
KANK2	ENSG00000197256.10	22.735	271.554	-3.521	1.66e-33
RAD54B	ENSG00000197275.12	4.095	1.280	1.160	3.16e-57
SYNGAP1	ENSG00000197283.12	3.705	12.565	-1.528	1.31e-32
SVIL	ENSG00000197321.14	14.324	192.570	-3.659	1.78e-34
ZNF655	ENSG00000197343.10	16.469	44.001	-1.365	4.91e-45
FBXL22	ENSG00000197361.6	0.755	16.585	-3.325	1.92e-37
HNRNPAB	ENSG00000197451.10	209.012	92.340	1.170	6.53e-28
ZNF695	ENSG00000197472.14	2.500	0.100	1.670	3.17e-113
RPF2	ENSG00000197498.12	30.435	12.430	1.227	9.50e-50
MIB2	ENSG00000197530.12	16.035	56.834	-1.763	2.83e-44
MYO5A	ENSG00000197535.14	1.375	4.825	-1.294	2.50e-28
HOXA4	ENSG00000197576.13	1.650	7.900	-1.748	1.04e-47
MFAP5	ENSG00000197614.10	4.020	19.063	-1.999	3.63e-24
PARVA	ENSG00000197702.11	22.615	57.424	-1.307	6.35e-11
RPE	ENSG00000197713.14	28.504	12.355	1.144	3.64e-52
PTMAP2	ENSG00000197744.5	7.565	2.745	1.193	5.23e-47
S100A10	ENSG00000197747.8	921.857	332.324	1.469	1.85e-25
KLHDC1	ENSG00000197776.7	0.460	3.870	-1.738	3.30e-67
RP1-253P7.4	ENSG00000197815.4	0.160	1.530	-1.125	1.02e-49
OCLN	ENSG00000197822.10	21.630	2.600	2.652	4.45e-38
FAM49A	ENSG00000197872.11	1.120	5.654	-1.650	5.72e-41
TEAD4	ENSG00000197905.8	20.880	4.220	2.068	9.24e-43
ZNF677	ENSG00000197928.10	1.035	8.140	-2.167	8.41e-48
ERO1L	ENSG00000197930.12	37.064	11.020	1.663	9.23e-70
FCHSD1	ENSG00000197948.10	7.100	17.170	-1.166	5.52e-34
S100A6	ENSG00000197956.9	3173.039	1398.679	1.181	4.18e-18
RPL12	ENSG00000197958.12	2839.851	1353.050	1.069	1.21e-17
MPZL1	ENSG00000197965.11	85.861	41.759	1.022	1.17e-27
VPS13A	ENSG00000197969.11	8.045	17.300	-1.017	2.03e-28
GOLGA6L9	ENSG00000197978.9	1.425	5.015	-1.311	1.88e-50
MRPL42	ENSG00000198015.12	46.946	16.865	1.424	3.69e-55
ENTPD7	ENSG00000198018.6	3.880	1.285	1.095	1.95e-48
RPS4X	ENSG00000198034.10	1701.863	729.896	1.220	9.63e-22
ZNF667	ENSG00000198046.11	0.200	2.445	-1.521	2.65e-19
PRIM1	ENSG00000198056.13	11.565	2.960	1.666	5.91e-81
RP11-347C12.1	ENSG00000198064.13	1.420	5.575	-1.442	3.53e-45
NUP62CL	ENSG00000198088.10	5.200	0.340	2.210	2.17e-84
SFI1	ENSG00000198089.14	10.935	24.215	-1.079	4.35e-24
ZNF248	ENSG00000198105.11	3.920	11.065	-1.294	2.11e-32
TOR4A	ENSG00000198113.2	18.729	2.980	2.310	2.21e-19
LPAR1	ENSG00000198121.13	2.535	14.215	-2.106	3.21e-57
MB	ENSG00000198125.12	1.565	6.265	-1.502	9.14e-27
TFDP1	ENSG00000198176.12	85.354	24.750	1.746	8.04e-108
ZNF334	ENSG00000198185.11	0.215	2.630	-1.579	5.56e-23
SZT2	ENSG00000198198.13	5.820	13.065	-1.044	1.82e-46
SULT1C2	ENSG00000198203.9	3.959	0.250	1.988	7.22e-63
PEG3	ENSG00000198300.12	0.210	3.525	-1.903	2.64e-31
GFPT1	ENSG00000198380.12	41.545	8.105	2.224	2.73e-46
MGEA5	ENSG00000198408.13	36.046	74.369	-1.025	1.77e-22
MT1F	ENSG00000198417.6	11.630	5.055	1.061	4.99e-7
NRARP	ENSG00000198435.3	17.870	5.359	1.569	5.13e-10
ZNF568	ENSG00000198453.12	0.735	3.390	-1.339	3.70e-33
TPM2	ENSG00000198467.13	108.732	2606.954	-4.571	2.09e-29
SH3BGRL2	ENSG00000198478.7	29.248	11.005	1.333	5.02e-20
TMA16	ENSG00000198498.9	19.756	8.595	1.113	1.59e-53
MAFK	ENSG00000198517.9	21.855	47.670	-1.091	5.90e-18
PLN	ENSG00000198523.5	2.469	82.363	-4.587	7.80e-43
ZNF28	ENSG00000198538.10	10.792	3.760	1.309	2.60e-66
ITGBL1	ENSG00000198542.13	4.997	0.670	1.844	3.49e-37
WDHD1	ENSG00000198554.11	4.730	1.100	1.448	4.61e-16
ZNF536	ENSG00000198597.8	0.100	1.595	-1.238	2.53e-48
MMP17	ENSG00000198598.6	1.450	5.025	-1.298	5.41e-24
PPIAP22	ENSG00000198618.5	319.306	44.566	2.813	4.37e-98
MDM4	ENSG00000198625.12	3.415	10.280	-1.353	5.13e-52
RYR2	ENSG00000198626.15	0.340	2.590	-1.422	1.46e-21
FAM3D	ENSG00000198643.6	200.408	5.430	4.969	8.00e-18
PAPSS2	ENSG00000198682.12	20.474	8.762	1.137	4.13e-3
MT-ND6	ENSG00000198695.2	1264.980	5117.593	-2.015	1.71e-12
MT-CYB	ENSG00000198727.2	4522.171	15791.383	-1.804	9.54e-15
LDB1	ENSG00000198728.10	20.050	49.640	-1.266	1.53e-24
PPP1R14C	ENSG00000198729.4	12.020	0.800	2.855	2.23e-14
SMOC1	ENSG00000198732.10	2.440	0.505	1.193	6.48e-36
PLXNB3	ENSG00000198753.11	0.625	43.740	-4.783	3.11e-46
EPS8L3	ENSG00000198758.10	110.687	9.088	3.469	2.27e-11
MT-ND2	ENSG00000198763.3	7302.374	18982.073	-1.378	2.08e-10
MT-ND5	ENSG00000198786.2	799.635	3335.760	-2.059	9.20e-20
MT-CO1	ENSG00000198804.2	9961.518	23769.105	-1.255	5.99e-4
PNP	ENSG00000198805.11	73.605	24.700	1.538	1.16e-26
