GeneSymbol	GeneID	MedianTumor	MedianNormal	Log2FoldChange	adjp
FTH1P8	ENSG00000219507.4	14.505	3.670	1.731	1.72e-110
RP11-40C6.2	ENSG00000219928.2	993.515	1.890	8.427	4.30e-219
ZGLP1	ENSG00000220201.7	5.285	15.310	-1.376	3.03e-67
SSR1P1	ENSG00000220598.1	0.100	1.760	-1.327	3.41e-117
MTMR9LP	ENSG00000220785.7	6.420	22.689	-1.675	1.13e-109
PPP3CB-AS1	ENSG00000221817.9	3.195	7.970	-1.096	1.02e-166
NPTXR	ENSG00000221890.2	10.535	2.920	1.557	4.45e-121
FADS3	ENSG00000221968.8	11.760	30.619	-1.309	1.63e-100
OR2A1	ENSG00000221970.1	0.235	2.290	-1.414	3.95e-174
PPT2	ENSG00000221988.12	6.170	18.650	-1.455	1.29e-162
TIAF1	ENSG00000221995.5	0.275	2.230	-1.341	8.45e-191
RN7SKP16	ENSG00000222112.1	0.220	2.370	-1.466	4.54e-130
GS1-124K5.3	ENSG00000223473.2	0.640	2.540	-1.110	6.27e-156
VPS52	ENSG00000223501.8	39.995	86.491	-1.094	1.52e-135
RP11-632K20.7	ENSG00000223509.8	3.375	17.040	-2.044	5.37e-164
NSUN5P1	ENSG00000223705.9	13.960	77.578	-2.393	1.80e-154
RP4-717I23.3	ENSG00000223745.7	15.205	59.610	-1.903	1.23e-114
TSSC2	ENSG00000223756.6	0.350	3.120	-1.610	3.94e-181
LINC00205	ENSG00000223768.1	2.645	8.410	-1.368	1.81e-158
RP11-307B6.3	ENSG00000223774.5	0.250	1.570	-1.040	6.33e-98
RPS20P14	ENSG00000223803.1	0.790	2.680	-1.040	1.28e-80
FAM95B1	ENSG00000223839.7	0.450	6.020	-2.275	1.16e-191
HLA-DPB1	ENSG00000223865.10	165.609	65.140	1.333	6.03e-35
RP11-728K20.1	ENSG00000224016.2	0.335	1.840	-1.089	7.96e-67
MIR181A2HG	ENSG00000224020.1	7.165	2.120	1.388	1.83e-82
RP4-622L5.7	ENSG00000224066.1	0.440	5.550	-2.185	1.62e-145
SNHG14	ENSG00000224078.12	61.194	153.915	-1.317	1.12e-101
LINC01057	ENSG00000224081.7	1.340	4.420	-1.212	1.63e-107
RPS24P8	ENSG00000224094.1	2.565	0.690	1.077	6.40e-102
UBE2SP2	ENSG00000224126.2	2.045	0.100	1.469	1.04e-92
SNRPGP15	ENSG00000224543.4	0.815	9.310	-2.506	2.25e-145
SH3BP5-AS1	ENSG00000224660.1	3.370	38.430	-3.174	1.42e-218
NPIPA3	ENSG00000224712.10	2.460	9.940	-1.661	7.78e-120
LINC00853	ENSG00000224805.2	2.405	0.480	1.202	8.03e-148
RP11-441O15.3	ENSG00000224934.2	0.330	2.730	-1.488	3.61e-180
RP11-206L10.1	ENSG00000224956.5	7.450	21.529	-1.415	4.25e-97
PGM5-AS1	ENSG00000224958.5	0.120	2.050	-1.445	1.04e-161
INE1	ENSG00000224975.1	0.945	6.010	-1.850	7.21e-164
RP11-228B15.4	ENSG00000225032.5	1.685	16.731	-2.723	6.82e-196
RP11-390P2.4	ENSG00000225177.5	1.350	3.840	-1.042	4.33e-113
LINC00092	ENSG00000225194.2	1.050	5.820	-1.734	1.08e-124
HSPA7	ENSG00000225217.1	1.920	6.440	-1.349	3.13e-53
RP11-415J8.3	ENSG00000225313.5	1.340	12.100	-2.485	1.71e-186
SNX18P3	ENSG00000225345.3	0.250	2.120	-1.320	8.54e-196
RP3-508I15.14	ENSG00000225450.1	0.360	2.020	-1.151	4.16e-158
MKRN2OS	ENSG00000225526.4	2.090	0.480	1.062	5.54e-53
RPL35P5	ENSG00000225573.4	7.445	3.020	1.071	3.68e-67
MTND2P28	ENSG00000225630.1	171.117	368.800	-1.103	9.39e-25
SLC26A6	ENSG00000225697.10	3.695	21.360	-2.252	9.57e-165
PROSER2-AS1	ENSG00000225778.5	0.360	2.250	-1.257	5.48e-83
FAM229A	ENSG00000225828.1	2.450	14.660	-2.182	1.25e-157
RUSC1-AS1	ENSG00000225855.6	1.625	14.300	-2.543	4.73e-226
LINC00115	ENSG00000225880.5	1.015	5.160	-1.612	1.18e-146
RP11-384K6.2	ENSG00000225892.3	3.160	11.600	-1.599	1.61e-154
UBXN10-AS1	ENSG00000225986.1	5.555	1.650	1.307	1.02e-95
LINC00685	ENSG00000226179.5	1.490	4.680	-1.190	3.94e-79
RP11-419C5.2	ENSG00000226232.8	2.985	19.710	-2.378	1.89e-150
RP11-157P1.4	ENSG00000226332.2	2.195	9.190	-1.673	5.12e-110
RP11-523H24.3	ENSG00000226352.2	0.585	2.190	-1.009	4.61e-97
RP5-1056L3.3	ENSG00000226396.1	0.620	4.810	-1.843	2.14e-155
RP11-31F19.1	ENSG00000226403.1	0.400	2.110	-1.151	5.86e-135
FTH1P20	ENSG00000226564.1	13.645	3.840	1.597	3.88e-112
FTLP3	ENSG00000226608.3	1.875	9.310	-1.842	7.31e-134
TEX41	ENSG00000226674.8	0.550	2.200	-1.046	1.55e-118
LENG8-AS1	ENSG00000226696.5	3.125	12.060	-1.663	1.41e-144
PSMD5-AS1	ENSG00000226752.7	9.805	28.531	-1.450	4.32e-76
TBCAP1	ENSG00000226781.1	3.330	0.380	1.650	1.98e-124
RP1-167F1.2	ENSG00000226786.2	0.680	3.760	-1.502	7.53e-156
RP11-203B9.4	ENSG00000226803.7	1.010	3.380	-1.124	2.16e-161
LINC00511	ENSG00000227036.6	1.980	0.380	1.111	6.69e-64
RPS28P7	ENSG00000227097.5	1288.698	344.341	1.901	1.29e-175
ST7-AS1	ENSG00000227199.1	1.475	5.080	-1.297	4.59e-150
PFN1P6	ENSG00000227212.3	0.650	4.580	-1.758	4.48e-141
RP11-261C10.5	ENSG00000227230.1	0.220	1.810	-1.204	2.64e-158
WASH7P	ENSG00000227232.5	3.400	21.850	-2.377	2.83e-183
RP11-166N17.1	ENSG00000227253.3	0.280	2.310	-1.371	1.68e-144
RP11-258C19.4	ENSG00000227329.2	0.000	3.070	-2.025	7.34e-42
RP4-669P10.19	ENSG00000227370.1	0.475	5.000	-2.024	1.09e-196
RP11-112J3.16	ENSG00000227388.2	1.640	4.930	-1.168	1.99e-62
LTB	ENSG00000227507.2	6.145	1.590	1.464	1.54e-20
SPAG5-AS1	ENSG00000227543.4	0.560	4.560	-1.834	2.34e-247
RP11-864N7.2	ENSG00000227615.1	2.250	6.230	-1.154	5.10e-99
HIGD1AP11	ENSG00000227644.2	0.000	1.070	-1.050	1.86e-99
RP11-488L18.4	ENSG00000227671.4	13.145	54.500	-1.972	2.54e-126
RP1-283E3.4	ENSG00000227775.3	2.475	8.640	-1.472	1.77e-126
POLR2J2	ENSG00000228049.7	0.460	2.710	-1.345	1.43e-156
LINC00693	ENSG00000228214.6	0.490	2.390	-1.186	2.57e-85
MT-ATP8	ENSG00000228253.1	14444.673	29147.812	-1.013	3.23e-29
RP3-508I15.9	ENSG00000228274.3	1.430	5.500	-1.420	1.22e-169
GUSBP11	ENSG00000228315.11	9.065	43.901	-2.157	5.84e-112
RP11-206L10.2	ENSG00000228327.2	1.020	3.410	-1.126	1.70e-117
LINC01004	ENSG00000228393.3	2.260	10.830	-1.859	2.91e-132
RP11-251M1.1	ENSG00000228401.4	0.740	2.760	-1.112	1.31e-110
RP11-173B14.4	ENSG00000228444.2	0.385	2.050	-1.139	1.08e-175
LINC01125	ENSG00000228486.9	3.945	26.770	-2.489	4.32e-169
RAB11FIP1P1	ENSG00000228492.2	1.065	6.250	-1.812	1.19e-157
RP1-241P17.4	ENSG00000228532.4	20.044	3.640	2.181	5.49e-71
RP3-340B19.3	ENSG00000228559.1	2.610	7.850	-1.294	3.11e-95
HNRNPCP7	ENSG00000228653.2	0.710	2.770	-1.141	5.84e-164
RP5-1160K1.6	ENSG00000228703.1	0.130	1.760	-1.288	2.13e-172
SAPCD1	ENSG00000228727.8	1.185	3.910	-1.168	5.54e-90
HCG22	ENSG00000228789.6	2.125	0.550	1.012	9.47e-42
PIK3IP1-AS1	ENSG00000228839.5	0.470	2.160	-1.104	1.10e-114
OR2A9P	ENSG00000228960.5	9.715	30.431	-1.553	7.91e-110
VDAC1P8	ENSG00000229036.7	1.240	6.150	-1.674	5.65e-161
RP11-20J15.3	ENSG00000229116.2	3.025	0.640	1.295	2.16e-39
GS1-124K5.11	ENSG00000229180.5	1.740	7.040	-1.553	5.99e-205
PGA4	ENSG00000229183.8	0.245	2.750	-1.591	5.28e-87
HMGN1P37	ENSG00000229237.2	4.770	0.000	2.529	3.19e-146
RP4-583P15.10	ENSG00000229299.2	1.190	5.010	-1.456	7.94e-91
HLA-DRB6	ENSG00000229391.7	10.150	2.950	1.497	9.39e-53
RP11-274B21.12	ENSG00000229413.2	7.120	20.930	-1.433	1.93e-109
PRDX3P1	ENSG00000229598.1	0.160	1.440	-1.073	6.29e-147
XIST	ENSG00000229807.9	108.146	1.160	5.659	1.70e-5
PGA3	ENSG00000229859.8	0.260	4.140	-2.028	5.84e-104
LINC01315	ENSG00000229891.1	42.084	20.250	1.020	3.22e-36
RP11-399E6.4	ENSG00000229901.1	0.330	3.870	-1.872	4.74e-174
TMSB4XP6	ENSG00000230043.1	0.000	7.870	-3.149	4.16e-5
HOXB-AS1	ENSG00000230148.8	0.670	2.770	-1.175	3.96e-131
RP3-508I15.19	ENSG00000230149.2	0.530	4.790	-1.920	5.06e-210
GS1-124K5.2	ENSG00000230189.6	1.195	4.540	-1.336	5.03e-153
GOLGA6L5P	ENSG00000230373.8	3.090	21.989	-2.491	3.86e-164
RP5-902P8.10	ENSG00000230415.1	1.050	4.610	-1.452	1.37e-107
U73166.2	ENSG00000230454.1	0.330	3.000	-1.589	5.73e-199
PROX1-AS1	ENSG00000230461.8	0.240	1.710	-1.128	2.34e-82
ZNF32-AS2	ENSG00000230565.1	0.320	1.990	-1.180	9.58e-167
RP11-274B21.4	ENSG00000230715.3	7.490	28.879	-1.815	1.49e-146
LINC01001	ENSG00000230724.9	7.815	29.290	-1.781	7.21e-142
RP11-318C24.1	ENSG00000230777.1	1.305	0.000	1.205	3.94e-9
ZNF674-AS1	ENSG00000230844.2	2.440	6.080	-1.041	1.79e-146
RP11-195E2.1	ENSG00000230847.4	0.640	3.220	-1.364	1.70e-40
RP3-525N10.2	ENSG00000230910.2	1.110	3.530	-1.102	2.38e-27
RP4-631H13.6	ENSG00000230953.2	0.870	8.500	-2.345	6.98e-81
RP11-263K19.4	ENSG00000231064.5	4.525	12.180	-1.254	3.38e-94
MORF4L2-AS1	ENSG00000231154.1	0.180	1.530	-1.100	1.08e-204
KLF3-AS1	ENSG00000231160.9	2.780	13.870	-1.976	9.58e-132
ZNF826P	ENSG00000231205.11	4.930	11.140	-1.034	9.74e-62
ITPR1-AS1	ENSG00000231249.1	0.210	2.650	-1.593	4.73e-185
RP11-418J17.1	ENSG00000231365.5	3.535	11.000	-1.404	4.71e-190
HLA-DPA1	ENSG00000231389.7	153.744	68.502	1.155	3.28e-25
TIMM8AP1	ENSG00000231445.1	2.555	0.000	1.830	2.66e-111
RP11-244N9.4	ENSG00000231521.1	0.000	1.030	-1.021	9.63e-87
FAHD2CP	ENSG00000231584.8	1.140	4.560	-1.378	1.76e-131
LINC-PINT	ENSG00000231721.6	12.775	36.329	-1.438	2.88e-152
FAAHP1	ENSG00000232022.6	0.920	7.850	-2.205	1.78e-183
TMEM253	ENSG00000232070.8	1.255	6.160	-1.667	1.01e-113
RFX3-AS1	ENSG00000232104.3	0.850	2.750	-1.019	1.22e-120
FERP1	ENSG00000232149.1	0.200	1.960	-1.303	5.63e-153
RP11-311P8.2	ENSG00000232186.1	0.210	1.500	-1.047	6.25e-178
FTH1P7	ENSG00000232187.1	32.185	5.750	2.298	2.39e-148
SC22CB-1E7.1	ENSG00000232346.1	0.940	3.060	-1.065	5.86e-89
VIPR1-AS1	ENSG00000232354.7	0.050	1.280	-1.119	5.55e-142
HLA-DQB2	ENSG00000232629.8	12.904	1.230	2.640	2.06e-78
PRPS1P2	ENSG00000232630.1	0.450	3.780	-1.721	3.80e-214
GOLGA8N	ENSG00000232653.8	7.565	43.822	-2.388	2.61e-130
RP11-536K7.3	ENSG00000232807.2	1.110	3.590	-1.121	1.63e-101
LINC00342	ENSG00000232931.5	1.880	9.790	-1.906	1.84e-153
SNHG15	ENSG00000232956.8	13.485	30.210	-1.107	3.73e-97
RGS5	ENSG00000232995.7	1.695	4.610	-1.058	2.12e-133
RP11-1212A22.4	ENSG00000233024.7	54.915	196.610	-1.821	3.22e-155
ZFY-AS1	ENSG00000233070.1	0.000	2.980	-1.993	2.25e-27
RP11-301L8.2	ENSG00000233110.1	0.160	3.410	-1.927	2.28e-197
LINC00472	ENSG00000233237.6	1.125	5.620	-1.639	7.41e-177
GPX1	ENSG00000233276.3	411.471	195.455	1.070	6.35e-180
USP32P2	ENSG00000233327.10	0.370	1.980	-1.121	5.57e-46
HOTAIRM1	ENSG00000233429.9	1.230	9.880	-2.287	2.94e-154
TWIST2	ENSG00000233608.3	0.350	7.070	-2.580	1.83e-199
RP11-62H7.2	ENSG00000233609.3	0.680	2.560	-1.083	5.60e-71
HNRNPA1P27	ENSG00000233680.4	1.715	0.170	1.214	2.73e-63
SLC26A4-AS1	ENSG00000233705.6	41.320	158.155	-1.911	1.18e-29
LINC01237	ENSG00000233806.7	0.440	4.140	-1.836	5.76e-169
TTTY15	ENSG00000233864.7	0.000	1.880	-1.526	7.01e-31
YEATS2-AS1	ENSG00000233885.7	0.330	3.280	-1.686	6.76e-207
MT1XP1	ENSG00000233929.1	0.000	2.220	-1.687	3.39e-62
RP11-250B2.3	ENSG00000233967.6	0.680	3.690	-1.481	1.10e-163
H2BFS	ENSG00000234289.5	6.005	2.310	1.082	4.97e-79
ZNF37BP	ENSG00000234420.7	1.880	11.210	-2.084	1.99e-211
ZNF736	ENSG00000234444.9	3.490	9.180	-1.181	3.78e-152
MAGI2-AS3	ENSG00000234456.7	15.855	35.481	-1.114	2.73e-100
JRK	ENSG00000234616.8	2.490	5.980	-1.000	9.91e-168
SNRK-AS1	ENSG00000234617.1	0.230	3.880	-1.988	1.08e-220
SDCBP2-AS1	ENSG00000234684.6	2.135	6.290	-1.217	3.23e-170
RP11-166B2.1	ENSG00000234719.8	3.945	15.680	-1.754	1.90e-105
SLC25A25-AS1	ENSG00000234771.3	1.040	6.220	-1.823	8.89e-186
SOX9-AS1	ENSG00000234899.9	0.945	4.240	-1.430	3.16e-74
SNHG20	ENSG00000234912.9	4.750	12.760	-1.259	3.45e-144
GTF3C2-AS1	ENSG00000234945.7	0.195	1.920	-1.289	3.97e-162
FABP5P7	ENSG00000234964.4	11.125	32.789	-1.479	1.32e-77
SEMA3F-AS1	ENSG00000235016.1	0.730	4.050	-1.546	1.71e-172
RP11-61I13.3	ENSG00000235033.7	0.550	6.930	-2.355	3.31e-196
SUMO1P3	ENSG00000235082.2	4.465	1.710	1.012	1.46e-34
SMIM1	ENSG00000235169.7	30.085	10.850	1.391	3.25e-127
PPP1R3E	ENSG00000235194.8	9.440	33.091	-1.707	7.83e-165
RP11-122K13.12	ENSG00000235245.1	0.650	5.160	-1.901	1.27e-183
RP11-575L7.8	ENSG00000235298.1	1.550	12.510	-2.405	1.20e-141
PVRIG2P	ENSG00000235333.3	0.000	2.340	-1.740	3.83e-73
SNRPGP10	ENSG00000235363.1	1.995	17.930	-2.660	1.44e-165
RP11-206L10.3	ENSG00000235373.1	0.300	2.920	-1.592	7.52e-169
LINC01278	ENSG00000235437.7	14.225	30.471	-1.048	3.07e-125
LINC01372	ENSG00000235475.1	0.550	2.310	-1.095	3.94e-122
RP11-693N9.2	ENSG00000235505.7	5.100	14.180	-1.315	1.04e-93
RPS2P7	ENSG00000235508.3	0.390	2.770	-1.439	1.66e-134
MSC-AS1	ENSG00000235531.9	0.460	2.070	-1.072	7.24e-117
LINC00894	ENSG00000235703.5	1.640	15.970	-2.684	2.31e-176
HMGN1P36	ENSG00000235734.4	3.235	0.000	2.082	5.63e-125
RP11-73M7.6	ENSG00000235790.7	0.150	1.890	-1.329	4.21e-182
RP1-159A19.3	ENSG00000235912.1	0.960	4.360	-1.451	4.25e-65
RP11-215A21.2	ENSG00000236058.3	4.540	0.420	1.964	7.34e-131
HSPB1P1	ENSG00000236060.2	5.410	0.600	2.002	1.16e-105
TMEM147-AS1	ENSG00000236144.6	6.800	29.699	-1.977	6.86e-171
KDM4A-AS1	ENSG00000236200.5	0.945	3.130	-1.086	1.84e-91
LINC00854	ENSG00000236383.7	1.225	4.190	-1.222	8.44e-141
RP11-175B9.3	ENSG00000236439.4	2.420	21.360	-2.709	5.01e-169
LINC00896	ENSG00000236499.2	0.480	3.760	-1.685	2.17e-137
INTS6-AS1	ENSG00000236778.7	3.045	7.300	-1.037	8.60e-108
LINC00106	ENSG00000236871.6	0.975	9.880	-2.462	3.44e-172
MIR600HG	ENSG00000236901.4	1.900	5.370	-1.135	1.68e-145
RP11-390F4.6	ENSG00000236924.1	0.270	2.020	-1.250	1.59e-42
NDUFA6-AS1	ENSG00000237037.9	5.980	14.490	-1.150	3.29e-125
PRMT5-AS1	ENSG00000237054.9	0.200	1.920	-1.283	2.14e-157
RP4-669L17.10	ENSG00000237094.11	8.255	47.722	-2.396	3.08e-150
HAND2-AS1	ENSG00000237125.8	0.130	2.470	-1.619	5.36e-194
RP11-32B5.1	ENSG00000237161.4	0.150	2.150	-1.454	9.68e-190
NR2F1-AS1	ENSG00000237187.8	17.990	6.900	1.265	7.08e-21
SMG1P1	ENSG00000237296.9	3.050	12.270	-1.712	2.67e-151
TTN-AS1	ENSG00000237298.8	7.010	24.350	-1.662	3.19e-109
LINC01384	ENSG00000237396.1	0.040	1.460	-1.242	2.35e-107
RGL2	ENSG00000237441.9	49.341	135.541	-1.440	3.34e-125
RP11-280O1.2	ENSG00000237463.5	3.620	0.090	2.084	7.33e-86
RP11-206L10.9	ENSG00000237491.8	1.375	5.730	-1.503	3.17e-154
UNC5B-AS1	ENSG00000237512.6	2.670	0.100	1.738	1.50e-121
HLA-DQA2	ENSG00000237541.3	6.025	1.540	1.468	2.18e-36
RP11-317B3.2	ENSG00000237593.1	0.000	1.140	-1.098	1.76e-165
OXCT2P1	ENSG00000237624.1	0.260	2.300	-1.389	4.38e-117
RP11-690I21.1	ENSG00000237641.1	0.445	2.910	-1.436	2.00e-133
HCG4P3	ENSG00000237669.1	0.410	1.990	-1.084	8.47e-138
RP5-1120P11.1	ENSG00000237686.6	1.630	5.020	-1.195	1.05e-106
RP11-624M8.1	ENSG00000237742.6	2.155	0.510	1.063	6.72e-54
RP6-24A23.3	ENSG00000237863.2	0.370	3.430	-1.693	4.30e-136
LINC01573	ENSG00000237886.1	1.275	3.900	-1.107	9.67e-67
RPL35P1	ENSG00000237991.3	2.515	0.680	1.065	5.42e-91
LRRC37A2	ENSG00000238083.7	6.880	17.410	-1.224	3.15e-109
GOLGA2P5	ENSG00000238105.7	4.695	22.371	-2.037	3.02e-174
IFNWP19	ENSG00000238271.2	3.280	0.440	1.571	3.71e-78
SNORD97	ENSG00000238622.1	0.000	3.310	-2.108	4.46e-8
SCARNA12	ENSG00000238795.1	0.330	3.430	-1.736	8.31e-121
SNORD10	ENSG00000238917.1	0.000	2.530	-1.820	2.24e-10
SNORA59A	ENSG00000239149.1	0.000	1.770	-1.470	2.59e-21
RP11-464D20.2	ENSG00000239246.3	4.555	0.910	1.540	6.02e-112
RPL23AP1	ENSG00000239257.1	1.980	5.030	-1.017	7.23e-78
KMT2E-AS1	ENSG00000239569.3	2.540	8.090	-1.361	1.77e-138
RP11-295P9.3	ENSG00000239665.8	7.580	40.740	-2.282	3.47e-187
RP4-800G7.1	ENSG00000239719.1	1.680	0.000	1.422	1.96e-32
PARGP1	ENSG00000239883.8	1.310	4.470	-1.244	1.04e-150
RN7SL608P	ENSG00000239884.3	0.840	7.220	-2.159	1.49e-164
IGKV3-20	ENSG00000239951.1	21.105	6.100	1.638	2.15e-5
LY6G5B	ENSG00000240053.8	2.080	22.990	-2.961	3.00e-199
RP11-430C7.5	ENSG00000240219.1	0.100	1.650	-1.268	4.92e-178
RP11-146D12.2	ENSG00000240240.8	0.290	2.100	-1.265	5.08e-171
GHRLOS	ENSG00000240288.7	0.300	2.380	-1.379	1.43e-197
RP11-499P20.2	ENSG00000240291.1	0.810	5.480	-1.840	1.11e-191
RPS2P5	ENSG00000240342.3	63.159	149.914	-1.234	3.45e-40
RP1-228P16.1	ENSG00000240399.1	0.475	2.810	-1.369	4.20e-132
MTATP8P1	ENSG00000240409.1	1.710	0.000	1.438	2.73e-32
RP11-206L10.5	ENSG00000240618.1	0.450	1.910	-1.005	4.98e-29
IGKV1-8	ENSG00000240671.2	1.805	0.380	1.023	5.42e-5
RP5-890O3.9	ENSG00000240731.1	3.645	14.430	-1.732	5.21e-166
RP11-79D8.2	ENSG00000240979.1	2.900	10.690	-1.584	8.34e-97
TPM3P9	ENSG00000241015.2	1.840	4.810	-1.033	7.22e-153
NSUN6	ENSG00000241058.3	5.250	14.490	-1.309	7.31e-172
RP11-147I3.1	ENSG00000241170.2	0.660	7.900	-2.423	2.33e-220
RP11-379B18.5	ENSG00000241288.7	1.300	5.990	-1.604	1.48e-160
IGKV3-11	ENSG00000241351.2	27.804	8.060	1.669	7.55e-6
RPL36AP43	ENSG00000241362.2	0.370	2.560	-1.378	2.70e-134
RPL37P6	ENSG00000241431.1	1.565	0.000	1.359	1.83e-67
IDS	ENSG00000241489.7	1.660	21.350	-3.071	3.71e-190
INMT	ENSG00000241644.2	7.470	20.210	-1.324	8.02e-7
RPL7AP30	ENSG00000241741.1	5.455	1.770	1.221	7.76e-128
RPSAP52	ENSG00000241749.4	1.570	0.060	1.278	9.40e-142
IGKV1-9	ENSG00000241755.1	2.630	0.730	1.069	9.12e-6
LINC00893	ENSG00000241769.7	4.000	49.350	-3.332	1.46e-189
RP11-34P13.13	ENSG00000241860.6	1.830	6.870	-1.476	4.15e-93
TCEB1P19	ENSG00000241975.1	1.415	5.970	-1.529	5.01e-114
HYPK	ENSG00000242028.5	3.195	7.890	-1.084	6.22e-114
LINC00969	ENSG00000242086.8	18.480	114.872	-2.572	7.32e-213
SNHG3	ENSG00000242125.3	11.945	36.511	-1.535	6.78e-132
PEG10	ENSG00000242265.5	13.640	4.360	1.450	9.28e-69
STAG3L5P	ENSG00000242294.6	7.980	74.910	-3.080	1.43e-177
NPPA-AS1	ENSG00000242349.5	0.680	4.950	-1.824	2.78e-165
RP4-710M3.1	ENSG00000242353.1	0.000	1.150	-1.104	6.56e-171
IGKV2D-28	ENSG00000242534.2	1.268	0.000	1.182	1.77e-12
HLA-DMB	ENSG00000242574.8	153.904	61.930	1.300	5.56e-83
RP11-274B21.14	ENSG00000242588.5	2.275	9.420	-1.670	2.75e-132
RP11-302F12.1	ENSG00000242640.1	12.345	0.000	3.738	2.57e-75
RP11-506M12.1	ENSG00000242798.1	0.170	1.670	-1.190	1.79e-165
RP11-285F7.2	ENSG00000242861.1	5.965	16.080	-1.294	7.16e-109
STRC	ENSG00000242866.9	0.240	1.620	-1.079	2.07e-148
MICAL3	ENSG00000243156.7	5.320	16.160	-1.441	4.43e-125
STON1	ENSG00000243244.5	1.495	6.210	-1.531	5.35e-131
RP11-274B21.2	ENSG00000243302.3	6.435	25.801	-1.850	2.97e-136
MCCC1-AS1	ENSG00000243368.2	0.605	3.150	-1.371	1.15e-141
TNFRSF6B	ENSG00000243509.4	1.165	7.980	-2.052	9.70e-92
RN7SL834P	ENSG00000243650.3	0.510	2.070	-1.024	4.11e-79
RP11-274B21.3	ENSG00000243679.1	8.235	36.691	-2.029	1.90e-163
RP5-966M1.6	ENSG00000243696.4	0.390	5.790	-2.288	1.67e-202
PLA2G4B	ENSG00000243708.8	3.020	26.099	-2.753	4.23e-162
NPIPB5	ENSG00000243716.10	24.210	248.481	-3.307	2.50e-201
OR2A7	ENSG00000243896.3	3.140	10.080	-1.420	4.21e-97
RP11-552M11.4	ENSG00000243960.1	0.620	3.090	-1.336	1.11e-126
RPL23AP65	ENSG00000243964.1	5.700	1.350	1.512	8.40e-58
PDCL3P4	ENSG00000244119.1	2.620	13.170	-1.969	9.95e-156
RP11-148K1.12	ENSG00000244151.1	0.600	4.180	-1.695	1.99e-174
FLNB-AS1	ENSG00000244161.1	0.220	1.990	-1.293	1.06e-205
P2RY11	ENSG00000244165.1	6.430	14.200	-1.033	1.42e-99
RP4-545C24.1	ENSG00000244198.5	7.440	20.720	-1.364	1.13e-77
PKD1P1	ENSG00000244257.5	0.930	9.830	-2.488	9.63e-124
GATA2-AS1	ENSG00000244300.2	0.545	2.740	-1.275	1.80e-155
RN7SL145P	ENSG00000244357.3	0.285	2.660	-1.510	4.38e-142
RN7SL251P	ENSG00000244399.3	0.000	1.080	-1.057	9.07e-123
ETV5	ENSG00000244405.7	27.365	9.660	1.412	1.22e-103
IGKV3-15	ENSG00000244437.1	6.605	1.880	1.401	7.88e-6
OR2A1-AS1	ENSG00000244479.6	14.195	44.430	-1.580	1.76e-120
SCARF2	ENSG00000244486.7	3.980	15.530	-1.731	1.01e-148
RP11-10G12.1	ENSG00000244538.1	3.935	0.000	2.303	4.04e-131
RP4-800G7.2	ENSG00000244560.6	2.260	20.970	-2.753	2.60e-174
RP3-449O17.1	ENSG00000244627.5	4.030	14.830	-1.654	1.94e-143
FCGR2C	ENSG00000244682.7	2.105	7.430	-1.441	6.23e-64
PTCHD4	ENSG00000244694.7	6.265	0.770	2.037	3.31e-146
RP5-894A10.2	ENSG00000244701.1	2.365	11.060	-1.842	5.78e-167
RP11-20O24.4	ENSG00000244716.3	2.535	7.300	-1.231	3.20e-106
HBB	ENSG00000244734.3	49.545	330.108	-2.712	3.89e-82
GABPB1-AS1	ENSG00000244879.4	4.115	11.230	-1.258	1.78e-141
LIFR-AS1	ENSG00000244968.6	0.830	2.870	-1.081	2.61e-104
RNF139-AS1	ENSG00000245149.3	1.320	7.230	-1.827	2.16e-161
SAP30L-AS1	ENSG00000245275.7	0.380	1.770	-1.005	1.19e-162
RP11-677M14.7	ENSG00000245498.6	0.570	2.230	-1.041	1.01e-154
NEAT1	ENSG00000245532.5	688.708	3157.571	-2.195	4.15e-111
RP11-175K6.1	ENSG00000245812.2	1.060	4.350	-1.377	2.83e-135
RAD51-AS1	ENSG00000245849.6	5.885	25.989	-1.971	3.13e-174
RP11-33B1.1	ENSG00000245958.6	7.940	23.630	-1.462	4.74e-151
KB-1208A12.3	ENSG00000245970.2	1.220	5.580	-1.567	1.73e-163
RP11-696N14.1	ENSG00000246090.6	0.370	2.040	-1.150	9.19e-174
RP11-894P9.1	ENSG00000246451.2	0.865	7.320	-2.157	3.97e-191
RP11-1277A3.2	ENSG00000246596.6	0.750	2.910	-1.160	6.89e-150
UBAP1L	ENSG00000246922.8	1.135	6.580	-1.828	9.82e-193
SOCS2-AS1	ENSG00000246985.7	0.900	3.830	-1.346	3.82e-138
MIR210HG	ENSG00000247095.2	0.920	4.930	-1.627	2.73e-145
RP11-727A23.5	ENSG00000247137.8	3.205	9.260	-1.287	1.38e-169
MTND4P12	ENSG00000247627.2	27.624	0.430	4.323	1.01e-57
NR2F2-AS1	ENSG00000247809.7	0.650	3.870	-1.561	1.25e-173
LINC00926	ENSG00000247982.6	0.400	3.850	-1.793	3.49e-125
FAM13A-AS1	ENSG00000248019.2	0.795	6.250	-2.014	2.87e-196
RRN3P1	ENSG00000248124.7	5.570	31.330	-2.299	2.77e-178
WHAMMP2	ENSG00000248334.6	1.075	4.210	-1.328	4.85e-189
LINC01197	ENSG00000248441.6	0.960	3.500	-1.199	3.54e-145
SEMA6A-AS1	ENSG00000248445.5	1.095	6.830	-1.902	1.33e-192
