GeneSymbol	GeneID	MedianTumor	MedianNormal	Log2FoldChange	adjp
SLC2A4	ENSG00000181856.14	0.350	7.370	-2.632	2.15e-253
SNRPE	ENSG00000182004.12	229.443	100.488	1.183	6.63e-127
RTKN2	ENSG00000182010.10	1.870	0.320	1.121	3.59e-88
IDH2	ENSG00000182054.9	154.278	46.941	1.696	3.35e-107
TMEM259	ENSG00000182087.12	60.791	156.942	-1.354	4.58e-32
TMEM30B	ENSG00000182107.6	17.421	7.300	1.150	1.36e-25
RP11-69E11.4	ENSG00000182109.7	2.140	9.160	-1.694	2.61e-72
FAM89A	ENSG00000182118.5	3.280	20.740	-2.345	7.12e-125
TDRKH	ENSG00000182134.15	12.740	4.410	1.345	6.93e-68
RGMA	ENSG00000182175.13	3.210	23.091	-2.517	4.35e-102
SYNM	ENSG00000182253.14	5.210	71.918	-3.554	1.82e-144
FIGN	ENSG00000182263.13	0.320	1.930	-1.150	1.01e-85
TSHZ2	ENSG00000182463.15	3.250	14.050	-1.824	2.06e-122
KPNA2	ENSG00000182481.8	82.733	15.600	2.335	1.29e-164
FES	ENSG00000182511.11	6.110	21.230	-1.645	5.68e-81
MXRA7	ENSG00000182534.13	57.090	119.097	-1.048	9.16e-54
SATB1	ENSG00000182568.16	4.810	12.980	-1.267	5.10e-62
SKA2	ENSG00000182628.12	32.150	14.770	1.072	5.38e-71
NDN	ENSG00000182636.5	8.090	31.910	-1.856	3.83e-120
NTM	ENSG00000182667.14	7.830	2.790	1.220	2.97e-19
RGS6	ENSG00000182732.16	0.240	2.810	-1.619	1.12e-160
HCAR2	ENSG00000182782.7	1.070	6.140	-1.786	3.92e-138
TMEM198B	ENSG00000182796.12	10.500	27.620	-1.315	1.84e-99
PLCXD3	ENSG00000182836.9	0.070	1.520	-1.236	1.47e-140
RRP7BP	ENSG00000182841.12	5.710	13.740	-1.135	2.23e-37
SLC25A18	ENSG00000182902.13	0.410	4.050	-1.841	3.49e-72
TCEAL7	ENSG00000182916.7	1.720	9.470	-1.945	4.82e-144
ZNF662	ENSG00000182983.14	2.000	7.300	-1.468	9.28e-80
PYCR1	ENSG00000183010.16	82.321	9.910	2.933	4.58e-220
SPNS2	ENSG00000183018.8	5.310	21.860	-1.857	1.05e-69
SLC25A10	ENSG00000183048.11	39.549	17.440	1.137	1.21e-63
LYSMD4	ENSG00000183060.15	2.920	6.870	-1.005	7.36e-90
GAS6	ENSG00000183087.14	44.510	100.071	-1.151	4.10e-49
RIPPLY3	ENSG00000183145.8	1.170	0.080	1.007	7.49e-58
RABIF	ENSG00000183155.4	13.040	3.560	1.622	1.21e-184
FANCF	ENSG00000183161.4	8.360	2.870	1.274	7.71e-100
RUVBL2	ENSG00000183207.12	82.190	40.531	1.002	1.05e-101
PRR36	ENSG00000183248.11	10.360	2.450	1.719	4.93e-67
OVCH2	ENSG00000183378.11	0.020	1.150	-1.076	5.89e-148
NPIPA1	ENSG00000183426.15	39.259	96.502	-1.276	2.83e-54
RP11-958N24.1	ENSG00000183458.13	3.170	11.670	-1.603	3.50e-46
PI4KAP2	ENSG00000183506.16	4.090	17.600	-1.870	5.00e-77
FAM46C	ENSG00000183508.4	8.660	2.750	1.365	1.15e-17
PCBP3	ENSG00000183570.16	0.680	2.780	-1.170	2.11e-44
TRMT12	ENSG00000183665.5	13.890	6.420	1.005	8.04e-59
UPP1	ENSG00000183696.13	9.480	23.011	-1.196	3.54e-16
LHFP	ENSG00000183722.7	18.090	111.491	-2.559	4.59e-170
ZNF703	ENSG00000183779.6	51.470	24.340	1.050	1.14e-15
SLC35F3	ENSG00000183780.12	0.420	2.060	-1.108	2.43e-40
OLFML1	ENSG00000183801.7	5.710	13.190	-1.081	7.80e-44
FAM162B	ENSG00000183807.7	0.660	6.320	-2.141	3.65e-241
LIN9	ENSG00000183814.15	4.570	1.750	1.018	1.67e-58
GPR39	ENSG00000183840.6	3.350	1.060	1.078	1.52e-18
FAM3B	ENSG00000183844.16	2.420	6.400	-1.114	2.24e-5
KIRREL	ENSG00000183853.17	8.620	19.530	-1.094	2.52e-50
IQGAP3	ENSG00000183856.10	6.630	0.310	2.542	2.58e-164
NPIPA5	ENSG00000183889.12	61.069	141.199	-1.196	3.26e-42
SMTN	ENSG00000183963.18	19.300	58.141	-1.543	2.94e-70
ST6GALNAC3	ENSG00000184005.10	0.750	4.250	-1.585	3.76e-136
TMPRSS2	ENSG00000184012.11	5.520	13.390	-1.142	1.69e-17
NIPSNAP1	ENSG00000184117.11	50.801	20.040	1.300	3.46e-97
FAM132A	ENSG00000184163.3	0.650	2.410	-1.047	6.61e-19
TSPYL2	ENSG00000184205.14	15.100	62.839	-1.987	3.17e-129
GOLGA6L4	ENSG00000184206.11	0.920	5.370	-1.730	5.81e-155
OAF	ENSG00000184232.8	14.510	35.530	-1.236	4.69e-68
POU6F1	ENSG00000184271.15	3.670	13.670	-1.651	2.99e-153
PRKD1	ENSG00000184304.14	1.960	6.760	-1.390	3.65e-114
SLIT3	ENSG00000184347.14	8.270	34.021	-1.918	1.04e-103
PKP3	ENSG00000184363.9	37.010	16.959	1.082	7.04e-63
PLA2G6	ENSG00000184381.18	10.150	42.311	-1.958	8.77e-72
MAML2	ENSG00000184384.13	3.450	12.690	-1.621	2.82e-105
WDR27	ENSG00000184465.15	6.940	23.150	-1.605	6.12e-78
TMEM255B	ENSG00000184497.12	3.860	15.560	-1.769	5.78e-64
PROS1	ENSG00000184500.14	6.630	27.370	-1.895	2.10e-128
SOCS3	ENSG00000184557.4	22.230	46.931	-1.045	2.49e-32
SLITRK6	ENSG00000184564.8	3.190	0.890	1.149	4.13e-11
NELL2	ENSG00000184613.10	4.910	1.490	1.247	4.67e-25
ZNF93	ENSG00000184635.13	6.940	2.490	1.186	3.58e-56
HIST2H2BE	ENSG00000184678.9	32.869	11.320	1.459	4.33e-30
FAM110C	ENSG00000184731.5	6.440	2.550	1.067	6.15e-12
SMIM10	ENSG00000184785.5	2.480	8.980	-1.520	3.13e-129
TUSC5	ENSG00000184811.3	0.430	41.679	-4.899	1.96e-159
TMED9	ENSG00000184840.11	200.116	97.558	1.029	1.08e-110
TCEAL2	ENSG00000184905.8	0.360	4.060	-1.895	3.03e-75
F8	ENSG00000185010.13	6.930	15.790	-1.082	8.30e-69
MAFF	ENSG00000185022.11	8.450	43.831	-2.246	1.40e-123
FLRT2	ENSG00000185070.10	1.980	8.740	-1.709	6.95e-75
MANEAL	ENSG00000185090.14	12.730	2.590	1.935	1.05e-80
FAM43A	ENSG00000185112.5	2.930	11.010	-1.612	9.23e-114
NRBP2	ENSG00000185189.15	12.390	50.181	-1.934	4.42e-78
NUPR1L	ENSG00000185290.3	6.840	2.500	1.163	1.63e-18
IL3RA	ENSG00000185291.10	5.040	12.280	-1.137	2.18e-45
TCN2	ENSG00000185339.8	14.270	30.560	-1.047	4.13e-57
MAPK11	ENSG00000185386.14	5.170	15.899	-1.454	1.22e-63
SMYD3	ENSG00000185420.18	30.950	10.900	1.425	7.33e-89
METTL7A	ENSG00000185432.11	25.630	82.922	-1.656	6.63e-124
FAM174B	ENSG00000185442.12	37.540	14.790	1.287	1.23e-33
KRT6B	ENSG00000185479.5	4.670	10.810	-1.059	8.94e-14
PARPBP	ENSG00000185480.11	4.210	1.350	1.149	1.06e-82
SDHAP1	ENSG00000185485.14	11.530	24.529	-1.027	1.89e-45
RP11-504P24.3	ENSG00000185495.10	3.700	8.580	-1.027	8.89e-58
MUC1	ENSG00000185499.16	419.666	76.372	2.443	3.48e-46
L3MBTL1	ENSG00000185513.14	2.350	6.800	-1.219	2.63e-52
SV2B	ENSG00000185518.11	0.320	1.720	-1.043	1.76e-93
P4HB	ENSG00000185624.14	705.205	342.508	1.040	2.95e-93
NTF3	ENSG00000185652.11	0.320	2.210	-1.282	1.20e-50
EP400NL	ENSG00000185684.12	4.880	10.920	-1.019	4.89e-27
SLC52A2	ENSG00000185803.8	52.841	21.651	1.249	1.54e-110
NAT8L	ENSG00000185818.7	1.150	8.280	-2.110	3.09e-79
RPL12P4	ENSG00000185834.10	1.820	5.310	-1.162	1.46e-41
NPIPB4	ENSG00000185864.16	21.769	45.201	-1.021	1.46e-21
PTCH1	ENSG00000185920.15	1.770	5.260	-1.176	1.58e-84
RNPC3	ENSG00000185946.15	7.380	23.450	-1.545	3.72e-109
IRS2	ENSG00000185950.8	3.530	16.270	-1.931	1.35e-91
RASA3	ENSG00000185989.10	8.550	19.560	-1.106	8.62e-63
KRT5	ENSG00000186081.11	25.040	353.140	-3.766	4.08e-52
LRRC70	ENSG00000186105.7	1.320	7.690	-1.905	2.11e-178
KIF18B	ENSG00000186185.13	2.860	0.160	1.734	6.10e-117
SAPCD2	ENSG00000186193.8	6.980	1.100	1.926	1.02e-109
MAR1	ENSG00000186205.12	11.160	44.609	-1.907	2.03e-77
GPAT2	ENSG00000186281.12	1.000	5.670	-1.738	2.00e-32
TOR3A	ENSG00000186283.13	37.309	17.480	1.052	1.40e-125
GOLGA8R	ENSG00000186399.10	0.460	2.470	-1.249	1.19e-131
GLDN	ENSG00000186417.13	0.570	4.550	-1.822	2.08e-100
GNG2	ENSG00000186469.8	6.570	17.259	-1.270	1.61e-74
MIR22HG	ENSG00000186594.12	8.230	26.900	-1.596	4.48e-98
KIF24	ENSG00000186638.15	1.930	0.450	1.015	2.92e-93
PDE2A	ENSG00000186642.15	2.400	50.811	-3.930	2.96e-292
MST1L	ENSG00000186715.10	0.630	2.820	-1.229	4.02e-59
LILRB4	ENSG00000186818.12	13.860	4.510	1.431	1.37e-40
KRT16	ENSG00000186832.8	2.610	7.390	-1.217	4.69e-7
KRT14	ENSG00000186847.5	29.611	411.172	-3.751	4.89e-51
MAPT	ENSG00000186868.15	25.410	10.740	1.170	1.40e-5
ERCC6L	ENSG00000186871.6	1.790	0.160	1.266	4.82e-112
TNFRSF18	ENSG00000186891.13	7.230	1.820	1.545	5.09e-50
ZDHHC17	ENSG00000186908.14	9.270	21.000	-1.099	3.81e-62
SERPINA11	ENSG00000186910.3	4.440	1.310	1.236	2.33e-11
ZACN	ENSG00000186919.12	10.180	0.300	3.104	3.41e-63
KANK3	ENSG00000186994.11	1.400	17.150	-2.919	2.58e-190
ESPN	ENSG00000187017.14	16.720	6.180	1.303	4.69e-21
MITF	ENSG00000187098.14	3.550	9.790	-1.246	6.55e-64
SHTN1	ENSG00000187164.17	30.210	11.170	1.359	2.29e-62
MT1X	ENSG00000187193.8	92.667	507.688	-2.441	3.11e-107
WDR86	ENSG00000187260.15	1.500	12.050	-2.384	8.81e-175
EPOR	ENSG00000187266.13	3.480	8.080	-1.019	4.33e-31
FPR3	ENSG00000187474.4	11.490	2.920	1.672	8.68e-37
KCNJ11	ENSG00000187486.5	7.400	2.520	1.255	3.32e-26
GJA4	ENSG00000187513.8	8.930	29.740	-1.630	1.74e-67
ISG15	ENSG00000187608.8	110.629	21.029	2.341	1.12e-71
EXD3	ENSG00000187609.15	7.390	16.220	-1.037	9.35e-28
THSD4	ENSG00000187720.14	23.950	10.110	1.167	3.41e-8
GABRD	ENSG00000187730.7	2.050	0.340	1.187	4.63e-102
FANCA	ENSG00000187741.14	7.910	2.790	1.233	1.13e-66
PEAR1	ENSG00000187800.13	1.690	18.410	-2.851	5.10e-224
TMEM220	ENSG00000187824.8	2.050	11.310	-2.013	1.38e-211
HIST1H1C	ENSG00000187837.3	92.629	32.690	1.475	1.84e-32
LCN10	ENSG00000187922.13	0.150	3.120	-1.841	4.32e-131
LDLRAD2	ENSG00000187942.11	0.990	6.040	-1.823	4.08e-93
WNT7B	ENSG00000188064.9	5.520	0.990	1.712	2.35e-50
MAPK12	ENSG00000188130.13	3.970	8.990	-1.007	3.24e-14
TUBB4B	ENSG00000188229.5	236.090	100.169	1.229	2.22e-97
PLA2G2A	ENSG00000188257.10	3.040	55.260	-3.800	1.13e-52
SBK1	ENSG00000188322.4	8.860	1.090	2.238	5.53e-136
PRR19	ENSG00000188368.9	2.680	0.590	1.211	7.53e-137
ZP3	ENSG00000188372.14	11.730	4.280	1.270	1.22e-29
SELL	ENSG00000188404.8	5.720	2.130	1.102	1.21e-24
H2AFX	ENSG00000188486.3	29.080	9.050	1.582	1.23e-140
HBA2	ENSG00000188536.12	7.410	130.788	-3.970	1.09e-133
NPIPP1	ENSG00000188599.17	12.830	32.990	-1.297	6.70e-68
GOLGA8M	ENSG00000188626.6	0.140	1.830	-1.312	5.82e-206
SMIM15	ENSG00000188725.7	44.019	17.140	1.311	3.40e-45
PRELP	ENSG00000188783.5	7.280	52.461	-2.691	2.67e-108
FAM26F	ENSG00000188820.12	10.950	4.540	1.109	1.08e-18
USP32P1	ENSG00000188933.14	1.900	11.300	-2.085	1.29e-24
RELN	ENSG00000189056.13	0.200	3.440	-1.887	5.71e-154
FAM111B	ENSG00000189057.10	6.970	0.270	2.650	1.76e-134
PLAC9	ENSG00000189129.13	5.790	65.908	-3.301	3.83e-160
UBE2Q2P1	ENSG00000189136.8	1.450	8.610	-1.972	6.08e-147
HN1	ENSG00000189159.15	178.020	23.769	2.853	6.05e-209
PCDH18	ENSG00000189184.11	5.480	16.340	-1.420	4.33e-77
MAOA	ENSG00000189221.9	4.190	54.749	-3.425	8.89e-137
PAX8-AS1	ENSG00000189223.13	4.050	11.110	-1.262	3.22e-5
FAM150B	ENSG00000189292.15	0.180	9.520	-3.156	6.85e-131
S100A14	ENSG00000189334.8	241.821	23.429	3.313	3.97e-73
KIAA0408	ENSG00000189367.14	0.500	3.840	-1.690	6.38e-198
MMP23B	ENSG00000189409.12	1.970	5.500	-1.130	4.75e-25
MYBPC1	ENSG00000196091.12	0.650	9.810	-2.712	1.08e-32
KIAA0895L	ENSG00000196123.12	5.620	19.410	-1.624	1.34e-34
SERPINA3	ENSG00000196136.16	146.290	69.189	1.069	1.09e-5
S100A4	ENSG00000196154.11	170.271	390.072	-1.191	1.10e-37
FAT4	ENSG00000196159.11	0.730	2.990	-1.206	1.72e-104
ZNF681	ENSG00000196172.9	2.300	0.640	1.009	2.86e-45
HRCT1	ENSG00000196196.2	1.140	12.540	-2.662	4.35e-76
GREB1	ENSG00000196208.13	16.939	7.630	1.056	2.07e-7
TUBB	ENSG00000196230.12	483.743	215.851	1.161	1.87e-95
ZNF471	ENSG00000196263.7	1.440	4.870	-1.266	1.73e-81
GIMAP5	ENSG00000196329.10	6.480	27.420	-1.926	9.23e-91
EVL	ENSG00000196405.12	181.006	79.660	1.174	5.08e-20
SPTSSB	ENSG00000196542.8	6.000	1.690	1.380	2.36e-14
MAN2A2	ENSG00000196547.14	16.939	46.769	-1.413	2.63e-75
MME	ENSG00000196549.10	5.350	38.891	-2.651	6.03e-156
LAMA2	ENSG00000196569.11	4.030	23.000	-2.254	1.19e-108
MYO6	ENSG00000196586.13	52.639	21.259	1.269	6.01e-34
MMP1	ENSG00000196611.4	3.730	0.060	2.158	7.10e-55
TCF4	ENSG00000196628.13	14.380	30.370	-1.028	1.80e-33
TTC30B	ENSG00000196659.9	5.440	2.200	1.009	4.33e-32
TLR7	ENSG00000196664.4	1.960	0.430	1.050	3.41e-17
HSH2D	ENSG00000196684.12	9.240	1.830	1.855	2.42e-51
PDXDC2P	ENSG00000196696.12	4.850	14.870	-1.440	1.09e-48
HLA-DQA1	ENSG00000196735.11	76.792	32.110	1.232	1.17e-21
HIST1H2AI	ENSG00000196747.4	1.860	0.000	1.516	8.05e-59
ZNF239	ENSG00000196793.13	8.180	3.400	1.061	1.40e-49
HIST1H2AD	ENSG00000196866.2	2.870	0.240	1.642	7.80e-46
LAMB3	ENSG00000196878.12	12.140	30.110	-1.243	1.18e-36
ZNF252P	ENSG00000196922.10	14.750	6.660	1.040	3.65e-22
LAGE3	ENSG00000196976.6	59.808	16.270	1.816	1.92e-145
ZNF300P1	ENSG00000197083.11	0.430	2.910	-1.451	2.14e-182
HIST1H4J	ENSG00000197238.4	14.180	3.460	1.767	5.42e-63
FAM110D	ENSG00000197245.4	1.080	8.540	-2.197	4.16e-149
SERPINA1	ENSG00000197249.12	55.830	26.500	1.047	9.57e-5
KANK2	ENSG00000197256.10	33.620	83.580	-1.289	1.96e-69
RAMP2-AS1	ENSG00000197291.8	1.610	7.370	-1.681	4.14e-52
GATA3-AS1	ENSG00000197308.8	4.390	1.350	1.198	6.41e-11
PELI1	ENSG00000197329.11	8.970	22.960	-1.265	4.98e-72
HIST1H3D	ENSG00000197409.7	3.250	0.340	1.665	1.04e-45
HNRNPAB	ENSG00000197451.10	149.966	71.031	1.068	3.78e-144
PDGFA	ENSG00000197461.13	9.110	20.220	-1.070	4.70e-65
ZNF695	ENSG00000197472.14	1.510	0.160	1.114	1.15e-62
SLC2A10	ENSG00000197496.5	28.401	11.760	1.204	2.03e-26
SLC28A3	ENSG00000197506.7	0.630	5.500	-1.996	1.04e-48
MIB2	ENSG00000197530.12	10.140	31.449	-1.542	9.20e-40
HOXA4	ENSG00000197576.13	1.410	10.790	-2.291	2.45e-208
NMB	ENSG00000197696.9	5.140	18.670	-1.680	5.19e-91
MAP1LC3C	ENSG00000197769.5	0.220	5.810	-2.481	4.41e-234
KLHDC1	ENSG00000197776.7	1.510	4.470	-1.124	7.78e-103
OCLN	ENSG00000197822.10	19.220	5.530	1.631	6.23e-47
FAM49A	ENSG00000197872.11	3.130	10.070	-1.422	7.16e-121
HIST1H2BK	ENSG00000197903.7	131.954	31.471	2.034	1.66e-81
ZNF677	ENSG00000197928.10	3.950	12.710	-1.470	1.00e-70
PLCG2	ENSG00000197943.9	5.490	13.910	-1.200	1.81e-56
FCHSD1	ENSG00000197948.10	5.840	13.410	-1.075	1.47e-41
SNHG12	ENSG00000197989.13	16.420	35.500	-1.067	7.15e-19
MRPL42	ENSG00000198015.12	45.641	21.459	1.054	2.76e-78
ENTPD7	ENSG00000198018.6	5.700	1.410	1.475	2.08e-80
FCGR1B	ENSG00000198019.12	3.550	1.210	1.042	3.27e-40
SIRPA	ENSG00000198053.11	16.910	42.220	-1.271	9.14e-76
RP11-347C12.1	ENSG00000198064.13	1.840	4.780	-1.025	6.92e-36
SULT1C4	ENSG00000198075.9	1.040	4.180	-1.344	2.18e-64
LPAR1	ENSG00000198121.13	7.720	19.291	-1.218	2.85e-51
MB	ENSG00000198125.12	30.990	8.400	1.767	7.86e-56
TMEM229B	ENSG00000198133.8	6.010	2.110	1.173	1.99e-29
ZNF334	ENSG00000198185.11	1.020	4.320	-1.397	3.55e-50
HSD17B11	ENSG00000198189.10	16.100	49.360	-1.558	6.93e-88
SLC29A3	ENSG00000198246.7	12.850	5.830	1.020	8.18e-56
PEG3	ENSG00000198300.12	1.370	3.970	-1.068	1.41e-12
HYLS1	ENSG00000198331.10	6.800	2.410	1.194	8.27e-92
TPM2	ENSG00000198467.13	98.810	283.734	-1.512	8.44e-54
SH3BGRL2	ENSG00000198478.7	4.240	18.800	-1.918	2.83e-130
MAFK	ENSG00000198517.9	10.010	31.340	-1.555	1.70e-59
PLN	ENSG00000198523.5	1.880	6.930	-1.461	1.17e-51
ZNF28	ENSG00000198538.10	13.730	4.950	1.308	5.30e-72
WDHD1	ENSG00000198554.11	5.090	1.670	1.190	3.63e-97
LRBA	ENSG00000198589.10	41.729	16.900	1.255	9.41e-42
PPIAP22	ENSG00000198618.5	307.682	64.569	2.235	4.40e-167
FAM3D	ENSG00000198643.6	0.410	3.620	-1.712	5.10e-60
TAT	ENSG00000198650.10	0.250	7.430	-2.754	3.37e-29
MT-CYB	ENSG00000198727.2	4421.131	11273.125	-1.350	9.35e-65
SMOC1	ENSG00000198732.10	0.680	4.330	-1.666	1.94e-26
MT-ND2	ENSG00000198763.3	4947.897	14311.625	-1.532	9.19e-64
ZNF521	ENSG00000198795.10	6.430	14.760	-1.085	1.60e-34
PAX9	ENSG00000198807.12	2.700	0.410	1.392	4.71e-39
RYR3	ENSG00000198838.11	0.100	1.850	-1.373	9.42e-191
MT-ND3	ENSG00000198840.2	6221.297	15459.434	-1.313	9.19e-63
RUSC2	ENSG00000198853.11	6.640	14.330	-1.005	1.09e-60
GRK5	ENSG00000198873.11	5.670	19.080	-1.590	1.16e-121
ITPRIPL1	ENSG00000198885.9	0.620	3.090	-1.336	7.88e-161
MT-ND4	ENSG00000198886.2	6771.219	14631.600	-1.111	7.48e-46
MT-ND1	ENSG00000198888.2	4568.800	11555.563	-1.339	2.87e-62
MT-ATP6	ENSG00000198899.2	8286.228	19356.090	-1.224	1.61e-48
PRC1	ENSG00000198901.13	37.569	6.820	2.302	1.91e-151
GPRASP1	ENSG00000198932.12	1.060	7.830	-2.100	7.20e-197
TBKBP1	ENSG00000198933.9	4.450	10.190	-1.038	5.64e-48
RNU4-1	ENSG00000200795.1	6.750	0.000	2.954	1.33e-9
FAM83H-AS1	ENSG00000203499.10	25.740	4.530	2.274	1.77e-136
SAMD5	ENSG00000203727.3	0.450	2.460	-1.255	2.88e-109
FCGR3A	ENSG00000203747.9	45.069	13.850	1.633	3.83e-47
PPAPDC1A	ENSG00000203805.10	7.330	0.100	2.921	4.00e-129
HIST2H2AA3	ENSG00000203812.2	79.340	22.550	1.770	4.30e-48
SOX18	ENSG00000203883.6	5.140	20.410	-1.802	1.03e-77
TCEAL5	ENSG00000204065.2	0.150	2.030	-1.398	1.74e-124
GGTA1P	ENSG00000204136.10	5.780	16.620	-1.378	2.38e-86
TMEM57	ENSG00000204178.9	20.010	9.190	1.044	1.81e-72
TCEA3	ENSG00000204219.9	60.690	24.810	1.257	1.28e-32
HNRNPCP2	ENSG00000204253.4	15.210	2.140	2.368	2.37e-156
NOTCH4	ENSG00000204301.6	5.520	29.829	-2.241	7.03e-177
FKBPL	ENSG00000204315.3	9.670	4.280	1.015	7.10e-104
SLC44A4	ENSG00000204385.10	59.900	6.150	3.090	1.31e-40
NEU1	ENSG00000204386.10	62.961	29.611	1.063	1.55e-81
HSPA1B	ENSG00000204388.6	185.374	86.043	1.098	1.30e-39
HSPA1A	ENSG00000204389.9	246.765	110.376	1.154	4.02e-28
LST1	ENSG00000204482.10	20.320	8.940	1.101	1.53e-21
ZNF468	ENSG00000204604.9	9.260	3.660	1.139	3.17e-39
RNF39	ENSG00000204618.8	2.250	9.400	-1.678	3.36e-46
GABBR1	ENSG00000204681.10	11.060	33.309	-1.508	2.50e-55
ZNF204P	ENSG00000204789.4	2.230	8.340	-1.532	5.52e-85
IGFL2	ENSG00000204866.8	1.460	0.150	1.097	2.35e-36
PKHD1L1	ENSG00000205038.11	0.190	2.380	-1.506	5.36e-115
SYCE1L	ENSG00000205078.5	0.810	3.310	-1.252	7.40e-40
PSENEN	ENSG00000205155.7	178.749	59.091	1.581	2.03e-172
LGR4	ENSG00000205213.13	6.090	13.230	-1.005	2.36e-39
VIT	ENSG00000205221.12	0.590	10.820	-2.894	6.99e-201
MT1A	ENSG00000205362.10	2.070	21.681	-2.885	5.63e-50
MT1M	ENSG00000205364.3	1.890	30.879	-3.463	5.33e-163
SAMD9	ENSG00000205413.7	5.920	2.110	1.154	5.32e-24
HMGN1	ENSG00000205581.10	270.371	120.776	1.156	1.32e-103
STAG3L1	ENSG00000205583.13	2.770	7.320	-1.142	5.94e-47
ITSN1	ENSG00000205726.13	12.920	30.300	-1.169	2.54e-85
RP11-1212A22.1	ENSG00000205746.9	7.720	27.170	-1.692	2.09e-35
HN1L	ENSG00000206053.12	91.448	21.540	2.036	4.72e-147
SERPINB5	ENSG00000206075.13	2.820	8.200	-1.268	5.76e-20
HERC2P9	ENSG00000206149.10	8.260	38.880	-2.107	3.57e-127
HBA1	ENSG00000206172.8	4.620	76.840	-3.792	9.12e-129
H1FX-AS1	ENSG00000206417.8	2.320	8.280	-1.483	4.32e-59
VGLL3	ENSG00000206538.7	1.420	6.640	-1.659	4.57e-102
RNU1-106P	ENSG00000207110.1	4.350	0.000	2.420	1.49e-18
SNORA70	ENSG00000207165.1	0.000	1.390	-1.257	3.86e-6
GPX3	ENSG00000211445.11	32.810	1132.110	-5.067	2.32e-201
TRBV25-1	ENSG00000211751.7	13.620	4.930	1.302	1.98e-13
TRBC2	ENSG00000211772.8	25.610	9.920	1.285	1.49e-10
IGHA2	ENSG00000211890.3	57.879	184.732	-1.657	6.59e-27
IGHG4	ENSG00000211892.3	68.071	4.390	3.680	1.78e-49
IGHG2	ENSG00000211893.3	141.033	42.961	1.692	5.45e-11
IGHG1	ENSG00000211896.6	626.381	89.077	2.800	2.36e-19
IGHG3	ENSG00000211897.7	79.781	11.690	2.670	3.88e-21
LINC01089	ENSG00000212694.8	9.470	20.170	-1.016	6.37e-32
MT-ND4L	ENSG00000212907.2	4693.341	10132.481	-1.110	1.34e-31
TCTEX1D2	ENSG00000213123.10	22.620	8.910	1.253	4.43e-85
YWHAZP4	ENSG00000213131.3	2.770	0.280	1.558	1.53e-54
TRIM59	ENSG00000213186.7	5.390	0.920	1.735	9.62e-140
GIMAP1	ENSG00000213203.2	1.810	6.380	-1.393	1.06e-97
YWHAZP5	ENSG00000213260.3	3.400	0.450	1.601	2.55e-47
GSTM2	ENSG00000213366.12	24.050	130.734	-2.395	1.68e-84
LCAT	ENSG00000213398.7	3.680	31.340	-2.789	2.52e-147
VDAC1	ENSG00000213585.10	177.330	86.762	1.023	1.60e-86
ZBTB9	ENSG00000213588.5	9.440	3.210	1.310	8.70e-87
SLX1A-SULT1A3	ENSG00000213599.9	3.670	8.760	-1.063	3.28e-8
SULT1A4	ENSG00000213648.10	7.730	19.149	-1.207	3.12e-45
UBD	ENSG00000213886.3	23.880	4.110	2.284	5.96e-21
LTB4R	ENSG00000213903.8	3.600	8.740	-1.082	2.80e-32
GALT	ENSG00000213930.11	14.030	31.330	-1.105	9.41e-81
TTLL3	ENSG00000214021.15	11.550	44.390	-1.855	7.50e-81
FBXO16	ENSG00000214050.7	4.860	1.850	1.040	6.17e-46
TSPAN4	ENSG00000214063.10	42.819	100.712	-1.215	6.64e-61
MYCBP	ENSG00000214114.8	32.590	12.850	1.278	2.05e-85
PRCD	ENSG00000214140.10	0.720	8.200	-2.419	8.49e-222
PLEKHM1P	ENSG00000214176.9	3.950	12.070	-1.401	7.58e-67
HNRNPA1P10	ENSG00000214223.4	10.250	4.100	1.141	2.68e-28
RP11-252A24.2	ENSG00000214331.8	1.750	5.080	-1.145	6.23e-77
FAM187A	ENSG00000214447.4	2.740	0.750	1.096	3.31e-38
PLIN5	ENSG00000214456.8	2.530	13.200	-2.008	3.30e-34
STARD10	ENSG00000214530.7	412.942	73.160	2.481	2.21e-84
MEG3	ENSG00000214548.14	5.530	61.260	-3.253	8.20e-141
HMGN2P15	ENSG00000214578.5	3.120	13.740	-1.839	5.71e-48
RP11-480I12.5	ENSG00000214796.8	2.940	0.580	1.318	1.72e-63
HLA-F-AS1	ENSG00000214922.9	1.100	3.540	-1.112	8.15e-108
NEURL4	ENSG00000215041.9	8.550	18.390	-1.022	1.77e-39
FAM166B	ENSG00000215187.9	0.630	2.370	-1.048	1.53e-54
GOLGA8B	ENSG00000215252.11	6.500	39.390	-2.429	1.04e-89
MIR99AHG	ENSG00000215386.10	4.230	14.960	-1.610	1.38e-94
NPEPL1	ENSG00000215440.11	20.569	44.359	-1.072	2.35e-10
RP13-104F24.2	ENSG00000215769.8	2.390	11.120	-1.838	3.84e-84
TNFRSF25	ENSG00000215788.9	4.760	11.030	-1.062	2.87e-21
TSTD1	ENSG00000215845.10	184.349	71.530	1.354	2.37e-70
HIST1H1PS1	ENSG00000216331.1	2.330	0.000	1.735	5.97e-46
IFI30	ENSG00000216490.3	202.123	50.860	1.970	2.80e-103
RPS2P55	ENSG00000216866.5	3.860	1.070	1.231	4.40e-58
SYCE3	ENSG00000217442.3	2.420	0.640	1.060	1.76e-32
