GeneSymbol	GeneID	MedianTumor	MedianNormal	Log2FoldChange	adjp
MUC20	ENSG00000176945.16	26.690	6.770	1.833	1.12e-23
LY6H	ENSG00000176956.12	0.400	4.560	-1.990	3.45e-99
RHOG	ENSG00000177105.9	74.114	30.530	1.252	1.80e-81
LINC00982	ENSG00000177133.10	2.130	85.389	-4.787	4.00e-84
NUDT4P1	ENSG00000177144.6	11.100	2.030	1.998	2.24e-68
FAM210A	ENSG00000177150.12	7.500	2.580	1.248	3.35e-70
RPS6KA3	ENSG00000177189.12	17.785	6.290	1.366	6.78e-69
ZBTB38	ENSG00000177311.10	25.360	8.970	1.403	8.94e-45
SAMD9L	ENSG00000177409.11	8.675	2.910	1.307	1.96e-37
PAWR	ENSG00000177425.10	23.335	9.720	1.183	1.26e-64
TGIF1	ENSG00000177426.20	72.173	25.899	1.444	1.96e-76
ZBTB33	ENSG00000177485.6	9.265	2.710	1.468	1.22e-125
IRX3	ENSG00000177508.11	0.740	9.050	-2.530	8.84e-39
RPRM	ENSG00000177519.3	0.150	4.720	-2.314	5.27e-131
SLC25A22	ENSG00000177542.10	19.250	8.440	1.101	7.49e-49
TBL1XR1	ENSG00000177565.15	50.401	12.650	1.913	1.60e-106
SAMD12	ENSG00000177570.13	5.410	1.190	1.549	4.35e-91
RPLP2	ENSG00000177600.8	1450.515	697.910	1.054	7.65e-47
GSG2	ENSG00000177602.5	3.135	0.410	1.552	7.49e-100
GBA	ENSG00000177628.15	41.959	17.480	1.217	5.31e-81
SOX12	ENSG00000177732.7	6.545	2.730	1.016	1.69e-36
GRB2	ENSG00000177885.13	59.585	27.630	1.081	2.94e-51
UBE2N	ENSG00000177889.9	84.764	28.479	1.541	2.10e-92
ODF3B	ENSG00000177989.13	22.650	10.430	1.049	2.00e-29
STAP2	ENSG00000178078.11	39.030	16.850	1.165	1.65e-37
FAR2P2	ENSG00000178162.8	0.375	2.060	-1.154	7.41e-23
LCORL	ENSG00000178177.14	5.270	1.770	1.179	4.80e-86
ZC3H12D	ENSG00000178199.13	1.870	0.400	1.036	3.74e-50
KDELC2	ENSG00000178202.12	13.165	4.760	1.298	2.33e-38
PLEC	ENSG00000178209.14	89.840	28.450	1.625	4.50e-55
GEN1	ENSG00000178295.14	4.630	1.290	1.298	2.37e-59
KLHL11	ENSG00000178502.5	3.340	0.650	1.395	3.14e-69
PSAPL1	ENSG00000178597.5	0.360	3.980	-1.873	8.92e-22
GPR35	ENSG00000178623.11	28.489	5.840	2.108	2.96e-71
SUZ12	ENSG00000178691.10	14.390	6.050	1.126	2.06e-76
KCTD12	ENSG00000178695.5	23.745	7.360	1.566	4.27e-28
RPP25	ENSG00000178718.6	13.980	4.130	1.546	8.16e-96
GRINA	ENSG00000178719.16	159.382	66.972	1.239	6.56e-51
TRIM73	ENSG00000178809.11	0.680	8.340	-2.475	1.42e-111
TMEM139	ENSG00000178826.10	12.165	3.630	1.508	5.35e-38
RNF186	ENSG00000178828.6	2.745	0.060	1.821	1.64e-41
HYI	ENSG00000178922.16	16.615	35.730	-1.060	5.30e-54
ZBTB7A	ENSG00000178951.8	39.371	9.710	1.914	2.04e-77
RMI1	ENSG00000178966.15	6.740	1.920	1.406	9.35e-104
FBXO34	ENSG00000178974.9	13.545	6.240	1.006	7.74e-55
RCC2	ENSG00000179051.13	56.586	11.550	2.198	2.61e-140
PER1	ENSG00000179094.13	15.295	73.348	-2.190	2.23e-74
SPTY2D1	ENSG00000179119.14	11.980	3.400	1.561	6.35e-102
SAMD4B	ENSG00000179134.14	98.233	48.478	1.004	2.64e-39
FUCA1	ENSG00000179163.11	37.404	16.620	1.124	8.37e-56
PTPN11	ENSG00000179295.15	28.794	12.870	1.103	3.75e-38
HLA-DQB1	ENSG00000179344.16	62.539	11.670	2.326	1.61e-46
VWA1	ENSG00000179403.11	92.353	28.889	1.643	8.28e-44
FJX1	ENSG00000179431.6	2.615	0.760	1.038	8.67e-45
HTR1D	ENSG00000179546.4	1.369	0.000	1.245	8.36e-45
ZFPM1	ENSG00000179588.8	14.485	4.430	1.512	3.28e-58
PCED1B	ENSG00000179715.12	5.490	1.650	1.292	6.55e-51
FOXS1	ENSG00000179772.7	3.450	0.400	1.668	6.59e-72
MYADM	ENSG00000179820.15	136.484	38.220	1.810	7.02e-38
SEPHS2	ENSG00000179918.16	60.881	24.920	1.255	1.04e-62
PPP1R14BP3	ENSG00000179967.11	7.230	1.370	1.796	1.75e-119
TMEM150B	ENSG00000180061.9	8.175	0.590	2.529	1.64e-66
TMEM86B	ENSG00000180089.5	2.700	7.660	-1.227	6.63e-31
MED14	ENSG00000180182.10	24.170	9.510	1.260	4.37e-90
TDRP	ENSG00000180190.11	0.795	3.460	-1.313	3.91e-56
RCC1	ENSG00000180198.15	23.920	6.710	1.693	1.06e-85
ZNRF2	ENSG00000180233.10	12.660	4.420	1.334	2.61e-109
SLC9A4	ENSG00000180251.4	0.375	15.380	-3.574	1.16e-40
FGD6	ENSG00000180263.13	5.385	0.760	1.859	1.91e-81
FZD2	ENSG00000180340.6	4.090	0.680	1.599	3.07e-72
PAK2	ENSG00000180370.10	27.925	9.000	1.532	2.45e-105
NRIP1	ENSG00000180530.9	8.030	2.640	1.311	1.40e-59
HIST1H2BC	ENSG00000180596.7	4.545	1.390	1.214	5.91e-32
PCGF5	ENSG00000180628.14	40.055	14.180	1.435	6.37e-111
SMG1P3	ENSG00000180747.15	9.585	4.060	1.065	2.25e-34
GPR157	ENSG00000180758.11	5.840	1.750	1.315	1.90e-46
ZDHHC20	ENSG00000180776.15	41.959	11.830	1.743	2.63e-101
HOXC9	ENSG00000180806.4	2.420	0.000	1.774	2.85e-77
PPA1	ENSG00000180817.11	173.741	58.169	1.562	3.49e-94
HOXC10	ENSG00000180818.4	7.315	0.020	3.027	8.39e-63
LINC01559	ENSG00000180861.9	4.265	0.710	1.622	2.53e-25
PDIA3P1	ENSG00000180867.10	6.990	2.890	1.038	2.29e-81
GREM2	ENSG00000180875.4	0.845	4.040	-1.450	1.53e-25
FAM83H	ENSG00000180921.6	49.740	6.080	2.841	2.59e-116
MRPL14	ENSG00000180992.6	46.475	19.810	1.190	2.35e-76
LSMEM1	ENSG00000181016.9	0.660	2.340	-1.009	5.08e-54
F2R	ENSG00000181104.6	21.780	2.980	2.517	3.47e-137
HIST3H2A	ENSG00000181218.5	9.790	3.020	1.424	4.85e-32
FRAT2	ENSG00000181274.6	13.485	5.680	1.117	7.65e-59
TMEM102	ENSG00000181284.2	7.985	2.740	1.265	2.07e-70
LRRC75A	ENSG00000181350.11	5.295	1.530	1.315	1.52e-51
SOX2	ENSG00000181449.3	1.285	3.900	-1.101	1.83e-4
RAP2B	ENSG00000181467.3	11.635	3.510	1.486	1.44e-74
ZBTB2	ENSG00000181472.4	8.500	3.510	1.075	1.29e-74
MEX3D	ENSG00000181588.16	17.700	4.850	1.677	4.24e-91
FDCSP	ENSG00000181617.5	3.855	0.120	2.116	2.11e-30
SLX1B	ENSG00000181625.17	25.161	7.660	1.595	3.61e-31
TNFSF15	ENSG00000181634.7	3.125	0.560	1.403	2.46e-73
ZFP41	ENSG00000181638.17	7.180	2.940	1.054	3.87e-53
PHLDA2	ENSG00000181649.5	69.917	5.010	3.561	1.79e-98
ZBTB20	ENSG00000181722.15	4.490	0.520	1.853	1.68e-72
SIAH2	ENSG00000181788.3	24.739	11.830	1.004	1.66e-46
RFX7	ENSG00000181827.14	5.120	1.720	1.170	3.99e-63
SLC35C1	ENSG00000181830.8	21.711	7.390	1.437	8.27e-64
TIGIT	ENSG00000181847.11	1.915	0.290	1.176	1.46e-49
SLC2A4	ENSG00000181856.14	0.820	3.420	-1.280	5.42e-30
ZNF101	ENSG00000181896.11	7.450	2.470	1.284	3.09e-71
GINS3	ENSG00000181938.13	4.550	1.670	1.056	2.98e-63
SNRPE	ENSG00000182004.12	125.970	51.721	1.268	3.08e-81
RTKN2	ENSG00000182010.10	2.425	0.150	1.574	4.43e-94
TNRC18	ENSG00000182095.14	64.534	21.561	1.538	7.63e-47
RP11-69E11.4	ENSG00000182109.7	1.080	8.380	-2.173	1.43e-95
RGMA	ENSG00000182175.13	5.235	16.010	-1.448	2.73e-20
EXT1	ENSG00000182197.10	41.171	11.710	1.730	9.53e-82
SHMT2	ENSG00000182199.10	66.599	31.380	1.062	1.56e-44
FAM153B	ENSG00000182230.11	0.185	1.680	-1.177	2.38e-57
SYNM	ENSG00000182253.14	3.460	9.630	-1.253	1.64e-16
IZUMO1	ENSG00000182264.8	0.120	1.290	-1.032	2.23e-49
SPACA6P	ENSG00000182310.12	1.845	5.550	-1.203	2.09e-46
GLTPD2	ENSG00000182327.7	1.565	0.250	1.037	1.58e-34
LIPF	ENSG00000182333.14	1.090	11514.785	-12.428	4.18e-70
KPNA2	ENSG00000182481.8	70.065	11.470	2.511	1.44e-136
PLCB1	ENSG00000182621.16	6.640	2.190	1.260	5.44e-19
SKA2	ENSG00000182628.12	36.469	11.470	1.587	1.53e-103
NTM	ENSG00000182667.14	4.190	0.900	1.450	1.00e-23
TMEM198B	ENSG00000182796.12	8.500	20.129	-1.153	5.81e-44
PLCXD3	ENSG00000182836.9	0.085	1.840	-1.388	7.23e-86
VMO1	ENSG00000182853.11	2.795	0.840	1.044	3.68e-37
LCK	ENSG00000182866.16	7.770	2.250	1.432	8.04e-40
HMGN4	ENSG00000182952.4	33.045	15.040	1.086	3.17e-30
ZNF662	ENSG00000182983.14	0.540	3.720	-1.616	8.01e-84
PYCR1	ENSG00000183010.16	65.956	21.529	1.571	9.66e-64
PTGDR2	ENSG00000183134.4	0.480	3.760	-1.685	3.77e-61
GJD3	ENSG00000183153.6	1.730	0.100	1.311	3.70e-55
RABIF	ENSG00000183155.4	8.710	2.750	1.373	8.85e-143
TMEM119	ENSG00000183160.8	8.965	3.700	1.084	5.34e-22
RUVBL2	ENSG00000183207.12	75.269	27.521	1.419	7.42e-92
GDPGP1	ENSG00000183208.12	4.880	1.670	1.139	1.06e-72
NPIPA1	ENSG00000183426.15	21.840	49.990	-1.159	1.42e-29
SF3A3	ENSG00000183431.11	34.026	15.940	1.048	1.63e-55
MX2	ENSG00000183486.12	17.845	6.770	1.278	9.64e-32
PSMG1	ENSG00000183527.11	36.481	17.040	1.055	1.61e-65
GKN2	ENSG00000183607.9	0.705	284.088	-7.386	3.86e-43
UPP1	ENSG00000183696.13	16.470	7.070	1.114	2.72e-26
TMEM50A	ENSG00000183726.10	97.143	39.379	1.281	6.10e-93
MACC1	ENSG00000183742.12	11.160	0.690	2.847	4.91e-113
TRAIP	ENSG00000183763.8	3.925	1.040	1.272	2.94e-72
ZNF703	ENSG00000183779.6	46.560	6.930	2.584	5.00e-47
NPIPA5	ENSG00000183793.13	4.335	11.040	-1.174	1.78e-19
RBM12B	ENSG00000183808.11	6.205	2.600	1.001	2.50e-56
LIN9	ENSG00000183814.15	4.635	1.080	1.438	2.15e-117
MAATS1	ENSG00000183833.16	0.515	3.020	-1.408	7.43e-60
FAM3B	ENSG00000183844.16	15.900	52.731	-1.669	7.47e-7
KIRREL	ENSG00000183853.17	8.380	2.880	1.273	5.01e-22
IQGAP3	ENSG00000183856.10	12.095	0.700	2.945	2.07e-109
PRKX	ENSG00000183943.5	8.950	2.400	1.549	3.56e-77
PTP4A2	ENSG00000184007.17	131.110	61.362	1.083	3.28e-51
PPP1R2	ENSG00000184203.7	45.509	13.060	1.726	4.47e-75
TSPYL2	ENSG00000184205.14	7.785	46.549	-2.436	7.85e-89
IRAK1	ENSG00000184216.11	58.000	21.520	1.389	5.36e-78
TACSTD2	ENSG00000184292.6	66.134	5.070	3.467	5.29e-44
MROH7	ENSG00000184313.19	0.600	2.620	-1.178	3.59e-55
PKP3	ENSG00000184363.9	65.014	13.420	2.195	1.37e-65
MAP7D2	ENSG00000184368.15	0.190	4.010	-2.074	4.83e-30
PLA2G6	ENSG00000184381.18	10.285	22.250	-1.043	4.30e-28
MAML2	ENSG00000184384.13	6.255	1.780	1.384	6.01e-58
KNTC1	ENSG00000184445.11	15.555	5.280	1.398	2.79e-63
WDR27	ENSG00000184465.15	7.030	16.970	-1.162	1.54e-30
PTP4A3	ENSG00000184489.11	19.915	45.901	-1.165	2.48e-16
ZFP1	ENSG00000184517.11	4.590	1.750	1.023	7.35e-50
LPAR5	ENSG00000184574.9	8.470	3.390	1.109	6.96e-41
XPOT	ENSG00000184575.11	26.884	10.790	1.242	4.72e-48
PDE4B	ENSG00000184588.17	6.255	2.290	1.141	9.37e-27
OR7E14P	ENSG00000184669.7	9.980	2.970	1.468	1.54e-58
SEP5	ENSG00000184702.17	4.125	9.480	-1.032	1.82e-27
RNLS	ENSG00000184719.11	1.055	3.650	-1.178	7.86e-49
TCEAL2	ENSG00000184905.8	0.550	7.190	-2.402	1.69e-38
PTRHD1	ENSG00000184924.5	30.929	14.560	1.037	2.16e-70
MUC6	ENSG00000184956.15	6.744	136.636	-4.152	2.26e-16
USP18	ENSG00000184979.9	7.590	2.340	1.363	2.16e-56
TMEM106A	ENSG00000184988.8	4.985	1.730	1.132	1.12e-56
MANEAL	ENSG00000185090.14	8.585	1.710	1.823	1.38e-71
NRBP2	ENSG00000185189.15	9.925	25.569	-1.282	3.64e-42
IFITM2	ENSG00000185201.16	434.571	137.624	1.652	4.73e-35
UBALD2	ENSG00000185262.8	96.499	34.530	1.456	1.13e-68
NUPR1L	ENSG00000185290.3	0.050	2.180	-1.599	1.35e-21
SOCS1	ENSG00000185338.4	11.015	4.860	1.036	7.72e-34
TNFAIP8L1	ENSG00000185361.8	8.915	3.430	1.162	6.37e-15
MAPK11	ENSG00000185386.14	2.235	5.480	-1.002	5.67e-42
MRPL30	ENSG00000185414.19	21.885	7.980	1.350	8.44e-123
METTL7A	ENSG00000185432.11	19.705	68.960	-1.757	7.35e-66
TMEM179B	ENSG00000185475.8	88.364	39.349	1.147	1.15e-76
GPRIN3	ENSG00000185477.4	2.935	0.940	1.020	1.51e-41
PARPBP	ENSG00000185480.11	7.255	0.660	2.314	1.98e-139
OLFML2A	ENSG00000185585.19	5.815	2.340	1.029	1.72e-20
SP1	ENSG00000185591.9	31.990	12.170	1.325	3.84e-81
PDIA2	ENSG00000185615.15	1.460	58.080	-4.586	3.56e-55
ZFP36L1	ENSG00000185650.9	178.929	85.811	1.051	1.82e-14
UBE2L3	ENSG00000185651.14	51.285	24.729	1.023	1.33e-67
YTHDF3	ENSG00000185728.16	26.730	9.630	1.383	5.65e-75
IFIT1	ENSG00000185745.9	10.719	2.540	1.727	1.55e-28
SLC52A2	ENSG00000185803.8	51.890	17.170	1.541	2.03e-88
IKZF1	ENSG00000185811.16	4.595	1.480	1.174	4.08e-25
EVI2B	ENSG00000185862.6	18.335	4.040	1.940	1.63e-47
TRIM69	ENSG00000185880.12	16.665	4.840	1.597	3.55e-57
IFITM1	ENSG00000185885.15	276.780	70.112	1.966	3.16e-46
POMK	ENSG00000185900.9	5.935	0.560	2.152	1.51e-109
ZNF267	ENSG00000185947.14	7.920	2.070	1.539	2.13e-115
RP11-887P2.3	ENSG00000186076.5	5.590	1.180	1.596	2.32e-24
KRT5	ENSG00000186081.11	0.270	1.550	-1.006	1.54e-4
KIF18B	ENSG00000186185.13	8.730	0.380	2.818	1.89e-117
SAPCD2	ENSG00000186193.8	15.240	0.960	3.051	8.26e-130
MST1P2	ENSG00000186301.8	0.620	2.970	-1.293	3.46e-37
THBS2	ENSG00000186340.14	22.670	1.450	3.272	2.99e-67
KPNA4	ENSG00000186432.8	17.860	6.030	1.424	7.83e-68
FOXD2	ENSG00000186564.5	1.440	0.100	1.149	3.78e-87
MIR22HG	ENSG00000186594.12	8.810	21.840	-1.219	2.05e-45
HPDL	ENSG00000186603.5	7.705	0.960	2.151	1.63e-70
KIF24	ENSG00000186638.15	1.815	0.380	1.028	8.28e-82
PDE2A	ENSG00000186642.15	2.440	8.120	-1.407	9.67e-52
PRR5	ENSG00000186654.20	17.195	7.170	1.155	1.02e-62
MST1L	ENSG00000186715.10	1.540	7.990	-1.823	3.05e-27
SPIN4	ENSG00000186767.5	4.210	1.090	1.318	5.44e-62
LILRB4	ENSG00000186818.12	9.255	1.360	2.119	4.76e-70
TNFRSF4	ENSG00000186827.10	4.525	1.420	1.191	8.98e-55
TRABD2A	ENSG00000186854.10	9.765	0.470	2.872	3.53e-88
ERCC6L	ENSG00000186871.6	1.780	0.160	1.261	6.37e-96
ZACN	ENSG00000186919.12	1.535	4.520	-1.123	7.36e-4
ESPN	ENSG00000187017.14	14.215	1.010	2.920	1.39e-55
NAP1L1	ENSG00000187109.13	206.235	102.401	1.003	4.53e-21
MT1X	ENSG00000187193.8	47.125	249.552	-2.380	4.90e-64
MAGED4B	ENSG00000187243.16	2.370	7.430	-1.323	1.86e-28
RSBN1L	ENSG00000187257.14	11.185	5.030	1.015	1.16e-60
WDR86	ENSG00000187260.15	1.240	4.400	-1.269	1.93e-57
EPOR	ENSG00000187266.13	2.190	8.880	-1.631	6.03e-56
FPR3	ENSG00000187474.4	8.639	0.920	2.328	1.28e-81
KCNJ11	ENSG00000187486.5	1.425	4.600	-1.207	1.97e-22
PTMA	ENSG00000187514.14	1285.487	597.128	1.105	8.42e-68
HSPA14	ENSG00000187522.13	21.205	10.050	1.007	8.47e-70
PLEKHN1	ENSG00000187583.10	2.205	0.540	1.057	1.54e-28
MAGEH1	ENSG00000187601.4	5.845	14.110	-1.142	3.35e-38
TET3	ENSG00000187605.15	5.250	1.910	1.103	2.19e-71
ISG15	ENSG00000187608.8	94.163	15.780	2.504	1.43e-81
FANCA	ENSG00000187741.14	16.969	2.590	2.323	1.62e-109
TMEM220	ENSG00000187824.8	3.555	8.330	-1.034	4.13e-43
PALM3	ENSG00000187867.8	1.780	17.330	-2.721	2.86e-24
LCN10	ENSG00000187922.13	0.210	5.790	-2.488	9.92e-99
UBQLN2	ENSG00000188021.8	19.550	6.740	1.409	7.14e-68
RAB42	ENSG00000188060.6	2.150	0.480	1.090	1.03e-64
TMPPE	ENSG00000188167.8	1.745	0.360	1.013	2.13e-80
NCR3LG1	ENSG00000188211.8	2.430	0.500	1.193	5.68e-59
TUBB4B	ENSG00000188229.5	263.890	111.979	1.229	2.95e-60
PP7080	ENSG00000188242.4	20.449	57.452	-1.446	2.14e-10
PLA2G2A	ENSG00000188257.10	69.175	23.131	1.540	2.68e-7
HES4	ENSG00000188290.10	17.195	5.800	1.420	9.55e-38
PLSCR1	ENSG00000188313.12	66.075	24.899	1.373	1.85e-59
GTF2F2	ENSG00000188342.11	12.985	5.850	1.030	9.47e-44
ZP3	ENSG00000188372.14	3.635	1.280	1.024	7.19e-26
SELL	ENSG00000188404.8	6.280	0.980	1.878	3.46e-49
IER5L	ENSG00000188483.7	15.705	4.320	1.651	3.19e-57
H2AFX	ENSG00000188486.3	58.720	12.060	2.193	4.39e-111
SERPINA5	ENSG00000188488.13	1.515	5.030	-1.262	7.75e-12
FAM72B	ENSG00000188610.12	2.825	0.330	1.524	9.95e-104
SUMO2	ENSG00000188612.11	270.736	97.409	1.465	5.31e-92
S100A16	ENSG00000188643.10	213.005	61.832	1.768	1.41e-44
ZDHHC9	ENSG00000188706.12	44.015	11.770	1.818	6.87e-109
SMIM15	ENSG00000188725.7	35.926	12.810	1.419	2.51e-94
PRELP	ENSG00000188783.5	5.230	12.340	-1.098	4.09e-13
TMEM201	ENSG00000188807.12	9.535	3.070	1.372	1.66e-84
FAM26F	ENSG00000188820.12	6.585	2.060	1.310	1.35e-41
GJB3	ENSG00000188910.7	12.705	0.680	3.028	3.63e-75
USP32P1	ENSG00000188933.14	0.955	5.100	-1.642	5.31e-15
FAM111B	ENSG00000189057.10	5.660	0.270	2.391	1.15e-77
LITAF	ENSG00000189067.12	83.455	38.379	1.101	4.45e-41
SF3B3	ENSG00000189091.12	152.582	51.299	1.554	1.19e-97
SP6	ENSG00000189120.4	1.950	0.190	1.310	2.63e-51
PLAC9	ENSG00000189129.13	4.575	10.600	-1.057	6.75e-26
HN1	ENSG00000189159.15	206.779	30.950	2.701	4.41e-100
PCDH18	ENSG00000189184.11	5.930	2.440	1.010	7.88e-30
MAOA	ENSG00000189221.9	15.639	40.870	-1.331	1.40e-32
FAM150B	ENSG00000189292.15	0.300	5.530	-2.329	9.96e-117
LIN54	ENSG00000189308.10	6.340	1.570	1.514	9.28e-104
S100A14	ENSG00000189334.8	105.003	28.499	1.845	1.51e-20
RPS2P46	ENSG00000189343.7	21.609	7.110	1.479	3.61e-84
HMGB1	ENSG00000189403.14	303.015	144.627	1.062	1.67e-65
GJB4	ENSG00000189433.5	1.080	0.020	1.028	6.45e-47
ZNF724P	ENSG00000196081.9	1.380	0.070	1.153	1.85e-75
IL1RAP	ENSG00000196083.9	4.485	1.450	1.163	5.50e-53
KIAA0895L	ENSG00000196123.12	4.605	17.100	-1.691	5.26e-65
HLA-DRB1	ENSG00000196126.10	184.681	42.771	2.085	1.01e-46
SPATS2L	ENSG00000196141.12	94.516	30.751	1.589	3.50e-87
FAM217B	ENSG00000196227.10	4.940	1.360	1.332	9.56e-60
TUBB	ENSG00000196230.12	365.138	110.002	1.722	5.22e-98
LCOR	ENSG00000196233.11	13.550	3.290	1.762	6.16e-115
ZNF107	ENSG00000196247.11	3.390	1.190	1.003	4.93e-80
SFTA2	ENSG00000196260.3	12.389	2.650	1.875	8.72e-19
PPIA	ENSG00000196262.13	1816.442	594.568	1.610	2.69e-96
ZNF471	ENSG00000196263.7	0.330	2.020	-1.183	2.06e-68
HIATL2	ENSG00000196312.11	9.180	3.840	1.073	4.84e-63
TRRAP	ENSG00000196367.12	11.605	4.500	1.197	2.67e-66
SRGAP2B	ENSG00000196369.10	5.760	1.750	1.298	2.58e-46
FUT4	ENSG00000196371.3	9.900	2.580	1.606	7.84e-74
NOXO1	ENSG00000196408.11	2.890	0.300	1.581	2.58e-48
EPHB4	ENSG00000196411.9	36.225	14.550	1.259	9.54e-60
ZNF124	ENSG00000196418.12	4.995	1.810	1.093	2.81e-89
NPIPB15	ENSG00000196436.8	2.480	8.010	-1.372	1.06e-11
ESRRG	ENSG00000196482.16	0.230	8.050	-2.879	6.52e-78
NCOR2	ENSG00000196498.13	93.726	37.449	1.301	4.06e-57
PRPF40A	ENSG00000196504.15	61.795	18.340	1.699	7.88e-142
GDAP2	ENSG00000196505.10	7.280	3.130	1.004	2.35e-78
FAM72A	ENSG00000196550.10	3.515	0.650	1.452	1.56e-100
SULF2	ENSG00000196562.14	73.950	14.050	2.316	2.40e-69
LAMA2	ENSG00000196569.11	3.035	8.550	-1.243	2.23e-39
XRCC2	ENSG00000196584.2	2.245	0.200	1.435	1.27e-111
MYO6	ENSG00000196586.13	35.895	10.490	1.683	1.92e-87
HDAC2	ENSG00000196591.11	60.404	28.660	1.050	1.94e-69
MMP1	ENSG00000196611.4	33.401	4.230	2.718	1.33e-39
UGT2B15	ENSG00000196620.8	0.925	5.020	-1.645	1.13e-12
TCF4	ENSG00000196628.13	13.055	5.310	1.155	1.99e-28
SDHAF3	ENSG00000196636.7	20.914	6.380	1.570	4.01e-74
HRH1	ENSG00000196639.6	3.770	0.610	1.567	3.88e-65
HSH2D	ENSG00000196684.12	13.125	5.820	1.050	4.61e-40
PDXDC2P	ENSG00000196696.12	7.700	18.160	-1.139	1.27e-24
NF1	ENSG00000196712.16	17.375	5.510	1.497	1.67e-84
VKORC1L1	ENSG00000196715.5	17.160	5.610	1.458	2.42e-104
ZNF418	ENSG00000196724.12	0.610	2.260	-1.018	5.01e-37
HLA-DQA1	ENSG00000196735.11	48.878	4.840	3.094	1.46e-59
GM2A	ENSG00000196743.8	21.900	6.320	1.645	1.80e-76
HIST1H2AI	ENSG00000196747.4	1.100	0.000	1.070	4.37e-47
S100A2	ENSG00000196754.10	4.050	1.000	1.336	1.76e-16
LAMB3	ENSG00000196878.12	53.354	14.670	1.794	1.55e-53
ZNF252P	ENSG00000196922.10	12.780	4.990	1.202	3.04e-76
SRGAP1	ENSG00000196935.8	5.140	1.420	1.343	4.24e-80
SLC39A10	ENSG00000196950.13	7.330	2.510	1.247	2.01e-61
FUT11	ENSG00000196968.10	10.785	4.680	1.053	3.53e-35
LAGE3	ENSG00000196976.6	25.300	12.090	1.007	2.43e-65
ZNF398	ENSG00000197024.8	7.215	2.480	1.239	1.36e-74
GMFB	ENSG00000197045.12	19.005	7.810	1.183	2.26e-73
ZMYM1	ENSG00000197056.9	6.205	2.190	1.175	5.49e-77
HIST1H4C	ENSG00000197061.4	3.035	0.140	1.824	6.54e-95
KIAA1671	ENSG00000197077.12	15.020	5.850	1.226	1.52e-56
IGF2R	ENSG00000197081.12	25.788	11.880	1.056	4.14e-43
GAL3ST4	ENSG00000197093.10	5.080	1.440	1.317	3.90e-47
LRRC8B	ENSG00000197147.12	7.215	1.480	1.728	1.43e-115
RP11-452G18.2	ENSG00000197149.5	5.485	1.910	1.156	2.23e-22
PSMD12	ENSG00000197170.9	28.754	11.140	1.293	3.10e-82
NOL4L	ENSG00000197183.12	19.435	6.060	1.533	7.50e-81
HIST1H4J	ENSG00000197238.4	6.850	1.980	1.397	1.06e-86
SERPINA1	ENSG00000197249.12	189.709	35.799	2.374	4.57e-25
TPSB2	ENSG00000197253.13	19.164	45.759	-1.213	9.07e-21
RAD54B	ENSG00000197275.12	4.850	1.390	1.291	8.22e-69
TRIM33	ENSG00000197323.10	18.830	7.060	1.299	1.32e-96
PELI1	ENSG00000197329.11	17.655	7.820	1.081	6.69e-49
HNRNPAB	ENSG00000197451.10	159.929	59.891	1.402	9.39e-102
SPN	ENSG00000197471.11	4.910	0.930	1.615	6.65e-59
ZNF695	ENSG00000197472.14	2.210	0.080	1.572	5.26e-95
RPF2	ENSG00000197498.12	21.765	8.670	1.235	3.77e-85
SLC28A3	ENSG00000197506.7	1.835	0.120	1.340	1.51e-40
FAM177B	ENSG00000197520.10	1.270	5.540	-1.527	9.07e-7
MPEG1	ENSG00000197629.5	9.440	2.580	1.544	1.40e-36
SPTAN1	ENSG00000197694.13	123.673	59.962	1.032	3.89e-34
FAM114A1	ENSG00000197712.11	25.889	12.180	1.029	2.52e-27
RPE	ENSG00000197713.14	18.385	8.310	1.058	5.71e-75
ZNF460	ENSG00000197714.8	4.055	0.530	1.724	1.55e-89
PTMAP2	ENSG00000197744.5	5.310	1.560	1.301	4.14e-71
S100A10	ENSG00000197747.8	1059.559	124.516	3.079	9.02e-113
HOXC6	ENSG00000197757.7	2.930	0.130	1.798	2.45e-63
MCMBP	ENSG00000197771.12	30.355	12.500	1.216	2.30e-66
OCLN	ENSG00000197822.10	27.040	10.410	1.297	3.17e-51
HIST1H2BK	ENSG00000197903.7	55.610	21.819	1.311	2.81e-41
TEAD4	ENSG00000197905.8	19.225	3.950	2.031	4.58e-93
ERO1L	ENSG00000197930.12	48.120	11.680	1.954	5.08e-77
S100A6	ENSG00000197956.9	1335.902	484.112	1.463	9.63e-42
ZNF121	ENSG00000197961.11	9.005	3.330	1.208	8.99e-76
MPZL1	ENSG00000197965.11	89.164	32.159	1.443	3.19e-78
GOLGA6L9	ENSG00000197978.9	1.610	4.620	-1.106	2.51e-53
MRPL42	ENSG00000198015.12	37.715	13.900	1.378	3.49e-97
ENTPD7	ENSG00000198018.6	5.905	1.540	1.443	5.09e-76
MAK16	ENSG00000198042.10	7.840	3.360	1.020	8.61e-62
SIRPA	ENSG00000198053.11	20.795	6.180	1.602	4.10e-43
PRIM1	ENSG00000198056.13	8.545	2.440	1.472	3.59e-95
NUP62CL	ENSG00000198088.10	3.150	0.260	1.720	3.72e-79
TOR4A	ENSG00000198113.2	22.570	6.870	1.583	5.80e-41
MB	ENSG00000198125.12	0.170	1.590	-1.146	1.42e-35
