GeneSymbol	GeneID	MedianTumor	MedianNormal	Log2Foldchange	adjp
TMEM258	ENSG00000134825.13	160.841	73.840	1.113	2.22e-71
PDGFRA	ENSG00000134853.11	0.920	3.855	-1.338	3.88e-23
STT3A	ENSG00000134910.12	76.882	32.829	1.203	5.24e-54
NREP	ENSG00000134986.13	17.250	7.315	1.134	4.66e-24
GOLM1	ENSG00000135052.16	22.400	5.695	1.805	5.87e-22
SDS	ENSG00000135094.10	58.318	343.496	-2.538	1.25e-16
GLS2	ENSG00000135423.12	7.550	64.115	-2.929	1.02e-29
TROAP	ENSG00000135451.12	6.690	0.325	2.537	1.35e-61
PAN2	ENSG00000135473.14	13.250	46.264	-1.730	1.80e-28
HNRNPA1	ENSG00000135486.17	363.698	146.569	1.305	1.94e-53
GNS	ENSG00000135677.10	30.759	13.590	1.122	9.18e-55
NTPCR	ENSG00000135778.11	54.161	16.505	1.656	3.21e-86
GLUL	ENSG00000135821.16	323.024	144.037	1.160	8.32e-18
PIGC	ENSG00000135845.9	22.070	6.605	1.601	1.20e-88
LAMC1	ENSG00000135862.5	26.829	5.775	2.038	1.93e-58
STAB2	ENSG00000136011.14	0.080	3.505	-2.060	1.19e-127
GPNMB	ENSG00000136235.15	12.740	3.525	1.602	5.26e-25
RAC1	ENSG00000136238.17	116.994	54.913	1.077	6.51e-63
RTP4	ENSG00000136514.2	5.180	1.725	1.181	3.04e-29
MRPL47	ENSG00000136522.13	30.300	14.075	1.054	2.66e-62
EPRS	ENSG00000136628.17	37.111	13.560	1.388	3.34e-68
UGGT1	ENSG00000136731.12	14.170	5.615	1.197	1.69e-55
TXN	ENSG00000136810.12	347.458	121.873	1.504	5.75e-63
RPS6	ENSG00000137154.12	1117.066	553.925	1.011	2.63e-40
YIPF3	ENSG00000137207.11	100.002	47.349	1.063	2.67e-70
TMEM14B	ENSG00000137210.13	75.572	32.725	1.183	8.04e-79
TUBB2A	ENSG00000137267.5	60.170	28.979	1.029	6.93e-21
LRRC1	ENSG00000137269.14	2.350	0.340	1.322	5.08e-35
UQCC2	ENSG00000137288.9	98.373	32.169	1.583	2.57e-91
HMGA1	ENSG00000137309.19	36.319	6.900	2.240	1.21e-60
TCF19	ENSG00000137310.11	4.270	0.440	1.872	9.63e-54
NRM	ENSG00000137404.14	8.470	2.630	1.383	5.02e-42
MYO7A	ENSG00000137474.19	4.790	10.680	-1.012	2.73e-22
MRPL15	ENSG00000137547.8	50.699	24.155	1.039	4.54e-54
GGH	ENSG00000137563.11	121.852	51.186	1.235	2.02e-23
SORL1	ENSG00000137642.12	6.550	15.000	-1.084	4.73e-27
NUSAP1	ENSG00000137804.12	8.310	1.675	1.799	6.66e-43
KIF23	ENSG00000137807.13	1.480	0.190	1.059	1.63e-35
RPLP1	ENSG00000137818.11	1491.242	599.659	1.313	9.12e-80
ITPKA	ENSG00000137825.10	3.460	0.555	1.520	1.66e-33
RPL7P9	ENSG00000137970.7	28.391	9.160	1.533	6.36e-64
SLC3A1	ENSG00000138079.13	0.660	2.480	-1.068	8.59e-3
LOXL4	ENSG00000138131.3	3.580	0.720	1.413	6.21e-11
OIT3	ENSG00000138315.12	2.660	15.075	-2.135	1.01e-53
RPS24	ENSG00000138326.18	1646.514	799.358	1.042	1.05e-50
METTL5	ENSG00000138382.13	34.820	15.849	1.088	3.81e-72
OLA1	ENSG00000138430.15	40.941	16.146	1.291	6.74e-61
UBL7	ENSG00000138629.15	29.531	12.445	1.183	6.04e-78
FAM13A	ENSG00000138640.14	3.100	15.240	-1.986	4.48e-37
RASGEF1B	ENSG00000138670.16	4.630	11.450	-1.145	2.47e-31
LEF1	ENSG00000138795.9	2.670	0.290	1.508	4.10e-38
PAPSS1	ENSG00000138801.8	6.500	2.495	1.102	8.20e-35
MAPK8IP3	ENSG00000138834.12	5.620	18.720	-1.575	1.09e-15
ZCRB1	ENSG00000139168.7	33.481	15.205	1.089	2.93e-65
RPL14P1	ENSG00000139239.7	9.550	3.850	1.121	7.29e-50
SNRPF	ENSG00000139343.10	27.971	13.225	1.026	8.96e-55
FAM222A	ENSG00000139438.5	4.250	1.125	1.305	9.91e-40
SLC46A3	ENSG00000139508.14	11.350	23.705	-1.000	3.01e-19
SLC39A5	ENSG00000139540.11	52.399	108.891	-1.041	1.66e-12
RDH16	ENSG00000139547.7	39.609	193.762	-2.262	1.83e-32
NABP2	ENSG00000139579.12	19.380	7.770	1.217	3.32e-69
N4BP2L1	ENSG00000139597.16	12.220	28.050	-1.136	2.70e-43
VPS33A	ENSG00000139719.9	7.390	3.075	1.042	3.93e-52
SLAIN1	ENSG00000139737.21	0.630	2.575	-1.133	2.09e-27
FITM1	ENSG00000139914.6	1.310	7.180	-1.824	8.48e-70
SLC38A6	ENSG00000139974.15	6.790	2.240	1.266	2.44e-74
SLC25A47	ENSG00000140107.10	13.850	213.567	-3.853	2.24e-49
GTF2A2	ENSG00000140307.10	61.158	26.395	1.182	2.64e-79
SRP14	ENSG00000140319.10	253.474	113.165	1.156	5.62e-83
UBE2Q2	ENSG00000140367.11	5.680	2.010	1.150	2.45e-28
NEIL1	ENSG00000140398.13	8.760	20.924	-1.168	7.68e-20
FANCI	ENSG00000140525.17	3.080	0.565	1.382	2.24e-48
OSGIN1	ENSG00000140961.12	89.492	40.993	1.108	4.62e-9
SKAP1	ENSG00000141293.15	7.370	17.729	-1.162	1.17e-13
PTRH2	ENSG00000141378.14	27.851	13.168	1.026	1.48e-61
SLC13A5	ENSG00000141485.15	60.400	161.954	-1.408	4.26e-25
SECTM1	ENSG00000141574.7	5.340	2.085	1.039	2.14e-23
RNF157	ENSG00000141576.14	3.300	0.580	1.444	2.72e-30
RNF165	ENSG00000141622.13	0.160	1.530	-1.125	1.52e-80
P3H4	ENSG00000141696.12	3.910	1.290	1.100	1.17e-35
SAMD1	ENSG00000141858.11	17.890	7.820	1.099	1.54e-43
SLC39A3	ENSG00000141873.10	29.300	11.910	1.231	4.85e-71
SIK1	ENSG00000142178.7	1.570	4.180	-1.011	3.14e-7
SAE1	ENSG00000142230.11	33.261	12.505	1.343	9.86e-66
TM4SF5	ENSG00000142484.6	200.310	92.641	1.104	8.24e-12
RPS11	ENSG00000142534.6	1591.310	734.489	1.114	6.98e-66
SH3BGRL3	ENSG00000142669.13	70.629	32.565	1.094	3.58e-30
FCN3	ENSG00000142748.12	2.320	67.300	-4.363	6.93e-80
HSPG2	ENSG00000142798.16	22.611	8.685	1.286	4.63e-31
ITGB3BP	ENSG00000142856.16	8.560	3.155	1.202	1.98e-55
KIF2C	ENSG00000142945.12	2.210	0.170	1.456	6.32e-48
SLC44A3	ENSG00000143036.16	6.790	1.630	1.567	1.13e-36
TIPRL	ENSG00000143155.12	13.950	6.325	1.029	3.05e-52
MPC2	ENSG00000143158.10	279.053	110.929	1.323	3.79e-78
UCK2	ENSG00000143179.12	18.220	6.000	1.457	1.67e-52
TMCO1	ENSG00000143183.16	124.940	41.106	1.581	1.37e-83
RFWD2	ENSG00000143207.19	30.789	12.060	1.283	6.74e-78
UFC1	ENSG00000143222.11	97.497	33.145	1.528	1.93e-94
NUF2	ENSG00000143228.12	2.480	0.130	1.623	3.46e-53
RGS5	ENSG00000143248.12	18.010	4.010	1.924	1.37e-44
PFDN2	ENSG00000143256.4	104.959	42.964	1.269	3.34e-68
PRCC	ENSG00000143294.14	41.280	15.355	1.370	5.92e-88
MRPL24	ENSG00000143314.12	161.735	54.922	1.541	6.76e-93
LYPLAL1	ENSG00000143353.11	36.221	14.405	1.273	2.06e-61
SF3B4	ENSG00000143368.9	35.839	10.790	1.644	1.21e-81
ZNF687	ENSG00000143373.17	11.880	4.360	1.265	6.93e-54
RFX5	ENSG00000143390.17	10.550	3.490	1.363	6.97e-48
MRPL9	ENSG00000143436.10	49.261	19.215	1.314	1.24e-75
GOLPH3L	ENSG00000143457.10	9.310	3.605	1.163	8.49e-47
SMYD2	ENSG00000143499.13	30.199	12.820	1.175	4.37e-43
SUSD4	ENSG00000143502.14	3.920	1.295	1.100	3.48e-10
TP53BP2	ENSG00000143514.16	12.890	4.945	1.224	8.94e-29
S100A8	ENSG00000143546.9	3.420	29.025	-2.764	1.38e-56
TPM3	ENSG00000143549.19	124.154	46.160	1.408	3.69e-64
SNAPIN	ENSG00000143553.10	32.479	15.445	1.026	1.54e-64
SLC39A1	ENSG00000143570.17	72.098	29.340	1.269	2.27e-55
HAX1	ENSG00000143575.14	107.328	46.864	1.178	2.92e-81
ILF2	ENSG00000143621.16	80.991	27.020	1.549	3.36e-80
SRP9	ENSG00000143742.12	168.685	79.500	1.076	4.64e-59
PARP1	ENSG00000143799.12	36.990	15.685	1.187	1.27e-39
PSEN2	ENSG00000143801.16	14.100	6.110	1.087	1.69e-36
PYCR2	ENSG00000143811.16	40.649	18.060	1.128	9.64e-55
EPHX1	ENSG00000143819.12	1532.848	505.370	1.599	6.26e-25
PDIA6	ENSG00000143870.12	159.155	77.753	1.024	5.66e-37
FBLN7	ENSG00000144152.12	6.200	2.045	1.242	2.54e-37
TRPM8	ENSG00000144481.16	4.060	10.085	-1.131	1.70e-12
FANCD2	ENSG00000144554.10	2.680	0.595	1.206	9.93e-38
FAM198A	ENSG00000144649.8	0.360	3.950	-1.864	3.46e-47
RPL32	ENSG00000144713.12	1338.312	560.083	1.255	6.04e-64
RP11-977G19.10	ENSG00000144785.8	1.010	0.000	1.007	2.68e-19
NFKBIZ	ENSG00000144802.11	3.850	18.334	-1.995	3.28e-46
NR1I2	ENSG00000144852.16	9.260	30.295	-1.609	3.65e-32
PLAC8	ENSG00000145287.10	1.030	5.975	-1.781	1.91e-32
NDUFS6	ENSG00000145494.11	89.120	35.605	1.300	5.13e-82
RPL37	ENSG00000145592.13	1566.576	594.465	1.396	1.78e-82
TSLP	ENSG00000145777.14	0.330	2.100	-1.221	8.92e-51
NHP2	ENSG00000145912.8	99.332	37.635	1.377	2.79e-80
TBC1D7	ENSG00000145979.17	15.920	6.430	1.187	3.11e-73
ZMAT2	ENSG00000146007.10	48.509	23.279	1.028	1.34e-59
HIGD2A	ENSG00000146066.2	145.804	67.002	1.110	3.36e-80
FAM193B	ENSG00000146067.15	17.130	46.951	-1.403	3.96e-12
TNFRSF21	ENSG00000146072.6	5.450	2.020	1.095	7.79e-19
PRIM2	ENSG00000146143.17	4.040	1.060	1.291	8.86e-72
NFKBIE	ENSG00000146232.14	11.850	4.040	1.350	2.69e-34
RSPO3	ENSG00000146374.13	0.060	1.570	-1.278	3.23e-56
IGFBP3	ENSG00000146674.14	49.428	164.471	-1.714	1.63e-31
PSPH	ENSG00000146733.13	8.690	2.705	1.387	8.15e-45
TMEM209	ENSG00000146842.16	5.270	2.015	1.056	7.38e-47
NCAPG2	ENSG00000146918.19	2.930	0.895	1.052	5.22e-35
TMEM27	ENSG00000147003.5	1.030	7.240	-2.021	7.88e-36
GPC3	ENSG00000147257.13	148.158	0.920	6.280	1.03e-75
SLC25A37	ENSG00000147454.13	4.400	12.924	-1.367	6.76e-49
RPL7	ENSG00000147604.13	1178.470	467.589	1.332	1.96e-55
POLR2K	ENSG00000147669.10	55.819	19.015	1.505	5.45e-100
NDUFB9	ENSG00000147684.7	377.752	144.862	1.377	4.23e-82
TATDN1	ENSG00000147687.16	22.869	8.720	1.296	1.71e-69
RP11-35N6.1	ENSG00000148123.14	3.710	1.305	1.031	2.20e-27
GSN	ENSG00000148180.16	85.882	37.655	1.168	7.02e-20
LCN2	ENSG00000148346.11	38.101	5.525	2.583	2.57e-15
MKI67	ENSG00000148773.12	2.900	0.170	1.737	1.09e-51
RGS10	ENSG00000148908.14	7.600	1.915	1.561	5.07e-41
SAA4	ENSG00000148965.8	251.479	770.846	-1.612	6.85e-26
PAMR1	ENSG00000149090.11	0.700	2.855	-1.181	1.08e-31
GLYAT	ENSG00000149124.10	35.370	138.764	-1.942	6.47e-17
SERPINH1	ENSG00000149257.13	37.121	15.610	1.199	2.60e-24
ST14	ENSG00000149418.10	8.050	2.715	1.285	8.53e-17
PLCH2	ENSG00000149527.17	0.570	2.500	-1.157	6.74e-7
TMEM25	ENSG00000149582.15	2.850	7.290	-1.107	3.53e-29
FAU	ENSG00000149806.10	796.206	363.206	1.130	1.05e-78
TM7SF2	ENSG00000149809.14	103.407	41.026	1.313	1.48e-22
TMCO3	ENSG00000150403.17	15.330	5.335	1.366	6.16e-28
LYPD1	ENSG00000150551.10	2.340	0.225	1.447	3.91e-29
GPM6A	ENSG00000150625.16	0.160	1.640	-1.186	1.22e-50
PRSS53	ENSG00000151006.7	0.230	4.550	-2.174	2.57e-72
MAT1A	ENSG00000151224.12	220.907	484.649	-1.130	9.27e-22
THRSP	ENSG00000151365.2	6.270	72.531	-3.338	4.46e-21
NDUFC2	ENSG00000151366.12	323.853	140.872	1.195	7.89e-76
ITIH2	ENSG00000151655.17	623.739	212.342	1.550	7.89e-18
TMEM45B	ENSG00000151715.7	29.900	8.100	1.764	9.26e-14
TDO2	ENSG00000151790.8	76.478	213.996	-1.472	2.27e-18
GEMIN6	ENSG00000152147.10	11.220	5.080	1.007	4.43e-69
HAUS1	ENSG00000152240.12	8.630	3.675	1.043	1.47e-44
SPC25	ENSG00000152253.8	2.110	0.160	1.423	5.11e-52
SPARCL1	ENSG00000152583.12	19.100	4.845	1.782	1.24e-28
GJA1	ENSG00000152661.7	4.230	1.415	1.115	1.14e-24
GGPS1	ENSG00000152904.11	12.930	5.865	1.021	3.31e-64
RASSF3	ENSG00000153179.11	6.270	2.210	1.179	1.46e-26
SLC25A27	ENSG00000153291.15	2.230	11.030	-1.897	2.06e-33
FAM49B	ENSG00000153310.18	17.579	7.295	1.163	2.93e-35
LINC00467	ENSG00000153363.12	10.370	4.585	1.026	1.23e-53
THY1	ENSG00000154096.13	20.420	1.995	2.838	4.72e-79
FAM134B	ENSG00000154153.13	2.320	9.124	-1.609	1.14e-22
TCEB1	ENSG00000154582.16	67.911	26.575	1.321	1.04e-63
LY96	ENSG00000154589.6	8.450	3.375	1.111	5.32e-19
SKA1	ENSG00000154839.9	1.330	0.040	1.164	3.57e-46
ZCCHC10	ENSG00000155329.11	18.150	8.210	1.056	1.29e-70
RHOC	ENSG00000155366.16	174.755	63.284	1.451	3.14e-61
KDM8	ENSG00000155666.11	5.660	45.724	-2.811	6.73e-51
VBP1	ENSG00000155959.10	18.290	8.530	1.017	4.10e-48
NAT2	ENSG00000156006.4	2.280	27.324	-3.110	4.01e-68
SLC28A1	ENSG00000156222.11	8.970	30.939	-1.680	4.15e-28
UQCRB	ENSG00000156467.9	349.269	129.912	1.420	6.06e-88
RPL30	ENSG00000156482.10	1964.708	654.091	1.585	2.12e-82
HKDC1	ENSG00000156510.12	8.110	1.010	2.180	4.64e-28
UTP14A	ENSG00000156697.12	7.050	2.750	1.102	1.21e-54
WDYHV1	ENSG00000156795.6	8.960	3.605	1.113	8.55e-49
FBXO32	ENSG00000156804.7	4.230	1.220	1.236	3.97e-34
NSMCE2	ENSG00000156831.7	20.920	5.565	1.739	1.89e-103
PDE6D	ENSG00000156973.13	11.730	5.080	1.066	6.68e-61
NRG1	ENSG00000157168.18	0.450	2.870	-1.416	5.54e-14
MMP14	ENSG00000157227.12	15.000	5.000	1.415	1.67e-27
SLC35B2	ENSG00000157593.16	32.739	13.990	1.170	6.10e-58
TMEM164	ENSG00000157600.11	2.590	0.780	1.012	2.03e-35
PSMG3	ENSG00000157778.8	31.519	11.920	1.332	6.26e-72
KRTCAP3	ENSG00000157992.12	1.410	6.480	-1.634	1.53e-6
MRPL17	ENSG00000158042.8	33.910	14.065	1.212	4.04e-76
FANCC	ENSG00000158169.11	2.860	7.004	-1.052	2.43e-30
TAGLN2	ENSG00000158710.14	252.545	76.164	1.716	4.27e-52
SLAMF8	ENSG00000158714.10	2.050	0.415	1.108	2.95e-27
OR10J6P	ENSG00000158731.2	0.620	5.620	-2.031	1.18e-51
FAM160B2	ENSG00000158863.21	9.280	22.195	-1.174	3.72e-16
MIS18A	ENSG00000159055.3	4.360	1.595	1.047	1.03e-46
STC1	ENSG00000159167.11	2.250	0.325	1.294	8.92e-28
RCAN1	ENSG00000159200.17	17.179	48.371	-1.441	1.58e-49
SNF8	ENSG00000159210.9	88.101	39.810	1.127	5.70e-70
PSMD4	ENSG00000159352.15	242.576	78.784	1.610	4.67e-94
PSMB4	ENSG00000159377.10	347.073	134.526	1.361	4.05e-99
UROC1	ENSG00000159650.8	3.890	38.638	-3.019	8.61e-37
SPON2	ENSG00000159674.11	94.851	45.069	1.057	4.93e-21
TPPP3	ENSG00000159713.10	4.090	1.460	1.049	4.24e-19
G6PD	ENSG00000160211.15	9.900	2.875	1.492	1.63e-33
SPATC1L	ENSG00000160284.14	3.810	0.410	1.770	3.35e-42
FCN2	ENSG00000160339.15	0.280	30.658	-4.628	1.03e-122
GPSM1	ENSG00000160360.11	3.670	1.165	1.109	6.01e-18
TLCD1	ENSG00000160606.10	16.110	4.870	1.543	1.04e-56
FLAD1	ENSG00000160688.18	34.291	12.850	1.349	6.24e-85
SHC1	ENSG00000160691.18	58.189	27.290	1.065	1.33e-28
UBE2Q1	ENSG00000160714.9	39.719	15.774	1.279	4.33e-47
FDPS	ENSG00000160752.14	291.630	108.698	1.416	6.13e-42
RUSC1	ENSG00000160753.15	10.760	4.850	1.007	5.08e-35
FAM189B	ENSG00000160767.20	12.530	4.445	1.313	2.21e-53
PMF1	ENSG00000160783.19	61.158	26.235	1.191	1.40e-73
LMNA	ENSG00000160789.19	175.520	45.859	1.913	8.99e-107
PTH1R	ENSG00000160801.13	1.320	23.575	-3.405	7.04e-124
GPATCH4	ENSG00000160818.16	18.181	7.330	1.203	5.38e-43
HK3	ENSG00000160883.10	1.210	4.105	-1.208	9.15e-27
LY6E	ENSG00000160932.10	54.530	259.294	-2.229	1.05e-32
VPS28	ENSG00000160948.13	192.071	76.699	1.313	1.42e-78
RECQL4	ENSG00000160957.12	8.650	1.435	1.987	5.08e-54
SQSTM1	ENSG00000161011.19	460.225	152.900	1.583	3.64e-48
RPL8	ENSG00000161016.15	1876.722	569.775	1.718	2.94e-72
RACGAP1	ENSG00000161800.12	4.610	0.705	1.718	1.10e-59
SPC24	ENSG00000161888.11	5.150	0.330	2.209	4.70e-74
IP6K3	ENSG00000161896.10	0.360	2.394	-1.319	5.02e-11
PAQR4	ENSG00000162073.13	3.820	0.800	1.421	1.36e-34
FLYWCH2	ENSG00000162076.12	14.310	4.850	1.388	1.29e-46
UBXN1	ENSG00000162191.13	75.378	36.076	1.043	9.80e-75
RPL29	ENSG00000162244.10	1049.145	487.919	1.103	3.13e-61
PDZK1IP1	ENSG00000162366.7	15.740	1.505	2.740	9.56e-21
FAM151A	ENSG00000162391.11	0.450	2.274	-1.175	1.30e-5
RBP7	ENSG00000162444.11	17.259	2.635	2.329	6.72e-74
TMEM82	ENSG00000162460.6	5.080	21.110	-1.863	6.96e-26
LAPTM5	ENSG00000162511.7	28.489	13.690	1.005	9.80e-18
RBBP4	ENSG00000162521.18	30.969	14.580	1.037	1.18e-17
KIAA1522	ENSG00000162522.10	11.990	3.850	1.421	1.21e-44
GBP2	ENSG00000162645.12	45.972	15.320	1.525	3.77e-36
IGSF8	ENSG00000162729.13	46.529	21.859	1.056	6.29e-34
PEA15	ENSG00000162734.12	45.819	12.420	1.803	3.28e-70
NCSTN	ENSG00000162736.15	62.552	26.736	1.196	6.43e-44
OLFML2B	ENSG00000162745.10	2.780	0.275	1.568	5.43e-51
FLVCR1	ENSG00000162769.12	3.430	0.705	1.378	1.21e-60
MT2P1	ENSG00000162840.4	0.000	7.110	-3.020	1.68e-87
MRPL55	ENSG00000162910.18	113.739	49.114	1.195	7.73e-67
H3F3A	ENSG00000163041.9	397.496	139.034	1.509	2.40e-92
INHBB	ENSG00000163083.5	10.180	4.304	1.076	1.91e-13
SCNM1	ENSG00000163156.11	33.210	10.825	1.533	3.37e-80
VPS72	ENSG00000163159.11	28.489	8.295	1.666	2.32e-95
S100A11	ENSG00000163191.5	77.321	36.376	1.067	3.49e-15
SPRR3	ENSG00000163209.14	0.000	1.315	-1.211	3.55e-44
S100A9	ENSG00000163220.10	11.290	46.889	-1.962	8.64e-23
S100A12	ENSG00000163221.8	0.190	3.425	-1.895	4.19e-85
PMVK	ENSG00000163344.5	77.262	35.510	1.100	2.93e-70
PBXIP1	ENSG00000163346.16	38.369	13.510	1.440	6.27e-73
PYGO2	ENSG00000163348.3	15.310	6.875	1.050	6.00e-55
TMEM183A	ENSG00000163444.11	27.020	12.510	1.052	6.25e-64
KRTCAP2	ENSG00000163463.11	342.651	102.454	1.732	1.70e-112
SSR2	ENSG00000163479.13	259.267	82.939	1.633	6.75e-77
HDAC11	ENSG00000163517.14	8.490	2.100	1.614	5.27e-67
SERPINI1	ENSG00000163536.12	3.560	0.940	1.233	4.76e-39
RPL22L1	ENSG00000163584.17	61.469	28.814	1.067	2.22e-24
THOC7	ENSG00000163634.11	41.271	19.789	1.024	5.15e-71
GMPS	ENSG00000163655.15	19.410	6.880	1.373	4.56e-65
MTHFD2L	ENSG00000163738.18	3.570	9.690	-1.226	1.14e-47
RPN1	ENSG00000163902.11	160.362	76.362	1.061	1.16e-63
RFC4	ENSG00000163918.10	12.420	3.890	1.457	2.12e-51
RPL39L	ENSG00000163923.9	5.420	1.460	1.384	2.65e-17
TKT	ENSG00000163931.15	113.921	35.770	1.644	1.12e-40
LRPAP1	ENSG00000163956.10	95.259	43.646	1.108	8.86e-52
S100P	ENSG00000163993.6	6.050	2.360	1.069	3.42e-7
H2AFZ	ENSG00000164032.11	99.808	32.785	1.577	1.80e-62
PLXNB1	ENSG00000164050.12	30.890	67.290	-1.099	1.03e-13
TEX264	ENSG00000164081.12	62.651	29.615	1.056	5.65e-86
POC1A	ENSG00000164087.7	4.810	1.720	1.095	2.15e-48
HMGB2	ENSG00000164104.11	34.871	11.520	1.519	6.59e-49
HAND2	ENSG00000164107.8	0.400	5.020	-2.104	1.55e-60
MAD2L1	ENSG00000164109.13	3.900	0.535	1.675	1.56e-55
HPGD	ENSG00000164120.13	14.550	40.456	-1.415	1.35e-14
NPY1R	ENSG00000164128.6	0.400	2.240	-1.211	4.33e-41
HHIP	ENSG00000164161.9	0.060	1.475	-1.223	1.57e-52
NDUFAF2	ENSG00000164182.10	25.060	11.515	1.058	2.94e-48
NDUFS4	ENSG00000164258.11	82.081	38.374	1.077	1.10e-60
SPINK1	ENSG00000164266.10	187.155	23.855	2.920	3.51e-7
ESM1	ENSG00000164283.12	3.220	0.090	1.953	5.43e-63
NSA2	ENSG00000164346.9	56.629	26.857	1.049	2.73e-60
RPS14	ENSG00000164587.11	955.822	419.331	1.187	6.97e-64
PTTG1	ENSG00000164611.12	20.589	0.870	3.529	3.17e-90
KCNK5	ENSG00000164626.8	1.670	4.375	-1.009	3.97e-17
FABP5	ENSG00000164687.10	16.660	2.880	2.186	4.29e-54
RAD21	ENSG00000164754.12	33.499	14.025	1.199	4.56e-41
TMEM184A	ENSG00000164855.15	5.880	13.270	-1.052	2.47e-13
YWHAZ	ENSG00000164924.17	107.380	40.699	1.378	3.67e-46
KIAA1429	ENSG00000164944.11	32.019	13.155	1.222	1.01e-76
KIAA0196	ENSG00000164961.15	15.470	6.095	1.215	9.03e-64
NUDT2	ENSG00000164978.17	20.569	9.420	1.050	1.34e-49
FBP1	ENSG00000165140.9	116.403	296.902	-1.343	5.91e-21
WBSCR27	ENSG00000165171.10	3.280	0.965	1.123	1.60e-31
NDUFB6	ENSG00000165264.10	61.601	29.350	1.044	4.29e-70
MELK	ENSG00000165304.7	2.230	0.100	1.554	3.73e-51
SPTSSA	ENSG00000165389.6	24.609	11.130	1.078	1.50e-28
FOLR2	ENSG00000165457.13	10.760	4.165	1.187	6.91e-16
MBL2	ENSG00000165471.6	12.810	37.715	-1.487	8.80e-20
SKA3	ENSG00000165480.15	1.160	0.070	1.013	3.53e-46
KIAA1462	ENSG00000165757.8	3.310	0.520	1.504	6.46e-66
NDRG2	ENSG00000165795.20	83.239	176.349	-1.074	3.07e-26
PRAP1	ENSG00000165828.13	676.102	259.618	1.377	3.81e-7
PSMC3	ENSG00000165916.8	107.507	52.736	1.014	4.61e-74
IFI27L1	ENSG00000165948.10	14.550	4.515	1.495	1.40e-74
IFI27	ENSG00000165949.12	145.209	26.640	2.403	3.29e-26
TPP1	ENSG00000166340.14	67.568	32.470	1.035	1.10e-31
MOGAT2	ENSG00000166391.14	5.550	49.036	-2.933	1.21e-46
RIC3	ENSG00000166405.14	0.070	1.775	-1.375	2.60e-55
WDR72	ENSG00000166415.14	1.770	8.210	-1.733	2.19e-28
TRIM66	ENSG00000166436.15	0.840	3.180	-1.184	1.01e-30
RPL27A	ENSG00000166441.12	1599.050	693.570	1.204	7.74e-65
MFAP4	ENSG00000166482.11	3.460	14.005	-1.750	4.49e-21
MCM7	ENSG00000166508.17	32.919	12.145	1.368	6.41e-43
TMED3	ENSG00000166557.12	20.710	6.700	1.495	2.04e-12
SEC11C	ENSG00000166562.8	180.330	89.390	1.004	5.12e-31
NGFRAP1	ENSG00000166681.13	82.928	34.270	1.251	8.18e-8
NNMT	ENSG00000166741.7	269.342	1779.553	-2.719	2.13e-28
PPIB	ENSG00000166794.4	710.208	316.299	1.164	7.15e-72
KIAA0101	ENSG00000166803.10	9.860	1.510	2.113	3.41e-56
PLIN1	ENSG00000166819.11	1.840	8.990	-1.815	3.39e-33
MESP1	ENSG00000166823.5	3.860	0.960	1.310	8.38e-53
GLYATL1	ENSG00000166840.13	44.609	140.035	-1.629	2.48e-25
PLK1	ENSG00000166851.14	3.770	0.765	1.434	1.87e-37
PDIA3	ENSG00000167004.12	370.671	173.452	1.091	1.58e-56
PHB	ENSG00000167085.11	120.250	54.451	1.129	6.45e-68
SNRPD1	ENSG00000167088.10	42.220	14.700	1.461	4.71e-73
UGT1A6	ENSG00000167165.18	70.370	21.275	1.680	1.49e-10
IGF2	ENSG00000167244.17	10.290	89.750	-3.007	2.89e-8
TBC1D16	ENSG00000167291.15	5.070	1.810	1.111	1.07e-31
RRM1	ENSG00000167325.14	13.680	4.735	1.356	1.21e-58
FN3K	ENSG00000167363.13	54.059	25.804	1.039	9.62e-33
TRAPPC2L	ENSG00000167515.10	54.651	23.875	1.162	2.35e-69
TUBA1A	ENSG00000167552.13	15.450	6.205	1.191	5.52e-25
TUBA1C	ENSG00000167553.14	72.028	27.100	1.378	4.01e-25
GPD1	ENSG00000167588.12	15.390	46.359	-1.531	1.79e-15
LENG8	ENSG00000167615.16	19.070	47.910	-1.285	3.73e-14
YIF1B	ENSG00000167645.16	47.891	22.320	1.068	3.33e-43
HDGFRP2	ENSG00000167674.14	27.739	12.485	1.092	1.56e-74
PLIN4	ENSG00000167676.4	4.270	22.554	-2.160	3.47e-37
SLC43A2	ENSG00000167703.14	4.480	1.570	1.092	4.38e-25
TK1	ENSG00000167900.11	17.250	2.335	2.452	8.77e-67
SRRM2	ENSG00000167978.16	123.442	265.349	-1.098	2.93e-14
FTH1	ENSG00000167996.15	3615.300	1496.627	1.272	5.46e-57
POLR2G	ENSG00000168002.11	53.772	23.625	1.153	4.91e-75
RPSA	ENSG00000168028.13	680.380	312.941	1.118	8.28e-46
SAC3D1	ENSG00000168061.13	13.780	4.470	1.434	1.02e-83
SCARA3	ENSG00000168077.13	3.690	1.065	1.183	2.10e-27
PBK	ENSG00000168078.9	2.100	0.100	1.495	2.85e-47
RAB4A	ENSG00000168118.11	37.219	17.995	1.009	1.16e-55
RNF187	ENSG00000168159.10	55.749	23.695	1.200	1.42e-63
NT5DC2	ENSG00000168268.10	11.390	3.310	1.523	9.19e-28
SMIM4	ENSG00000168273.7	34.900	9.335	1.796	1.19e-79
